dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,Reweighing,RandomForestClassifier,Amer-Indian-Eskimo,0.7007,0.9364,0.2036,0.0114,0.9935,0.8185,0.9394,"[6472, 727, 1034, 1291]",0.8151,0.5945,0.5553,0.6397,0.4775,0.5553,0.899
,,,,Asian-Pac-Islander,1.5545,0.8845,-0.1433,-0.0375,0.9606,0.852,0.9393,,,,,,,,
,,,,Black,0.4937,0.8872,0.0391,0.0491,0.9513,0.9571,0.9394,,,,,,,,
,,,,Other,0.3971,0.8717,0.3056,0.0266,0.9769,0.6942,0.9392,,,,,,,,
,,,,White,1.4005,0.9368,0.0261,-0.0306,0.9697,0.9722,0.9396,,,,,,,,
Adult Income,race,Reweighing,XGBClassifier,Amer-Indian-Eskimo,0.8742,0.9747,-0.0392,-0.0237,0.9807,0.9093,0.9616,"[9936, 854, 1481, 2016]",0.8366,0.6333,0.5765,0.7024,0.5337,0.5765,0.9209
,,,,Asian-Pac-Islander,1.1174,0.9765,0.0159,-0.0152,0.9867,0.9872,0.9615,,,,,,,,
,,,,Black,0.4342,0.88,0.1654,0.041,0.959,0.8391,0.9613,,,,,,,,
,,,,Other,0.4779,0.8947,0.1771,0.0246,0.9783,0.8515,0.9612,,,,,,,,
,,,,White,1.6921,0.9128,-0.0988,-0.0277,0.9727,0.9021,0.9613,,,,,,,,
Adult Income,sex,Reweighing,RandomForestClassifier,Female,0.4565,0.8912,-0.0432,0.0447,0.9552,0.9555,0.9412,"[6692, 507, 1265, 1060]",0.8139,0.5447,0.4559,0.6765,0.4466,0.4559,0.9296
,,,,Male,2.1904,0.8912,0.0432,-0.0447,0.9552,0.9555,0.9412,,,,,,,,
Adult Income,sex,Reweighing,XGBClassifier,Female,0.429,0.8435,0.0445,0.068,0.932,0.9557,0.9553,"[9745, 1045, 1370, 2127]",0.831,0.6379,0.6082,0.6706,0.529,0.6082,0.9032
,,,,Male,2.3308,0.8435,-0.0445,-0.068,0.932,0.9557,0.9553,,,,,,,,
Adult Income,sex,Reweighing,RandomForestClassifier,Female,0.3497,0.8334,0.0827,0.0834,0.9166,0.9169,0.9336,"[6504, 695, 1101, 1224]",0.8114,0.5768,0.5265,0.6378,0.4604,0.5265,0.9035
,,,,Male,2.8594,0.8334,-0.0827,-0.0834,0.9166,0.9169,0.9336,,,,,,,,
Adult Income,sex,Reweighing,XGBClassifier,Female,0.608,0.9131,-0.0943,0.0166,0.9832,0.9067,0.9566,"[9955, 835, 1578, 1919]",0.8311,0.614,0.5488,0.6968,0.5138,0.5488,0.9226
,,,,Male,1.6447,0.9131,0.0943,-0.0166,0.9832,0.9067,0.9566,,,,,,,,
