dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,White,1.6188,0.8997,-0.0666,-0.0469,0.9534,0.9308,0.9617,,,,,,,,
Adult Income,race,Reweighing,RandomForestClassifier,Amer-Indian-Eskimo,0.6061,0.917,0.1995,0.036,0.9675,0.8228,0.9392,"[6481, 718, 1044, 1281]",0.815,0.5925,0.551,0.6408,0.476,0.551,0.9003
,,,,Asian-Pac-Islander,1.522,0.8922,-0.1376,-0.0291,0.9695,0.858,0.9391,,,,,,,,
,,,,Black,0.4934,0.8882,0.0439,0.0477,0.9527,0.9516,0.9389,,,,,,,,
,,,,Other,0.4009,0.8737,0.3015,0.0254,0.9782,0.6985,0.9389,,,,,,,,
,,,,White,1.4284,0.9342,0.0212,-0.0332,0.967,0.9774,0.9393,,,,,,,,
Adult Income,race,Reweighing,XGBClassifier,Amer-Indian-Eskimo,0.8742,0.9747,-0.0392,-0.0237,0.9807,0.9093,0.9616,"[9936, 854, 1481, 2016]",0.8366,0.6333,0.5765,0.7024,0.5337,0.5765,0.9209
,,,,Asian-Pac-Islander,1.1174,0.9765,0.0159,-0.0152,0.9867,0.9872,0.9615,,,,,,,,
,,,,Black,0.4342,0.88,0.1654,0.041,0.959,0.8391,0.9613,,,,,,,,
,,,,Other,0.4779,0.8947,0.1771,0.0246,0.9783,0.8515,0.9612,,,,,,,,
,,,,White,1.6921,0.9128,-0.0988,-0.0277,0.9727,0.9021,0.9613,,,,,,,,
Adult Income,sex,Reweighing,RandomForestClassifier,Female,0.4376,0.8837,-0.0152,0.0473,0.9527,0.9843,0.9403,"[6676, 523, 1242, 1083]",0.8147,0.551,0.4658,0.6743,0.4511,0.4658,0.9274
,,,,Male,2.2851,0.8837,0.0152,-0.0473,0.9527,0.9843,0.9403,,,,,,,,
Adult Income,sex,Reweighing,XGBClassifier,Female,0.429,0.8435,0.0445,0.068,0.932,0.9557,0.9553,"[9745, 1045, 1370, 2127]",0.831,0.6379,0.6082,0.6706,0.529,0.6082,0.9032
,,,,Male,2.3308,0.8435,-0.0445,-0.068,0.932,0.9557,0.9553,,,,,,,,
Adult Income,sex,Reweighing,RandomForestClassifier,Female,0.3505,0.8334,0.0794,0.083,0.9169,0.9203,0.9351,"[6508, 691, 1094, 1231]",0.8126,0.5797,0.5295,0.6405,0.464,0.5295,0.904
,,,,Male,2.8532,0.8334,-0.0794,-0.083,0.9169,0.9203,0.9351,,,,,,,,
Adult Income,sex,Reweighing,XGBClassifier,Female,0.608,0.9131,-0.0943,0.0166,0.9832,0.9067,0.9566,"[9955, 835, 1578, 1919]",0.8311,0.614,0.5488,0.6968,0.5138,0.5488,0.9226
,,,,Male,1.6447,0.9131,0.0943,-0.0166,0.9832,0.9067,0.9566,,,,,,,,
