dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,Black,0.4883,0.8859,0.0439,0.0509,0.9496,0.9516,0.9397,,,,,,,,
,,,,Other,0.3969,0.8716,0.3015,0.0282,0.9754,0.6985,0.9401,,,,,,,,
,,,,White,1.4297,0.9334,0.0166,-0.0335,0.9669,0.9823,0.94,,,,,,,,
Adult Income,race,Reweighing,XGBClassifier,Amer-Indian-Eskimo,0.8742,0.9747,-0.0392,-0.0237,0.9807,0.9093,0.9616,"[9936, 854, 1481, 2016]",0.8366,0.6333,0.5765,0.7024,0.5337,0.5765,0.9209
,,,,Asian-Pac-Islander,1.1174,0.9765,0.0159,-0.0152,0.9867,0.9872,0.9615,,,,,,,,
,,,,Black,0.4342,0.88,0.1654,0.041,0.959,0.8391,0.9613,,,,,,,,
,,,,Other,0.4779,0.8947,0.1771,0.0246,0.9783,0.8515,0.9612,,,,,,,,
,,,,White,1.6921,0.9128,-0.0988,-0.0277,0.9727,0.9021,0.9613,,,,,,,,
Adult Income,sex,Reweighing,RandomForestClassifier,Female,0.4315,0.8772,-0.0051,0.0524,0.9477,0.9945,0.9391,"[6636, 563, 1215, 1110]",0.8133,0.5553,0.4774,0.6635,0.4507,0.4774,0.9218
,,,,Male,2.3176,0.8772,0.0051,-0.0524,0.9477,0.9945,0.9391,,,,,,,,
Adult Income,sex,Reweighing,XGBClassifier,Female,0.429,0.8435,0.0445,0.068,0.932,0.9557,0.9553,"[9745, 1045, 1370, 2127]",0.831,0.6379,0.6082,0.6706,0.529,0.6082,0.9032
,,,,Male,2.3308,0.8435,-0.0445,-0.068,0.932,0.9557,0.9553,,,,,,,,
Adult Income,sex,Reweighing,RandomForestClassifier,Female,0.3439,0.831,0.0889,0.0835,0.9165,0.9104,0.9336,"[6511, 688, 1088, 1237]",0.8135,0.5821,0.532,0.6426,0.4669,0.532,0.9044
,,,,Male,2.9074,0.831,-0.0889,-0.0835,0.9165,0.9104,0.9336,,,,,,,,
Adult Income,sex,Reweighing,XGBClassifier,Female,0.608,0.9131,-0.0943,0.0166,0.9832,0.9067,0.9566,"[9955, 835, 1578, 1919]",0.8311,0.614,0.5488,0.6968,0.5138,0.5488,0.9226
,,,,Male,1.6447,0.9131,0.0943,-0.0166,0.9832,0.9067,0.9566,,,,,,,,
