dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,roc_curve,auc,sensitivity,specificity
German Credit,Attribute9,,Validation,Surrogate,LogisticRegression,Female,,,,,,,,"[13, 17, 5, 65]",,,,,,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Validation,Surrogate,LogisticRegression,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Validation,Surrogate,SVC,Female,,,,,,,,"[10, 20, 4, 66]",,,,,,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Validation,Surrogate,SVC,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Validation,Surrogate,GaussianNB,Female,,,,,,,,"[17, 13, 9, 61]",,,,,,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Validation,Surrogate,GaussianNB,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Validation,Surrogate,DecisionTreeClassifier,Female,,,,,,,,"[10, 20, 8, 62]",,,,,,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Validation,Surrogate,DecisionTreeClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Validation,Surrogate,RandomForestClassifier,Female,,,,,,,,"[10, 20, 3, 67]",,,,,,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Validation,Surrogate,RandomForestClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Validation,Test,XGBClassifier,Female,,,,,,,,"[9, 21, 8, 62]",,,,,,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Validation,Test,XGBClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Test,Surrogate,LogisticRegression,Female,,,,,,,,"[11, 19, 6, 64]",,,,,,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Test,Surrogate,LogisticRegression,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Test,Surrogate,SVC,Female,,,,,,,,"[13, 17, 6, 64]",,,,,,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Test,Surrogate,SVC,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Test,Surrogate,GaussianNB,Female,,,,,,,,"[23, 7, 18, 52]",,,,,,"[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Test,Surrogate,GaussianNB,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Female,,,,,,,,"[16, 14, 15, 55]",,,,,,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Female,,,,,,,,"[13, 17, 3, 67]",,,,,,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,,Test,Test,XGBClassifier,Female,,,,,,,,"[17, 13, 5, 65]",,,,,,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,,Test,Test,XGBClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Aged,,,,,,,,"[13, 17, 5, 65]",,,,,,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Validation,Surrogate,SVC,Aged,,,,,,,,"[10, 20, 4, 66]",,,,,,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Validation,Surrogate,SVC,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Aged,,,,,,,,"[17, 13, 9, 61]",,,,,,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Aged,,,,,,,,"[10, 20, 8, 62]",,,,,,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Aged,,,,,,,,"[9, 21, 4, 66]",,,,,,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Validation,Test,XGBClassifier,Aged,,,,,,,,"[9, 21, 8, 62]",,,,,,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Validation,Test,XGBClassifier,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Aged,,,,,,,,"[11, 19, 6, 64]",,,,,,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Test,Surrogate,SVC,Aged,,,,,,,,"[13, 17, 6, 64]",,,,,,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Test,Surrogate,SVC,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Aged,,,,,,,,"[23, 7, 18, 52]",,,,,,"[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Aged,,,,,,,,"[15, 15, 14, 56]",,,,,,"[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Aged,,,,,,,,"[14, 16, 4, 66]",,,,,,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute13,,Test,Test,XGBClassifier,Aged,,,,,,,,"[17, 13, 5, 65]",,,,,,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute13,,Test,Test,XGBClassifier,Young,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Female,,,,,,,,"[25, 5, 40, 30]",,,,,,"[[0.0, 0.16666666666666666, 1.0], [0.0, 0.42857142857142855, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Female,,,,,,,,"[30, 0, 70, 0]",,,,,,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Female,,,,,,,,"[6, 24, 9, 61]",,,,,,"[[0.0, 0.8, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Female,,,,,,,,"[22, 8, 25, 45]",,,,,,"[[0.0, 0.26666666666666666, 1.0], [0.0, 0.6428571428571429, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Female,,,,,,,,"[25, 5, 37, 33]",,,,,,"[[0.0, 0.16666666666666666, 1.0], [0.0, 0.4714285714285714, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Female,,,,,,,,"[26, 4, 43, 27]",,,,,,"[[0.0, 0.13333333333333333, 1.0], [0.0, 0.38571428571428573, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Female,,,,,,,,"[30, 0, 70, 0]",,,,,,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Female,,,,,,,,"[6, 24, 9, 61]",,,,,,"[[0.0, 0.8, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Female,,,,,,,,"[21, 9, 26, 44]",,,,,,"[[0.0, 0.3, 1.0], [0.0, 0.6285714285714286, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Female,,,,,,,,"[20, 10, 32, 38]",,,,,,"[[0.0, 0.3333333333333333, 1.0], [0.0, 0.5428571428571428, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Test,XGBClassifier,Female,,,,,,,,"[27, 3, 43, 27]",,,,,,"[[0.0, 0.1, 1.0], [0.0, 0.38571428571428573, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Test,XGBClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Test,XGBClassifier,Female,,,,,,,,"[25, 5, 49, 21]",,,,,,"[[0.0, 0.16666666666666666, 1.0], [0.0, 0.3, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Test,XGBClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Female,,,,,,,,"[24, 6, 43, 27]",,,,,,"[[0.0, 0.2, 1.0], [0.0, 0.38571428571428573, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Female,,,,,,,,"[30, 0, 70, 0]",,,,,,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Female,,,,,,,,"[0, 30, 0, 70]",,,,,,"[[0.0, 1.0], [0.0, 1.0], [inf, 1.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Female,,,,,,,,"[11, 19, 26, 44]",,,,,,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.6285714285714286, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Female,,,,,,,,"[21, 9, 30, 40]",,,,,,"[[0.0, 0.3, 1.0], [0.0, 0.5714285714285714, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Female,,,,,,,,"[28, 2, 47, 23]",,,,,,"[[0.0, 0.06666666666666667, 1.0], [0.0, 0.32857142857142857, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Female,,,,,,,,"[30, 0, 70, 0]",,,,,,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Female,,,,,,,,"[0, 30, 0, 70]",,,,,,"[[0.0, 1.0], [0.0, 1.0], [inf, 1.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Female,,,,,,,,"[11, 19, 31, 39]",,,,,,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.5571428571428572, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Female,,,,,,,,"[20, 10, 33, 37]",,,,,,"[[0.0, 0.3333333333333333, 1.0], [0.0, 0.5285714285714286, 1.0], [inf, 1.0, 0.0]]",,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Male,,,,,,,,,,,,,,,,,
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Test,XGBClassifier,Female,,,,,,,,"[27, 3, 39, 31]",,,,,,"[[0.0, 0.1, 1.0], [0.0, 0.44285714285714284, 1.0], [inf, 1.0, 0.0]]",,,
