dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,Other,0.4076,0.8775,0.282,0.0433,0.9637,0.7748,0.9626,,,,,,,,
,,,,White,1.6364,0.9153,-0.0703,-0.0307,0.9697,0.9306,0.9623,,,,,,,,
Adult Income,race,LGAFFS,RandomForestClassifier,Amer-Indian-Eskimo,0.7854,0.9535,0.0826,0.018,0.9868,0.9469,0.9544,"[6424, 775, 1040, 1285]",0.8094,0.5861,0.5527,0.6238,0.4643,0.5527,0.8923
,,,,Asian-Pac-Islander,1.5843,0.8759,-0.1158,-0.0697,0.9316,0.8809,0.954,,,,,,,,
,,,,Black,0.4353,0.8708,0.1313,0.0579,0.9424,0.87,0.9538,,,,,,,,
,,,,Other,0.5846,0.9099,-0.1977,0.0181,0.986,0.8023,0.9541,,,,,,,,
,,,,White,1.4405,0.9308,-0.0088,-0.0308,0.969,0.9911,0.9532,,,,,,,,
Adult Income,race,LGAFFS,XGBClassifier,Amer-Indian-Eskimo,0.5178,0.8874,0.1217,0.0427,0.9518,0.8612,0.9665,"[9505, 1285, 1460, 2037]",0.8079,0.5974,0.5825,0.6132,0.4716,0.5825,0.8809
,,,,Asian-Pac-Islander,1.2788,0.9357,-0.0287,-0.0563,0.9432,0.966,0.9662,,,,,,,,
,,,,Black,0.4986,0.8776,0.0869,0.0599,0.94,0.9102,0.9664,,,,,,,,
,,,,Other,0.5163,0.8871,0.0829,0.0373,0.9574,0.9172,0.9662,,,,,,,,
,,,,White,1.5371,0.9145,-0.0518,-0.0391,0.961,0.9496,0.9661,,,,,,,,
Adult Income,race,LGAFFS,RandomForestClassifier,Amer-Indian-Eskimo,0.6263,0.9238,0.1464,0.0379,0.965,0.8792,0.9551,"[6560, 639, 1029, 1296]",0.8249,0.6085,0.5574,0.6698,0.5003,0.5574,0.9112
,,,,Asian-Pac-Islander,1.7422,0.8526,-0.1512,-0.0842,0.9173,0.8437,0.955,,,,,,,,
,,,,Black,0.3692,0.8635,0.1555,0.059,0.9415,0.8451,0.9551,,,,,,,,
,,,,Other,0.4144,0.8806,0.0577,0.0293,0.9735,0.9425,0.9551,,,,,,,,
,,,,White,1.5135,0.9275,-0.0142,-0.0309,0.9687,0.9858,0.9549,,,,,,,,
Adult Income,race,LGAFFS,XGBClassifier,Amer-Indian-Eskimo,0.6128,0.9236,0.1784,0.0012,0.9977,0.8258,0.9694,"[9947, 843, 1531, 1966]",0.8338,0.6235,0.5622,0.6999,0.5237,0.5622,0.9219
,,,,Asian-Pac-Islander,1.4323,0.9161,-0.1124,-0.0501,0.9484,0.8919,0.9696,,,,,,,,
,,,,Black,0.4171,0.8787,0.1419,0.048,0.9516,0.8601,0.9696,,,,,,,,
,,,,Other,0.5494,0.9111,0.0623,0.0235,0.9794,0.9376,0.9694,,,,,,,,
,,,,White,1.5937,0.9227,-0.0492,-0.0266,0.9739,0.9483,0.9692,,,,,,,,
Adult Income,sex,LGAFFS,RandomForestClassifier,Female,0.2902,0.8019,0.1935,0.0949,0.9049,0.806,0.9382,"[6473, 726, 1012, 1313]",0.8175,0.6017,0.5647,0.6439,0.4858,0.5647,0.8992
,,,,Male,3.4457,0.8019,-0.1935,-0.0949,0.9049,0.806,0.9382,,,,,,,,
Adult Income,sex,LGAFFS,XGBClassifier,Female,0.2638,0.7982,0.2112,0.0957,0.9043,0.7879,0.959,"[9874, 916, 1457, 2040]",0.8339,0.6323,0.5834,0.6901,0.5291,0.5834,0.9151
,,,,Male,3.7911,0.7982,-0.2112,-0.0957,0.9043,0.7879,0.959,,,,,,,,
Adult Income,sex,LGAFFS,RandomForestClassifier,Female,0.2816,0.7941,0.2136,0.098,0.9019,0.7859,0.939,"[6460, 739, 979, 1346]",0.8196,0.6104,0.5789,0.6456,0.4948,0.5789,0.8973
,,,,Male,3.5514,0.7941,-0.2136,-0.098,0.9019,0.7859,0.939,,,,,,,,
Adult Income,sex,LGAFFS,XGBClassifier,Female,0.2638,0.7982,0.2112,0.0957,0.9043,0.7879,0.959,"[9874, 916, 1457, 2040]",0.8339,0.6323,0.5834,0.6901,0.5291,0.5834,0.9151
,,,,Male,3.7911,0.7982,-0.2112,-0.0957,0.9043,0.7879,0.959,,,,,,,,
