genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[3, 0, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 1, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 2, 3, 3, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 2, 3, 3, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 3, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 3, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 3, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 2, 3, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
"[3, 3, 3, 2, 4]",-1,0.4717,0.0207,0.2823,0.0353,0.0354,0.2825,0.0
