dataset,attribute,class,algorithm,set,num_iterations,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,LogisticRegression,Female,0.8300,0.8546,0.9400,0.7847,0.7847,0.9400,0.8267,0.8100,0.8742,0.7214
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,LogisticRegression,Male,1.2049,0.8546,1.0600,1.2153,0.7847,0.9400,0.8267,0.8100,0.8742,0.7214
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,SVC,Female,0.9372,0.9481,1.0400,0.8900,0.8900,0.9600,0.8267,0.8500,0.9007,0.7690
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,SVC,Male,1.0670,0.9481,0.9600,1.1100,0.8900,0.9600,0.8267,0.8500,0.9007,0.7690
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,GaussianNB,Female,0.6232,0.7270,0.7700,0.7751,0.7751,0.7700,0.8333,0.8000,0.8507,0.7905
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,GaussianNB,Male,1.6046,0.7270,1.2300,1.2249,0.7751,0.7700,0.8333,0.8000,0.8507,0.7905
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,DecisionTreeClassifier,Female,0.6956,0.7882,0.7500,0.9426,0.9426,0.7500,0.6067,0.6900,0.7669,0.6643
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,DecisionTreeClassifier,Male,1.4377,0.7882,1.2500,1.0574,0.9426,0.7500,0.6067,0.6900,0.7669,0.6643
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,RandomForestClassifier,Female,0.8677,0.8869,0.9900,0.7847,0.7847,0.9900,0.8433,0.8200,0.8816,0.7286
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,RandomForestClassifier,Male,1.1525,0.8869,1.0100,1.2153,0.7847,0.9900,0.8433,0.8200,0.8816,0.7286
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,LogisticRegression,Female,0.9431,0.9514,0.9900,0.9665,0.9665,0.9900,0.8567,0.8000,0.8701,0.6952
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,LogisticRegression,Male,1.0603,0.9514,1.0100,1.0335,0.9665,0.9900,0.8567,0.8000,0.8701,0.6952
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,SVC,Female,0.9431,0.9514,0.9700,1.0191,0.9809,0.9700,0.8467,0.8200,0.8831,0.7190
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,SVC,Male,1.0603,0.9514,1.0300,0.9809,0.9809,0.9700,0.8467,0.8200,0.8831,0.7190
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,GaussianNB,Female,1.0202,0.9860,1.1000,0.9426,0.9426,0.9000,0.7833,0.7600,0.8286,0.7143
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,GaussianNB,Male,0.9802,0.9860,0.9000,1.0574,0.9426,0.9000,0.7833,0.7600,0.8286,0.7143
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,DecisionTreeClassifier,Female,0.8292,0.8738,0.9100,0.8900,0.8900,0.9100,0.6733,0.7400,0.8143,0.6905
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,DecisionTreeClassifier,Male,1.2059,0.8738,1.0900,1.1100,0.8900,0.9100,0.6733,0.7400,0.8143,0.6905
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,RandomForestClassifier,Female,0.7298,0.7611,0.8700,0.6411,0.6411,0.8700,0.8133,0.8100,0.8742,0.7214
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,RandomForestClassifier,Male,1.3703,0.7611,1.1300,1.3589,0.6411,0.8700,0.8133,0.8100,0.8742,0.7214
German Credit,Attribute9,NA,NA,Validation,0,False,Test,XGBClassifier,Female,0.7689,0.8158,0.8600,0.8517,0.8517,0.8600,0.8000,0.8200,0.8750,0.7667
German Credit,Attribute9,NA,NA,Validation,0,False,Test,XGBClassifier,Male,1.3005,0.8158,1.1400,1.1483,0.8517,0.8600,0.8000,0.8200,0.8750,0.7667
German Credit,Attribute9,NA,NA,Test,0,False,Test,XGBClassifier,Female,0.7979,0.8448,0.8000,1.0335,0.9665,0.8000,0.7100,0.7600,0.8310,0.7048
German Credit,Attribute9,NA,NA,Test,0,False,Test,XGBClassifier,Male,1.2532,0.8448,1.2000,0.9665,0.9665,0.8000,0.7100,0.7600,0.8310,0.7048
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,LogisticRegression,Female,0.8826,0.9014,0.9900,0.8373,0.8373,0.9900,0.8500,0.8300,0.8874,0.7452
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,LogisticRegression,Male,1.1330,0.9014,1.0100,1.1627,0.8373,0.9900,0.8500,0.8300,0.8874,0.7452
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,SVC,Female,0.9054,0.9191,1.0200,0.8373,0.8373,0.9800,0.8467,0.8500,0.9020,0.7595
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,SVC,Male,1.1045,0.9191,0.9800,1.1627,0.8373,0.9800,0.8467,0.8500,0.9020,0.7595
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,GaussianNB,Female,0.7268,0.8060,0.8900,0.7751,0.7751,0.8900,0.8367,0.8100,0.8593,0.7976
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,GaussianNB,Male,1.3759,0.8060,1.1100,1.2249,0.7751,0.8900,0.8367,0.8100,0.8593,0.7976
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8013,0.8560,0.7600,1.1244,0.8756,0.7600,0.6367,0.7000,0.7826,0.6524
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.2480,0.8560,1.2400,0.8756,0.8756,0.7600,0.6367,0.7000,0.7826,0.6524
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8826,0.9014,1.0100,0.7847,0.7847,0.9900,0.8000,0.8100,0.8742,0.7214
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.1330,0.9014,0.9900,1.2153,0.7847,0.9900,0.8000,0.8100,0.8742,0.7214
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,LogisticRegression,Female,0.9594,0.9659,1.0100,0.9665,0.9665,0.9900,0.8333,0.7900,0.8627,0.6881
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,LogisticRegression,Male,1.0423,0.9659,0.9900,1.0335,0.9665,0.9900,0.8333,0.7900,0.8627,0.6881
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,SVC,Female,1.0732,0.9406,1.0300,1.2010,0.7990,0.9700,0.8200,0.7700,0.8497,0.6643
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,SVC,Male,0.9318,0.9406,0.9700,0.7990,0.7990,0.9700,0.8200,0.7700,0.8497,0.6643
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,GaussianNB,Female,1.0419,0.9715,1.1200,0.9426,0.9426,0.8800,0.7733,0.7500,0.8201,0.7071
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,GaussianNB,Male,0.9598,0.9715,0.8800,1.0574,0.9426,0.8800,0.7733,0.7500,0.8201,0.7071
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.8226,0.8817,0.9800,0.7464,0.7464,0.9800,0.5867,0.6700,0.7519,0.6405
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.2157,0.8817,1.0200,1.2536,0.7464,0.9800,0.5867,0.6700,0.7519,0.6405
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,RandomForestClassifier,Female,0.8677,0.8869,0.9600,0.8230,0.8230,0.9600,0.7700,0.7800,0.8553,0.6810
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Surrogate,RandomForestClassifier,Male,1.1525,0.8869,1.0400,1.1770,0.8230,0.9600,0.7700,0.7800,0.8553,0.6810
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Test,XGBClassifier,Female,0.7284,0.7835,0.8300,0.7990,0.7990,0.8300,0.7033,0.7900,0.8531,0.7357
German Credit,Attribute9,Attribute9,FairGenes,Validation,1,False,Test,XGBClassifier,Male,1.3728,0.7835,1.1700,1.2010,0.7990,0.8300,0.7033,0.7900,0.8531,0.7357
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Test,XGBClassifier,Female,0.9480,0.9593,0.9500,1.0718,0.9282,0.9500,0.7600,0.7700,0.8435,0.6929
German Credit,Attribute9,Attribute9,FairGenes,Test,1,False,Test,XGBClassifier,Male,1.0548,0.9593,1.0500,0.9282,0.9282,0.9500,0.7600,0.7700,0.8435,0.6929
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,LogisticRegression,Female,0.9852,0.9869,1.0400,0.9522,0.9522,0.9600,0.8733,0.7800,0.8608,0.6524
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,LogisticRegression,Male,1.0150,0.9869,0.9600,1.0478,0.9522,0.9600,0.8733,0.7800,0.8608,0.6524
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,SVC,Female,0.9372,0.9481,1.0200,0.9426,0.9426,0.9800,0.8267,0.8700,0.9139,0.7929
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,SVC,Male,1.0670,0.9481,0.9800,1.0574,0.9426,0.9800,0.8267,0.8700,0.9139,0.7929
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,GaussianNB,Female,0.8499,0.8803,0.9300,0.8900,0.8900,0.9300,0.8467,0.8000,0.8630,0.7333
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,GaussianNB,Male,1.1767,0.8803,1.0700,1.1100,0.8900,0.9300,0.8467,0.8000,0.8630,0.7333
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.7419,0.8093,0.8100,0.8900,0.8900,0.8100,0.6100,0.7200,0.7971,0.6762
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.3478,0.8093,1.1900,1.1100,0.8900,0.8100,0.6100,0.7200,0.7971,0.6762
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0117,0.9906,1.0300,1.0718,0.9282,0.9700,0.7533,0.8000,0.8667,0.7143
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9884,0.9906,0.9700,0.9282,0.9282,0.9700,0.7533,0.8000,0.8667,0.7143
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,LogisticRegression,Female,0.9809,0.9836,1.0100,1.0048,0.9952,0.9900,0.8433,0.7700,0.8516,0.6548
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,LogisticRegression,Male,1.0195,0.9836,0.9900,0.9952,0.9952,0.9900,0.8433,0.7700,0.8516,0.6548
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,SVC,Female,0.9978,0.9981,1.0500,0.9522,0.9522,0.9500,0.7967,0.7400,0.8312,0.6238
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,SVC,Male,1.0022,0.9981,0.9500,1.0478,0.9522,0.9500,0.7967,0.7400,0.8312,0.6238
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,GaussianNB,Female,0.9845,0.9883,1.0400,0.9809,0.9809,0.9600,0.7767,0.7700,0.8414,0.7024
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,GaussianNB,Male,1.0158,0.9883,0.9600,1.0191,0.9809,0.9600,0.7767,0.7700,0.8414,0.7024
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.0474,0.9649,1.0500,1.0574,0.9426,0.9500,0.6967,0.6900,0.7862,0.6071
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.9547,0.9649,0.9500,0.9426,0.9426,0.9500,0.6967,0.6900,0.7862,0.6071
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9487,0.9547,0.9900,0.9522,0.9522,0.9900,0.8133,0.7700,0.8535,0.6452
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0541,0.9547,1.0100,1.0478,0.9522,0.9900,0.8133,0.7700,0.8535,0.6452
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Test,XGBClassifier,Female,0.8989,0.9238,0.8700,1.1244,0.8756,0.8700,0.7333,0.7500,0.8252,0.6881
German Credit,Attribute9,Attribute9,FairGenes,Validation,2,False,Test,XGBClassifier,Male,1.1125,0.9238,1.1300,0.8756,0.8756,0.8700,0.7333,0.7500,0.8252,0.6881
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Test,XGBClassifier,Female,0.9480,0.9593,1.0100,0.9139,0.9139,0.9900,0.6867,0.7100,0.8027,0.6214
German Credit,Attribute9,Attribute9,FairGenes,Test,2,False,Test,XGBClassifier,Male,1.0548,0.9593,0.9900,1.0861,0.9139,0.9900,0.6867,0.7100,0.8027,0.6214
