dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.2991,0.8505,0.3837,0.0624,0.9396,0.6275,0.9395,"[6477, 722, 1029, 1296]",0.8161,0.5968,0.5574,0.6422,0.4805,0.5574,0.8997
,,,,Asian-Pac-Islander,1.3478,0.9271,-0.0504,-0.0236,0.9752,0.9492,0.9395,,,,,,,,
,,,,Black,0.4108,0.8676,0.1075,0.0615,0.9382,0.8949,0.9397,,,,,,,,
,,,,Other,0.2643,0.8433,0.0577,0.071,0.9303,0.9425,0.9394,,,,,,,,
,,,,White,1.7248,0.9052,-0.0566,-0.0505,0.9499,0.9414,0.9398,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.289,0.8007,0.1328,0.1102,0.8898,0.8688,0.9349,"[6445, 754, 1033, 1292]",0.8124,0.5912,0.5557,0.6315,0.4717,0.5557,0.8953
,,,,Male,3.4605,0.8007,-0.1328,-0.1102,0.8898,0.8688,0.9349,,,,,,,,
Adult Income,race,Massaging,RandomForestClassifier,Amer-Indian-Eskimo,0.5849,0.9245,0.2511,0.0064,0.9979,0.7636,0.9452,"[6600, 599, 1198, 1127]",0.8113,0.5564,0.4847,0.653,0.4478,0.4847,0.9168
,,,,Asian-Pac-Islander,1.4762,0.915,-0.1064,-0.0217,0.9781,0.8943,0.9452,,,,,,,,
,,,,Black,0.4444,0.8936,0.0791,0.045,0.9548,0.9212,0.9442,,,,,,,,
,,,,Other,0.2322,0.8601,0.235,0.0538,0.9475,0.7649,0.9449,,,,,,,,
,,,,White,1.5503,0.9322,-0.0136,-0.0331,0.9671,0.9872,0.9444,,,,,,,,
Adult Income,race,Massaging,XGBClassifier,Amer-Indian-Eskimo,0.5278,0.882,0.1291,0.0621,0.9324,0.9096,0.9468,"[9298, 1492, 1434, 2063]",0.7952,0.5851,0.5899,0.5803,0.4492,0.5899,0.8617
,,,,Asian-Pac-Islander,1.0648,0.9839,0.0172,-0.0075,0.99,0.9821,0.9465,,,,,,,,
,,,,Black,0.5369,0.8795,0.1116,0.0567,0.9434,0.8904,0.9462,,,,,,,,
,,,,Other,0.5304,0.8827,0.1906,0.0427,0.9575,0.838,0.9465,,,,,,,,
,,,,White,1.5851,0.9031,-0.0798,-0.0479,0.9523,0.9177,0.9461,,,,,,,,
Adult Income,race,Massaging,RandomForestClassifier,Amer-Indian-Eskimo,0.4903,0.8894,0.3357,0.0255,0.9786,0.6792,0.9481,"[6463, 736, 1003, 1322]",0.8174,0.6032,0.5686,0.6424,0.4868,0.5686,0.8978
,,,,Asian-Pac-Islander,1.4449,0.9052,-0.0991,-0.0266,0.9721,0.8975,0.9481,,,,,,,,
,,,,Black,0.5026,0.8871,0.0242,0.0492,0.9513,0.9731,0.9484,,,,,,,,
,,,,Other,0.2592,0.8391,0.0687,0.073,0.9283,0.9313,0.9481,,,,,,,,
,,,,White,1.4759,0.9269,0.0065,-0.0371,0.963,0.9919,0.9482,,,,,,,,
