dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
Adult Income,race,DisparateImpactRemover,Test,Test,XGBClassifier,Other,4.824,0.0738,0.0,0.0056,0.0042,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Test,XGBClassifier,White,2.3152,0.023,0.0985,0.0028,0.0029,0.0951,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,LogisticRegression,Amer-Indian-Eskimo,30.0,0.8917,6.5427,0.1811,0.1807,6.5399,0.0,"[3331, 277, 618, 536]",1.0592,6.2107,8.6028,3.4823,9.3577,"[[0.0, 0.07677383592017738, 1.0], [0.0, 0.464471403812825, 1.0], [inf, 1.0, 0.0]]",2.8128,8.6028,0.1769
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,LogisticRegression,Asian-Pac-Islander,0.9937,0.0286,0.0402,0.0029,0.0025,0.0406,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,LogisticRegression,Black,13.5395,0.4509,0.5964,0.1109,0.1113,0.6221,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,LogisticRegression,Other,0.2662,0.0078,0.5573,0.0009,0.0024,0.5557,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,LogisticRegression,White,32.0933,0.2628,0.2239,0.0703,0.0697,0.2193,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,SVC,Amer-Indian-Eskimo,22.9006,0.6092,6.7887,0.0449,0.0422,6.7859,0.0,"[3384, 224, 608, 546]",0.9156,5.6091,8.3287,2.5387,8.162,"[[0.0, 0.06208425720620843, 1.0], [0.0, 0.4731369150779896, 1.0], [inf, 1.0, 0.0]]",2.6019,8.3287,0.1157
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,SVC,Asian-Pac-Islander,6.5007,0.1652,0.6868,0.0189,0.0177,0.7423,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,SVC,Black,13.2707,0.3954,0.5211,0.0741,0.075,0.5387,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,SVC,Other,9.4282,0.249,0.4885,0.1176,0.1179,0.4869,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,SVC,White,22.0026,0.1915,0.0311,0.0449,0.0454,0.0321,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,GaussianNB,Amer-Indian-Eskimo,30.0,3.3327,16.242,1.246,1.246,16.2553,0.0,"[2881, 727, 309, 845]",1.4205,4.332,2.1515,6.4172,8.0001,"[[0.0, 0.20149667405764968, 1.0], [0.0, 0.7322357019064125, 1.0], [inf, 1.0, 0.0]]",1.6511,2.1515,1.2181
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,GaussianNB,Asian-Pac-Islander,1.8541,0.2052,0.6041,0.2457,0.2419,0.5631,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,GaussianNB,Black,11.6215,1.431,0.5771,0.6741,0.6777,0.5788,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
