dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.295,0.8475,0.327,0.0787,0.9227,0.6879,0.9402,"[6454, 745, 1023, 1302]",0.8144,0.5956,0.56,0.6361,0.4774,0.56,0.8965
,,,,Asian-Pac-Islander,1.3282,0.9302,-0.0478,-0.0203,0.9785,0.9519,0.94,,,,,,,,
,,,,Black,0.4382,0.8723,0.1105,0.0572,0.943,0.8922,0.9399,,,,,,,,
,,,,Other,0.2606,0.8403,0.3105,0.0592,0.9429,0.6895,0.9399,,,,,,,,
,,,,White,1.6931,0.9065,-0.0593,-0.0476,0.9523,0.9386,0.9399,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2843,0.7999,0.1446,0.1074,0.8927,0.8568,0.9367,"[6463, 736, 1023, 1302]",0.8153,0.5968,0.56,0.6389,0.4795,0.56,0.8978
,,,,Male,3.517,0.7999,-0.1446,-0.1074,0.8927,0.8568,0.9367,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
