dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.7222,0.9304,0.2113,0.0141,0.9807,0.8071,0.9538,"[5992, 1207, 1153, 1172]",0.7522,0.4983,0.5041,0.4926,0.3338,0.5041,0.8323
,,,,Asian-Pac-Islander,1.0831,0.9793,-0.0357,0.0311,0.9708,0.9673,0.9535,,,,,,,,
,,,,Black,0.7279,0.9302,-0.0526,0.0321,0.9677,0.9494,0.9533,,,,,,,,
,,,,Other,0.7315,0.9328,0.0039,0.0185,0.9884,0.9959,0.9538,,,,,,,,
,,,,White,1.2658,0.9459,0.0259,-0.0323,0.9678,0.9749,0.9533,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.8416,0.9235,0.1719,0.0122,0.991,0.8238,0.9829,"[6648, 4142, 747, 2750]",0.6578,0.5294,0.7864,0.399,0.3463,0.7864,0.6161
,,,,Asian-Pac-Islander,0.9255,0.964,0.0692,0.0423,0.957,0.9291,0.9829,,,,,,,,
,,,,Black,0.5792,0.7886,0.0638,0.1779,0.8219,0.9393,0.9829,,,,,,,,
,,,,Other,0.6975,0.8537,0.1871,0.0832,0.9134,0.8559,0.9829,,,,,,,,
,,,,White,1.5174,0.8272,-0.0788,-0.146,0.8537,0.9209,0.9828,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,1.8474,0.9317,0.0089,-0.082,0.9226,0.9949,0.9622,"[6583, 616, 2168, 157]",0.7077,0.1014,0.0675,0.2031,-0.0284,0.0675,0.9144
,,,,Asian-Pac-Islander,1.9771,0.9231,-0.08,-0.0826,0.9191,0.9228,0.9619,,,,,,,,
,,,,Black,0.7218,0.9768,0.0327,0.0252,0.9742,0.9692,0.9619,,,,,,,,
,,,,Other,1.5693,0.954,-0.6835,-0.0042,0.9917,0.3164,0.9622,,,,,,,,
,,,,White,0.8844,0.9896,0.0335,0.0033,0.9965,0.9661,0.9618,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.2043,0.9012,-0.2143,-0.0547,0.9536,0.8028,0.9455,"[4735, 6055, 2629, 868]",0.3922,0.1666,0.2482,0.1254,-0.2692,0.2482,0.4388
,,,,Asian-Pac-Islander,1.0366,0.9823,-0.021,-0.0313,0.9682,0.9738,0.9453,,,,,,,,
,,,,Black,1.0174,0.9916,0.0913,0.0215,0.9787,0.9111,0.9447,,,,,,,,
,,,,Other,1.4982,0.7596,-0.0518,-0.2218,0.7705,0.9624,0.9453,,,,,,,,
,,,,White,0.9322,0.9651,-0.0268,0.0111,0.9888,0.9732,0.9444,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9905,0.0165,0.0074,0.9927,0.9835,0.9956,"[7147, 52, 2287, 38]",0.7544,0.0315,0.0163,0.4222,0.0405,0.0163,0.9928
,,,,Asian-Pac-Islander,13.7463,0.9146,-0.1134,-0.0754,0.9255,0.8905,0.9955,,,,,,,,
,,,,Black,0.5306,0.9954,-0.0019,0.0041,0.996,0.9972,0.9957,,,,,,,,
,,,,Other,3.0323,0.9811,0.0164,-0.023,0.9758,0.9836,0.9956,,,,,,,,
,,,,White,0.2656,0.9812,0.0525,0.013,0.9869,0.9489,0.9955,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.0,0.9853,0.016,0.0142,0.9858,0.9839,0.9937,"[10638, 152, 3441, 56]",0.7485,0.0302,0.016,0.2692,0.0069,0.016,0.9859
,,,,Asian-Pac-Islander,7.439,0.9208,-0.0845,-0.0773,0.9231,0.9193,0.9938,,,,,,,,
,,,,Black,1.0137,0.9998,-0.0087,0.0007,0.9995,0.9931,0.9939,,,,,,,,
,,,,Other,2.5069,0.9783,0.016,-0.0272,0.9753,0.9839,0.9937,,,,,,,,
,,,,White,0.3914,0.9815,0.0308,0.0163,0.9837,0.9669,0.9937,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,0.0,0.9972,0.0067,0.0011,0.9989,0.9935,0.9983,"[7194, 5, 2312, 13]",0.7567,0.0111,0.0056,0.7222,0.0484,0.0056,0.9993
,,,,Male,inf,0.9972,-0.0067,-0.0011,0.9989,0.9935,0.9983,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
