dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,Asian-Pac-Islander,1.2772,0.9745,-0.0343,0.0086,0.9932,0.9623,0.9657,,,,,,,,
,,,,Black,0.3025,0.9306,0.0862,0.0352,0.9644,0.9119,0.9659,,,,,,,,
,,,,Other,0.3023,0.9349,-0.0136,0.0318,0.9689,0.9865,0.9659,,,,,,,,
,,,,White,2.01,0.9497,-0.0308,-0.0327,0.9675,0.9704,0.9659,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.7918,0.9162,0.2061,0.0089,0.9857,0.8111,0.9848,"[7651, 3139, 897, 2600]",0.7175,0.563,0.7435,0.453,0.3969,0.7435,0.7091
,,,,Asian-Pac-Islander,0.9955,0.9982,0.05,0.0046,0.9951,0.947,0.9848,,,,,,,,
,,,,Black,0.526,0.8007,0.078,0.1555,0.8448,0.925,0.9849,,,,,,,,
,,,,Other,0.7185,0.8867,0.1441,0.0309,0.9684,0.8272,0.9848,,,,,,,,
,,,,White,1.5798,0.8445,-0.0798,-0.1178,0.882,0.9175,0.9848,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.9925,0.9967,-0.0603,-0.0115,0.9833,0.9506,0.936,"[4788, 2411, 550, 1775]",0.6891,0.5452,0.7634,0.424,0.3709,0.7634,0.6651
,,,,Asian-Pac-Islander,1.0041,0.9982,0.0343,0.0374,0.9625,0.9623,0.9359,,,,,,,,
,,,,Black,0.6208,0.827,0.0666,0.1187,0.8817,0.9285,0.9359,,,,,,,,
,,,,Other,0.7037,0.8695,0.0136,0.0518,0.9458,0.9865,0.9361,,,,,,,,
,,,,White,1.3943,0.8704,-0.0493,-0.0977,0.902,0.9506,0.9357,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.5883,0.8385,0.2141,0.1078,0.8874,0.8245,0.9582,"[7565, 3225, 1138, 2359]",0.6946,0.5195,0.6746,0.4225,0.331,0.6746,0.7011
,,,,Asian-Pac-Islander,0.9617,0.985,0.0669,0.0176,0.9835,0.9388,0.958,,,,,,,,
,,,,Black,0.6914,0.8758,-0.0117,0.0921,0.9086,0.9905,0.9578,,,,,,,,
,,,,Other,0.4912,0.8003,0.0751,0.1634,0.8438,0.8964,0.9581,,,,,,,,
,,,,White,1.4005,0.8835,-0.0328,-0.0902,0.9096,0.9665,0.9573,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,0.2911,0.9384,0.0417,0.0669,0.9333,0.9573,0.9658,"[6732, 467, 2157, 168]",0.7245,0.1135,0.0723,0.2646,0.0127,0.0723,0.9351
,,,,Male,3.4348,0.9384,-0.0417,-0.0669,0.9333,0.9573,0.9658,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,0.5217,0.9978,-0.001,0.0041,0.9961,0.9982,0.9953,"[10741, 49, 3490, 7]",0.7523,0.0039,0.002,0.125,-0.0175,0.002,0.9955
,,,,Male,1.9167,0.9978,0.001,-0.0041,0.9961,0.9982,0.9953,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,0.5189,0.9873,0.0135,0.0161,0.9839,0.9869,0.9921,"[7020, 179, 2292, 33]",0.7406,0.026,0.0142,0.1557,-0.0311,0.0142,0.9751
,,,,Male,1.927,0.9873,-0.0135,-0.0161,0.9839,0.9869,0.9921,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,0.9588,0.9996,-0.003,0.0025,0.9975,0.9976,0.9954,"[10670, 120, 3480, 17]",0.748,0.0094,0.0049,0.1241,-0.0276,0.0049,0.9889
,,,,Male,1.043,0.9996,0.003,-0.0025,0.9975,0.9976,0.9954,,,,,,,,
