dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.3956,0.87,0.2682,0.0643,0.9378,0.7504,0.9409,"[6464, 735, 1022, 1303]",0.8155,0.5973,0.5604,0.6394,0.4801,0.5604,0.8979
,,,,Asian-Pac-Islander,1.3028,0.9358,-0.0374,-0.0168,0.9822,0.9628,0.9409,,,,,,,,
,,,,Black,0.4449,0.8745,0.0919,0.0571,0.9432,0.9118,0.9409,,,,,,,,
,,,,Other,0.1966,0.8271,0.3109,0.0729,0.9285,0.689,0.9407,,,,,,,,
,,,,White,1.6857,0.9075,-0.0504,-0.0478,0.9518,0.948,0.9412,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2925,0.8019,0.1443,0.1035,0.8965,0.8573,0.9368,"[6467, 732, 1010, 1315]",0.8171,0.6016,0.5656,0.6424,0.4851,0.5656,0.8983
,,,,Male,3.4188,0.8019,-0.1443,-0.1035,0.8965,0.8573,0.9368,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.562,0.9668,-0.0647,0.0514,0.9494,0.9242,0.9689,"[6741, 458, 2064, 261]",0.7352,0.1715,0.1123,0.363,0.0791,0.1123,0.9364
,,,,Asian-Pac-Islander,2.041,0.9239,-0.1339,-0.0418,0.9579,0.8641,0.9687,,,,,,,,
,,,,Black,0.6368,0.9716,0.0224,0.0216,0.9782,0.9821,0.969,,,,,,,,
,,,,Other,1.1207,0.9909,0.1124,-0.0262,0.9695,0.8875,0.9687,,,,,,,,
,,,,White,1.0341,0.9975,0.0595,-0.0098,0.9904,0.9414,0.969,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.0,0.9637,0.0386,0.0356,0.9644,0.9615,0.9796,"[10410, 380, 3363, 134]",0.738,0.0668,0.0383,0.2607,0.0072,0.0383,0.9648
,,,,Asian-Pac-Islander,13.403,0.6738,-0.364,-0.3116,0.6876,0.6328,0.9796,,,,,,,,
,,,,Black,0.5936,0.9848,0.015,0.0149,0.9854,0.9834,0.9797,,,,,,,,
,,,,Other,6.287,0.8176,-0.1623,-0.1858,0.8122,0.8233,0.9795,,,,,,,,
,,,,White,0.249,0.924,0.1366,0.0644,0.9353,0.8629,0.9794,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9992,0.0021,0.0004,0.9996,0.9978,0.999,"[7196, 3, 2320, 5]",0.7561,0.0043,0.0022,0.625,0.0257,0.0022,0.9996
,,,,Asian-Pac-Islander,0.0,0.9992,0.0021,0.0004,0.9996,0.9978,0.9989,,,,,,,,
,,,,Black,0.0,0.9991,0.0021,0.0004,0.9995,0.9977,0.999,,,,,,,,
,,,,Other,0.0,0.9992,0.0021,0.0004,0.9996,0.9978,0.999,,,,,,,,
,,,,White,inf,0.9991,-0.0023,-0.0005,0.9995,0.9976,0.999,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.0,0.9998,0.0,0.0003,0.9997,1.0,0.9997,"[10787, 3, 3497, 0]",0.755,0.0,0.0,0.0,-0.0083,0.0,0.9997
,,,,Asian-Pac-Islander,34.0,0.9967,0.0,-0.0046,0.9969,1.0,0.9997,,,,,,,,
,,,,Black,0.0,0.9998,0.0,0.0003,0.9997,1.0,0.9997,,,,,,,,
,,,,Other,0.0,0.9998,0.0,0.0003,0.9997,1.0,0.9997,,,,,,,,
,,,,White,0.1429,0.9994,0.0,0.0006,0.9996,1.0,0.9997,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
