dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.989,0.0153,0.0096,0.9903,0.9848,0.9925,"[7130, 69, 2290, 35]",0.7523,0.0288,0.0151,0.3365,0.0226,0.0151,0.9904
,,,,Asian-Pac-Islander,1.1759,0.9981,-0.0244,0.0098,0.9901,0.9735,0.9926,,,,,,,,
,,,,Black,0.4522,0.9937,-0.0127,0.0081,0.992,0.9858,0.9926,,,,,,,,
,,,,Other,0.0,0.989,0.0152,0.0096,0.9903,0.9849,0.9925,,,,,,,,
,,,,White,1.8871,0.9945,0.0167,-0.0093,0.9906,0.9821,0.9926,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.1234,0.9819,0.0889,-0.0514,0.9458,0.9238,0.9591,"[9539, 1251, 2649, 848]",0.727,0.3031,0.2425,0.404,0.1537,0.2425,0.8841
,,,,Asian-Pac-Islander,0.8496,0.9778,0.0744,0.0082,0.9924,0.9259,0.9591,,,,,,,,
,,,,Black,0.2817,0.8868,0.1787,0.085,0.9149,0.8219,0.9589,,,,,,,,
,,,,Other,0.6544,0.9491,0.0424,0.0341,0.9606,0.9717,0.9592,,,,,,,,
,,,,White,2.205,0.913,-0.1366,-0.0625,0.9374,0.8645,0.9587,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9993,0.0,0.0009,0.999,1.0,0.9991,"[7192, 7, 2325, 0]",0.7551,0.0,0.0,0.0,-0.0154,0.0,0.999
,,,,Asian-Pac-Islander,0.0,0.9993,0.0,0.001,0.999,1.0,0.9991,,,,,,,,
,,,,Black,0.0,0.9992,0.0,0.001,0.9989,1.0,0.9992,,,,,,,,
,,,,Other,0.0,0.9993,0.0,0.0009,0.999,1.0,0.9991,,,,,,,,
,,,,White,inf,0.9992,0.0,-0.0011,0.9988,1.0,0.9992,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.0789,0.9767,-0.1009,-0.0335,0.9705,0.9163,0.9949,"[7829, 2961, 2234, 1263]",0.6364,0.3272,0.3612,0.299,0.0817,0.3612,0.7256
,,,,Asian-Pac-Islander,1.021,0.9938,-0.0301,0.0071,0.9917,0.9669,0.9948,,,,,,,,
,,,,Black,0.8506,0.9552,0.0321,0.0345,0.9656,0.9706,0.9948,,,,,,,,
,,,,Other,0.9777,0.9934,-0.039,0.0005,0.9947,0.9323,0.9949,,,,,,,,
,,,,White,1.1023,0.9722,0.0032,-0.0251,0.9751,0.9958,0.9948,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.6564,0.9499,-0.0687,0.0624,0.9396,0.9091,0.9692,"[6477, 722, 1663, 662]",0.7496,0.357,0.2847,0.4783,0.2248,0.2847,0.8997
,,,,Asian-Pac-Islander,0.8255,0.9745,0.0765,0.0252,0.9736,0.9241,0.9693,,,,,,,,
,,,,Black,0.5098,0.9252,0.0887,0.0444,0.9563,0.9113,0.9688,,,,,,,,
,,,,Other,0.3859,0.9104,0.2852,0.0409,0.9619,0.7148,0.9691,,,,,,,,
,,,,White,1.7787,0.9321,-0.0796,-0.0446,0.955,0.9221,0.9692,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.3959,0.8659,0.2566,0.096,0.9036,0.7222,0.9478,"[8797, 1993, 2336, 1161]",0.697,0.3491,0.332,0.3681,0.1527,0.332,0.8153
,,,,Asian-Pac-Islander,0.8404,0.9646,0.0656,0.0355,0.9656,0.9395,0.9478,,,,,,,,
,,,,Black,0.7839,0.9513,0.01,0.0337,0.9659,0.9895,0.9474,,,,,,,,
,,,,Other,0.4348,0.8747,0.2326,0.0897,0.9106,0.8101,0.9477,,,,,,,,
,,,,White,1.3679,0.9383,-0.0562,-0.0459,0.954,0.9451,0.9475,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,0.5037,0.8866,0.1796,0.1126,0.8874,0.8222,0.971,"[5800, 1399, 1902, 423]",0.6534,0.204,0.1819,0.2322,-0.0135,0.1819,0.8057
,,,,Male,1.9852,0.8866,-0.1796,-0.1126,0.8874,0.8222,0.971,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,0.4496,0.5563,0.7006,0.3573,0.6427,0.2986,0.9778,"[4385, 6405, 495, 3002]",0.517,0.4653,0.8585,0.3191,0.2401,0.8585,0.4064
,,,,Male,2.224,0.5563,-0.7006,-0.3573,0.6427,0.2986,0.9778,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,1.1091,0.9994,0.0024,-0.0001,1.0,0.9975,0.9954,"[7150, 49, 2320, 5]",0.7513,0.0042,0.0022,0.0926,-0.0266,0.0022,0.9932
,,,,Male,0.9016,0.9994,-0.0024,0.0001,1.0,0.9975,0.9954,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,1.3308,0.9956,-0.0015,-0.0007,0.9992,0.9975,0.996,"[10584, 206, 3492, 5]",0.7412,0.0027,0.0014,0.0237,-0.063,0.0014,0.9809
,,,,Male,0.7514,0.9956,0.0015,0.0007,0.9992,0.9975,0.996,,,,,,,,
