dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.2519,0.842,0.2583,0.1007,0.8994,0.7603,0.9398,"[6482, 717, 1045, 1280]",0.815,0.5923,0.5505,0.641,0.4758,0.5505,0.9004
,,,,Asian-Pac-Islander,1.315,0.9346,-0.0476,-0.0145,0.9848,0.9525,0.9398,,,,,,,,
,,,,Black,0.4254,0.8725,0.0911,0.0595,0.9404,0.9122,0.9397,,,,,,,,
,,,,Other,0.2671,0.8455,0.3011,0.0553,0.9468,0.6989,0.9396,,,,,,,,
,,,,White,1.7257,0.9061,-0.0443,-0.0526,0.9476,0.9539,0.9402,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2972,0.8056,0.1294,0.1042,0.8958,0.8722,0.9373,"[6464, 735, 1033, 1292]",0.8144,0.5938,0.5557,0.6374,0.476,0.5557,0.8979
,,,,Male,3.365,0.8056,-0.1294,-0.1042,0.8958,0.8722,0.9373,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.2074,0.9595,0.0524,0.0379,0.9628,0.9476,0.9803,"[6837, 362, 2204, 121]",0.7306,0.0862,0.052,0.2505,0.0034,0.052,0.9497
,,,,Asian-Pac-Islander,5.5892,0.7967,-0.3474,-0.1336,0.8675,0.6535,0.9804,,,,,,,,
,,,,Black,0.8236,0.9909,0.0354,0.0052,0.9946,0.9654,0.9804,,,,,,,,
,,,,Other,3.9678,0.8525,-0.4487,-0.1298,0.8773,0.5513,0.9803,,,,,,,,
,,,,White,0.475,0.9517,0.1496,0.0278,0.972,0.8501,0.9803,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.7077,0.9637,0.0994,0.0297,0.9659,0.9005,0.9828,"[9366, 1424, 3151, 346]",0.6798,0.1314,0.0989,0.1955,-0.0431,0.0989,0.868
,,,,Asian-Pac-Islander,2.1503,0.8622,-0.2637,-0.0961,0.9056,0.7398,0.983,,,,,,,,
,,,,Black,1.0756,0.9907,-0.0572,0.0031,0.9973,0.9436,0.9829,,,,,,,,
,,,,Other,2.3608,0.8333,-0.202,-0.1572,0.842,0.8125,0.9829,,,,,,,,
,,,,White,0.7107,0.9523,0.1328,0.0266,0.9736,0.8655,0.9826,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,673.6667,0.7982,0.0,-0.2432,0.7572,1.0,0.9977,"[7178, 21, 2325, 0]",0.7537,0.0,0.0,0.0,-0.0267,0.0,0.9971
,,,,Asian-Pac-Islander,1.4545,0.999,0.0,-0.0018,0.9979,1.0,0.9974,,,,,,,,
,,,,Black,0.0,0.9976,0.0,0.0033,0.9967,1.0,0.9974,,,,,,,,
,,,,Other,0.0,0.9978,0.0,0.0029,0.9971,1.0,0.9974,,,,,,,,
,,,,White,0.0145,0.9864,0.0,0.0162,0.9838,1.0,0.9975,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
