dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.3986,0.8716,0.2645,0.0631,0.9389,0.7538,0.9389,"[6472, 727, 1030, 1295]",0.8155,0.5958,0.557,0.6405,0.479,0.557,0.899
,,,,Asian-Pac-Islander,1.3298,0.9307,-0.0307,-0.0278,0.9708,0.9698,0.939,,,,,,,,
,,,,Black,0.4632,0.8798,0.0694,0.053,0.9471,0.9253,0.9384,,,,,,,,
,,,,Other,0.2638,0.8429,0.0572,0.0717,0.9296,0.9429,0.9386,,,,,,,,
,,,,White,1.6161,0.9143,-0.0421,-0.0426,0.9573,0.9567,0.9388,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2905,0.8022,0.1389,0.1083,0.8917,0.8624,0.9349,"[6446, 753, 1041, 1284]",0.8116,0.5887,0.5523,0.6303,0.469,0.5523,0.8954
,,,,Male,3.442,0.8022,-0.1389,-0.1083,0.8917,0.8624,0.9349,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9894,0.0008,0.0138,0.9862,0.9991,0.9929,"[7101, 98, 2323, 2]",0.7458,0.0016,0.0009,0.02,-0.0537,0.0009,0.9864
,,,,Asian-Pac-Islander,1.5437,0.9944,0.0009,-0.0104,0.9884,0.9991,0.9928,,,,,,,,
,,,,Black,1.2039,0.9979,0.0009,-0.0005,0.9999,0.9991,0.9927,,,,,,,,
,,,,Other,2.7115,0.9822,0.0008,-0.0164,0.9823,0.9991,0.9928,,,,,,,,
,,,,White,0.771,0.997,-0.0009,0.0025,0.9976,0.999,0.9926,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.0,0.9952,0.0012,0.0059,0.9941,0.9986,0.997,"[10727, 63, 3492, 5]",0.7512,0.0028,0.0014,0.0735,-0.0275,0.0014,0.9942
,,,,Asian-Pac-Islander,2.2667,0.9943,0.0013,-0.0085,0.9891,0.9985,0.997,,,,,,,,
,,,,Black,1.1277,0.9994,-0.0068,0.001,0.9992,0.9956,0.997,,,,,,,,
,,,,Other,8.2045,0.9683,0.0012,-0.0356,0.9573,0.9986,0.9971,,,,,,,,
,,,,White,0.4941,0.9957,0.003,0.0041,0.9957,0.9982,0.9971,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9945,0.0021,0.0064,0.9935,0.9978,0.9952,"[7153, 46, 2320, 5]",0.7516,0.0042,0.0022,0.098,-0.025,0.0022,0.9936
,,,,Asian-Pac-Islander,9.8333,0.9629,-0.0079,-0.0519,0.9503,0.9917,0.9951,,,,,,,,
,,,,Black,1.66,0.9967,-0.0074,-0.0021,0.9975,0.9923,0.9953,,,,,,,,
,,,,Other,2.7115,0.9911,0.0021,-0.0086,0.9907,0.9978,0.9952,,,,,,,,
,,,,White,0.2368,0.9884,0.0071,0.0121,0.988,0.9925,0.9951,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.0,0.9775,0.023,0.0223,0.9777,0.977,0.9979,"[10552, 238, 3417, 80]",0.7442,0.0419,0.0229,0.2516,0.0024,0.0229,0.9779
,,,,Asian-Pac-Islander,7.8811,0.8727,-0.1403,-0.1223,0.8772,0.8645,0.998,,,,,,,,
,,,,Black,1.0543,0.9988,-0.0014,-0.0026,0.9979,0.9997,0.9979,,,,,,,,
,,,,Other,2.1909,0.9738,-0.0774,-0.0193,0.9737,0.9513,0.9979,,,,,,,,
,,,,White,0.3648,0.969,0.0522,0.027,0.9729,0.9474,0.9979,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,4.1927,0.7813,-0.277,-0.2029,0.7959,0.7008,0.9575,"[6707, 492, 2144, 181]",0.7232,0.1207,0.0778,0.2689,0.0159,0.0778,0.9317
,,,,Asian-Pac-Islander,1.698,0.9517,-0.0693,-0.0369,0.9628,0.9336,0.9575,,,,,,,,
,,,,Black,0.7909,0.9849,-0.0423,0.0216,0.9784,0.9618,0.9572,,,,,,,,
,,,,Other,0.5975,0.9715,0.078,0.0237,0.9784,0.922,0.9573,,,,,,,,
,,,,White,0.8104,0.984,0.074,0.0053,0.9946,0.928,0.9573,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,3.5301,0.874,-0.1103,-0.1277,0.8732,0.8767,0.9713,"[10217, 573, 3343, 154]",0.7259,0.0729,0.044,0.2118,-0.0177,0.044,0.9469
,,,,Asian-Pac-Islander,2.7314,0.9162,-0.0931,-0.0807,0.9192,0.904,0.9711,,,,,,,,
,,,,Black,1.1375,0.9931,-0.013,-0.0046,0.9955,0.9869,0.971,,,,,,,,
,,,,Other,3.132,0.8934,-0.0565,-0.1124,0.8885,0.9007,0.9714,,,,,,,,
,,,,White,0.5214,0.9587,0.0578,0.0381,0.9621,0.9437,0.9707,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9984,0.0,0.0021,0.9979,1.0,0.9986,"[7184, 15, 2325, 0]",0.7543,0.0,0.0,0.0,-0.0226,0.0,0.9979
,,,,Asian-Pac-Islander,0.0,0.9983,0.0,0.0022,0.9979,1.0,0.9986,,,,,,,,
,,,,Black,1.4,0.9994,0.0,-0.0002,0.9995,1.0,0.9986,,,,,,,,
,,,,Other,0.0,0.9984,0.0,0.0021,0.9979,1.0,0.9986,,,,,,,,
,,,,White,1.1429,0.9998,0.0,-0.0005,0.9996,1.0,0.9986,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.0,0.9999,0.0,0.0001,0.9999,1.0,0.9999,"[10789, 1, 3497, 0]",0.7552,0.0,0.0,0.0,-0.0048,0.0,0.9999
,,,,Asian-Pac-Islander,0.0,0.9999,0.0,0.0001,0.9999,1.0,0.9999,,,,,,,,
,,,,Black,0.0,0.9999,0.0,0.0001,0.9999,1.0,0.9999,,,,,,,,
,,,,Other,0.0,0.9999,0.0,0.0001,0.9999,1.0,0.9999,,,,,,,,
,,,,White,inf,0.9999,0.0,-0.0002,0.9999,1.0,0.9999,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9783,0.0627,0.0084,0.9916,0.9372,0.9928,"[7139, 60, 2180, 145]",0.7648,0.1146,0.0624,0.7073,0.1599,0.0624,0.9917
,,,,Asian-Pac-Islander,0.1448,0.9811,0.055,0.0086,0.9914,0.9454,0.9928,,,,,,,,
,,,,Black,0.3174,0.9843,0.0176,0.0068,0.9934,0.9845,0.9929,,,,,,,,
,,,,Other,0.0,0.9783,0.0624,0.0084,0.9916,0.9375,0.9929,,,,,,,,
,,,,White,4.4,0.9813,-0.0407,-0.0079,0.9921,0.9606,0.9927,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.5314,0.9612,0.0466,0.0188,0.9823,0.9664,0.9748,"[10312, 478, 2797, 700]",0.7708,0.2995,0.2002,0.5942,0.2437,0.2002,0.9557
,,,,Asian-Pac-Islander,1.1131,0.9907,0.0052,-0.0028,0.9949,0.9963,0.9748,,,,,,,,
,,,,Black,0.3497,0.9429,0.1089,0.0264,0.9742,0.8903,0.9744,,,,,,,,
,,,,Other,0.2907,0.9412,0.1006,0.0308,0.9747,0.8707,0.9748,,,,,,,,
,,,,White,2.0205,0.9552,-0.0708,-0.0214,0.979,0.9281,0.9746,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
