dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.1969,0.8262,0.3249,0.1051,0.8949,0.69,0.9395,"[6450, 749, 1028, 1297]",0.8134,0.5935,0.5578,0.6339,0.4746,0.5578,0.896
,,,,Asian-Pac-Islander,1.2823,0.9399,-0.0298,-0.0149,0.9842,0.9707,0.9395,,,,,,,,
,,,,Black,0.4244,0.8691,0.1079,0.0604,0.9395,0.8945,0.9389,,,,,,,,
,,,,Other,0.2608,0.8404,0.0581,0.0747,0.9265,0.9421,0.9391,,,,,,,,
,,,,White,1.761,0.901,-0.0618,-0.0549,0.9454,0.936,0.9395,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2992,0.8051,0.1333,0.1034,0.8967,0.8682,0.9358,"[6460, 739, 1025, 1300]",0.8148,0.5958,0.5591,0.6376,0.478,0.5591,0.8973
,,,,Male,3.3425,0.8051,-0.1333,-0.1034,0.8967,0.8682,0.9358,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,4.8813,0.5094,-0.6704,-0.4463,0.5502,0.3404,0.9664,"[6318, 881, 1959, 366]",0.7018,0.2049,0.1574,0.2935,0.0446,0.1574,0.8776
,,,,Asian-Pac-Islander,3.3911,0.709,-0.2876,-0.2885,0.7113,0.7108,0.9654,,,,,,,,
,,,,Black,0.5055,0.932,0.0509,0.064,0.9355,0.9449,0.9654,,,,,,,,
,,,,Other,3.0574,0.7346,-0.3432,-0.2681,0.7294,0.6568,0.9656,,,,,,,,
,,,,White,0.6124,0.9241,0.165,0.0619,0.938,0.8334,0.9661,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,5.3402,0.7053,-0.2506,-0.3004,0.7054,0.7236,0.985,"[9986, 804, 3293, 204]",0.7132,0.0906,0.0583,0.2024,-0.0272,0.0583,0.9255
,,,,Asian-Pac-Islander,8.0823,0.5871,-0.5579,-0.3582,0.6401,0.4413,0.9843,,,,,,,,
,,,,Black,0.6997,0.9782,-0.0064,0.0277,0.9718,0.996,0.9842,,,,,,,,
,,,,Other,3.842,0.8039,-0.1422,-0.2014,0.8034,0.8434,0.9843,,,,,,,,
,,,,White,0.3147,0.8826,0.2403,0.0908,0.909,0.7599,0.9848,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,1.113,0.9946,-0.0398,0.0058,0.997,0.9566,0.9679,"[6788, 411, 2280, 45]",0.7175,0.0324,0.0194,0.0987,-0.0759,0.0194,0.9429
,,,,Asian-Pac-Islander,0.9937,0.9997,-0.0201,0.0099,0.9925,0.978,0.9677,,,,,,,,
,,,,Black,0.8316,0.9918,0.0106,0.0143,0.9856,0.9897,0.9678,,,,,,,,
,,,,Other,1.1778,0.9915,-0.2311,0.0123,0.9897,0.769,0.9677,,,,,,,,
,,,,White,1.1147,0.995,0.0117,-0.0129,0.9868,0.9869,0.9676,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.8392,0.8926,0.2207,0.0615,0.9318,0.8305,0.9416,"[4185, 6605, 576, 2921]",0.4974,0.4486,0.8353,0.3066,0.2035,0.8353,0.3879
,,,,Asian-Pac-Islander,1.0015,0.999,0.0568,-0.0127,0.9868,0.9405,0.9415,,,,,,,,
,,,,Black,0.73,0.8153,0.0559,0.173,0.8268,0.9414,0.9412,,,,,,,,
,,,,Other,0.8664,0.9108,0.1359,0.051,0.945,0.8785,0.9417,,,,,,,,
,,,,White,1.2642,0.8564,-0.07,-0.1335,0.8666,0.9279,0.9408,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.7133,0.8974,0.1245,0.0822,0.9161,0.9013,0.9627,"[5045, 2154, 1080, 1245]",0.6604,0.435,0.5355,0.3663,0.2119,0.5355,0.7008
,,,,Asian-Pac-Islander,1.349,0.8768,-0.1338,-0.0871,0.9137,0.8629,0.9628,,,,,,,,
,,,,Black,0.7886,0.923,0.0848,0.0377,0.9622,0.9179,0.9625,,,,,,,,
,,,,Other,0.7485,0.9101,-0.2149,0.061,0.9346,0.7851,0.9627,,,,,,,,
,,,,White,1.1131,0.9632,0.0197,-0.0216,0.9786,0.98,0.9622,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.3171,0.8581,0.178,0.1159,0.8863,0.8347,0.9738,"[8998, 1792, 2339, 1158]",0.7109,0.3592,0.3311,0.3925,0.1753,0.3311,0.8339
,,,,Asian-Pac-Islander,1.4993,0.8984,-0.1367,-0.0803,0.9204,0.8651,0.9737,,,,,,,,
,,,,Black,0.7559,0.9484,0.0342,0.0305,0.9696,0.9666,0.9737,,,,,,,,
,,,,Other,0.9918,0.9983,-0.1694,0.0016,0.9974,0.8305,0.9738,,,,,,,,
,,,,White,1.1226,0.9771,0.0312,-0.0148,0.9852,0.9694,0.9734,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,2.0,0.9997,0.0,-0.0003,0.9998,1.0,0.9994,"[7195, 4, 2325, 0]",0.7555,0.0,0.0,0.0,-0.0116,0.0,0.9994
,,,,Male,0.5,0.9997,0.0,0.0003,0.9998,1.0,0.9994,,,,,,,,
