dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.1977,0.8271,0.3891,0.0892,0.9115,0.6219,0.9406,"[6471, 728, 1016, 1309]",0.8169,0.6002,0.563,0.6426,0.4839,0.563,0.8989
,,,,Asian-Pac-Islander,1.3344,0.9292,-0.0749,-0.0082,0.9914,0.9233,0.9407,,,,,,,,
,,,,Black,0.4451,0.8746,0.0944,0.0559,0.9443,0.9091,0.9402,,,,,,,,
,,,,Other,0.1967,0.8272,0.3134,0.0718,0.9294,0.6864,0.9406,,,,,,,,
,,,,White,1.7028,0.9061,-0.0441,-0.0514,0.9489,0.955,0.9405,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2897,0.8029,0.1309,0.1066,0.8933,0.8707,0.9367,"[6468, 731, 1030, 1295]",0.8151,0.5953,0.557,0.6392,0.4781,0.557,0.8985
,,,,Male,3.4515,0.8029,-0.1309,-0.1066,0.8933,0.8707,0.9367,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9627,0.0289,0.0398,0.9601,0.971,0.9801,"[6915, 284, 2258, 67]",0.7331,0.0501,0.0288,0.1909,-0.0242,0.0288,0.9606
,,,,Asian-Pac-Islander,1.0325,0.9988,-0.0103,0.0064,0.9952,0.9879,0.9801,,,,,,,,
,,,,Black,1.4068,0.9856,-0.027,-0.011,0.989,0.9704,0.9798,,,,,,,,
,,,,Other,2.3151,0.952,0.0287,-0.0506,0.9452,0.9711,0.9801,,,,,,,,
,,,,White,0.7724,0.9896,0.0154,0.008,0.9922,0.9825,0.9798,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.508,0.9778,0.0292,-0.0286,0.9769,0.9707,0.9863,"[10266, 524, 3395, 102]",0.7257,0.0495,0.0292,0.1629,-0.0407,0.0292,0.9514
,,,,Asian-Pac-Islander,1.1651,0.9928,-0.0074,-0.0128,0.9891,0.9948,0.9863,,,,,,,,
,,,,Black,2.1443,0.9548,-0.0204,-0.0466,0.9531,0.9772,0.9863,,,,,,,,
,,,,Other,1.1005,0.9956,0.0291,-0.0063,0.9908,0.9707,0.9863,,,,,,,,
,,,,White,0.516,0.9637,0.0116,0.0395,0.9609,0.9882,0.9863,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,inf,0.9787,0.0,-0.0256,0.973,1.0,0.9997,"[7197, 2, 2325, 0]",0.7557,0.0,0.0,0.0,-0.0082,0.0,0.9997
