dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
Adult Income,sex,,Test,Test,XGBClassifier,Female,14.7799,1.0944,0.2589,0.2788,0.2799,0.264,0.0,"[6593, 624, 940, 1368]",0.8088,3.9683,4.9768,2.9447,6.5315,"[[0.0, 0.08646251905223777, 1.0], [0.0, 0.5927209705372617, 1.0], [inf, 1.0, 0.0]]",1.8288,4.9768,0.2245
Adult Income,sex,,Test,Test,XGBClassifier,Male,166.3949,1.0944,0.2589,0.2788,0.2799,0.264,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,LogisticRegression,Amer-Indian-Eskimo,7.4763,0.1001,2.9639,0.0295,0.0349,2.9634,0.0,"[3480, 128, 816, 338]",1.1785,9.8483,14.3985,2.4709,11.7261,"[[0.0, 0.03547671840354767, 1.0], [0.0, 0.292894280762565, 1.0], [inf, 1.0, 0.0]]",4.0241,14.3985,0.0549
Adult Income,race,LGAFFS,Validation,Surrogate,LogisticRegression,Asian-Pac-Islander,28.6329,0.2607,1.3066,0.0421,0.0398,1.3127,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,LogisticRegression,Black,10.6534,0.1437,0.083,0.0314,0.031,0.0816,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,LogisticRegression,Other,3.1925,0.035,0.2883,0.0117,0.0135,0.288,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,LogisticRegression,White,5.1325,0.0379,0.0767,0.0073,0.0075,0.0801,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,SVC,Amer-Indian-Eskimo,4.0899,0.0665,0.2183,0.0078,0.0072,0.2427,0.0,"[3530, 78, 888, 266]",1.1386,10.2302,14.95,1.8537,11.4265,"[[0.0, 0.021618625277161862, 1.0], [0.0, 0.23050259965337955, 1.0], [inf, 1.0, 0.0]]",4.0733,14.95,0.0369
Adult Income,race,LGAFFS,Validation,Surrogate,SVC,Asian-Pac-Islander,124.7565,0.5841,3.0524,0.1062,0.1042,3.1441,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,SVC,Black,7.2216,0.099,0.1528,0.0131,0.0134,0.1507,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,SVC,Other,3.2315,0.0381,2.9354,0.0331,0.033,2.934,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,SVC,White,2.7327,0.0268,0.7701,0.0051,0.005,0.7935,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,GaussianNB,Amer-Indian-Eskimo,inf,1.3442,3.4771,1.138,1.1154,3.8678,0.0,"[3600, 8, 1152, 2]",1.6964,26.4511,26.5092,17.5027,27.3697,"[[0.0, 0.0022172949002217295, 1.0], [0.0, 0.0017331022530329288, 1.0], [inf, 1.0, 0.0]]",6.7775,26.5092,0.0732
Adult Income,race,LGAFFS,Validation,Surrogate,GaussianNB,Asian-Pac-Islander,26.1052,0.006,0.0188,0.0005,0.0005,0.0169,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,GaussianNB,Black,27.2648,0.0893,0.0565,0.026,0.0263,0.0608,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,GaussianNB,Other,26.3899,0.0249,0.1409,0.0144,0.0128,0.1408,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,GaussianNB,White,27.98,0.0546,0.0246,0.021,0.0209,0.0253,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Amer-Indian-Eskimo,12.3187,0.6675,2.0583,0.175,0.1644,1.6763,0.0,"[3152, 456, 502, 652]",1.1707,5.2233,5.5891,4.8498,8.9445,"[[0.0, 0.12638580931263857, 1.0], [0.0, 0.5649913344887348, 1.0], [inf, 1.0, 0.0]]",2.3027,5.5891,0.4544
Adult Income,race,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Asian-Pac-Islander,1.6926,0.0838,0.1439,0.0194,0.0209,0.1544,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Black,14.9565,0.9185,1.5608,0.3011,0.2994,1.5919,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Other,3.5746,0.1898,4.9694,0.264,0.2567,4.9705,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,White,32.7918,0.4851,0.2645,0.1985,0.1979,0.2573,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,LGAFFS,Validation,Surrogate,RandomForestClassifier,Amer-Indian-Eskimo,9.5899,0.3634,1.5068,0.0418,0.0369,1.1849,0.0,"[3311, 297, 572, 582]",0.9621,5.0709,6.6407,3.3982,8.07,"[[0.0, 0.08231707317073171, 1.0], [0.0, 0.5043327556325823, 1.0], [inf, 1.0, 0.0]]",2.321,6.6407,0.2219
