dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,LGAFFS,RandomForestClassifier,Amer-Indian-Eskimo,0.6216,0.9158,0.0966,0.0594,0.9434,0.9327,0.9561,"[6406, 793, 1007, 1318]",0.811,0.5942,0.5669,0.6243,0.4723,0.5669,0.8898
,,,,Asian-Pac-Islander,1.5751,0.8748,-0.1108,-0.0719,0.9291,0.8852,0.9556,,,,,,,,
,,,,Black,0.3969,0.8581,0.1367,0.0688,0.9313,0.8651,0.9556,,,,,,,,
,,,,Other,0.5067,0.8903,-0.1833,0.0358,0.9677,0.8166,0.9557,,,,,,,,
,,,,White,1.5396,0.9182,-0.0152,-0.0434,0.9567,0.9853,0.9552,,,,,,,,
Adult Income,race,LGAFFS,XGBClassifier,Amer-Indian-Eskimo,0.5178,0.8874,0.1217,0.0427,0.9518,0.8612,0.9665,"[9505, 1285, 1460, 2037]",0.8079,0.5974,0.5825,0.6132,0.4716,0.5825,0.8809
,,,,Asian-Pac-Islander,1.2788,0.9357,-0.0287,-0.0563,0.9432,0.966,0.9662,,,,,,,,
,,,,Black,0.4986,0.8776,0.0869,0.0599,0.94,0.9102,0.9664,,,,,,,,
,,,,Other,0.5163,0.8871,0.0829,0.0373,0.9574,0.9172,0.9662,,,,,,,,
,,,,White,1.5371,0.9145,-0.0518,-0.0391,0.961,0.9496,0.9661,,,,,,,,
Adult Income,race,LGAFFS,RandomForestClassifier,Amer-Indian-Eskimo,0.5951,0.9131,0.2843,0.0199,0.9843,0.7343,0.9451,"[6503, 696, 985, 1340]",0.8235,0.6145,0.5763,0.6582,0.5026,0.5763,0.9033
,,,,Asian-Pac-Islander,1.5724,0.8798,-0.1315,-0.0469,0.951,0.8634,0.9449,,,,,,,,
,,,,Black,0.455,0.877,0.1371,0.0442,0.9562,0.8652,0.9454,,,,,,,,
,,,,Other,0.3277,0.8556,0.3269,0.0373,0.9655,0.6731,0.945,,,,,,,,
,,,,White,1.4789,0.9274,-0.0304,-0.0264,0.9738,0.9699,0.945,,,,,,,,
Adult Income,race,LGAFFS,XGBClassifier,Amer-Indian-Eskimo,0.5319,0.9033,0.1204,0.0202,0.9782,0.8623,0.9626,"[9883, 907, 1464, 2033]",0.834,0.6317,0.5814,0.6915,0.5289,0.5814,0.9159
,,,,Asian-Pac-Islander,1.2961,0.9396,-0.0799,-0.0295,0.9715,0.9206,0.9627,,,,,,,,
,,,,Black,0.4488,0.8804,0.1451,0.0437,0.9564,0.8577,0.9626,,,,,,,,
,,,,Other,0.4076,0.8775,0.282,0.0433,0.9637,0.7748,0.9626,,,,,,,,
,,,,White,1.6364,0.9153,-0.0703,-0.0307,0.9697,0.9306,0.9623,,,,,,,,
Adult Income,sex,LGAFFS,RandomForestClassifier,Female,0.2773,0.7991,0.2153,0.0926,0.9073,0.7866,0.9413,"[6504, 695, 1001, 1324]",0.8219,0.6096,0.5695,0.6558,0.497,0.5695,0.9035
,,,,Male,3.6057,0.7991,-0.2153,-0.0926,0.9073,0.7866,0.9413,,,,,,,,
Adult Income,sex,LGAFFS,XGBClassifier,Female,0.2741,0.803,0.1849,0.095,0.9048,0.8153,0.9592,"[9883, 907, 1464, 2033]",0.834,0.6317,0.5814,0.6915,0.5289,0.5814,0.9159
,,,,Male,3.6478,0.803,-0.1849,-0.095,0.9048,0.8153,0.9592,,,,,,,,
Adult Income,sex,LGAFFS,RandomForestClassifier,Female,0.2835,0.796,0.1994,0.0979,0.9021,0.8004,0.9394,"[6471, 728, 980, 1345]",0.8207,0.6116,0.5785,0.6488,0.4969,0.5785,0.8989
,,,,Male,3.5279,0.796,-0.1994,-0.0979,0.9021,0.8004,0.9394,,,,,,,,
Adult Income,sex,LGAFFS,XGBClassifier,Female,0.2638,0.7982,0.2112,0.0957,0.9043,0.7879,0.959,"[9874, 916, 1457, 2040]",0.8339,0.6323,0.5834,0.6901,0.5291,0.5834,0.9151
,,,,Male,3.7911,0.7982,-0.2112,-0.0957,0.9043,0.7879,0.959,,,,,,,,
