dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8903,0.9126,0.87,1.0574,0.9426,0.87,0.7333,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.1232,0.9126,1.13,0.9426,0.9426,0.87,0.7333,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,1.0522,0.9584,1.07,1.0574,0.9426,0.93,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,0.9504,0.9584,0.93,0.9426,0.9426,0.93,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Female,0.9762,0.9804,1.08,0.8756,0.8756,0.92,0.8567,0.8,0.8684,0.7048
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Male,1.0243,0.9804,0.92,1.1244,0.8756,0.92,0.8567,0.8,0.8684,0.7048
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.8903,0.9126,1.09,0.6411,0.6411,0.91,0.76,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Male,1.1232,0.9126,0.91,1.3589,0.6411,0.91,0.76,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.1414,0.9201,1.16,0.9952,0.9952,0.84,0.6167,0.67,0.7442,0.6595
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8761,0.9201,0.84,1.0048,0.9952,0.84,0.6167,0.67,0.7442,0.6595
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.13,0.89,0.89,0.87,0.7767,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.87,1.11,0.89,0.87,0.7767,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.9945,0.9963,0.94,1.1627,0.8373,0.94,0.6767,0.66,0.7536,0.6048
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.0055,0.9963,1.06,0.8373,0.8373,0.94,0.6767,0.66,0.7536,0.6048
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Female,1.1659,0.899,1.3,0.8134,0.8134,0.7,0.7233,0.76,0.8209,0.7429
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Male,0.8577,0.899,0.7,1.1866,0.8134,0.7,0.7233,0.76,0.8209,0.7429
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,1.0086,0.9921,1.04,0.9761,0.9761,0.96,0.9133,0.73,0.8344,0.569
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,0.9915,0.9921,0.96,1.0239,0.9761,0.96,0.9133,0.73,0.8344,0.569
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Female,1.0246,0.9776,0.99,1.1196,0.8804,0.99,0.8767,0.72,0.8272,0.5619
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Male,0.976,0.9776,1.01,0.8804,0.8804,0.99,0.8767,0.72,0.8272,0.5619
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,1.0717,0.9439,1.11,1.0048,0.9952,0.89,0.78,0.72,0.8133,0.619
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,0.9331,0.9439,0.89,0.9952,0.9952,0.89,0.78,0.72,0.8133,0.619
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.9348,0.9528,0.92,1.0574,0.9426,0.92,0.6133,0.65,0.7518,0.5786
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.0697,0.9528,1.08,0.9426,0.9426,0.92,0.6133,0.65,0.7518,0.5786
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.8903,0.9126,0.87,1.0574,0.9426,0.87,0.7333,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.1232,0.9126,1.13,0.9426,0.9426,0.87,0.7333,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,1.0522,0.9584,1.07,1.0574,0.9426,0.93,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,0.9504,0.9584,0.93,0.9426,0.9426,0.93,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Female,0.9762,0.9804,1.08,0.8756,0.8756,0.92,0.8567,0.8,0.8684,0.7048
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Male,1.0243,0.9804,0.92,1.1244,0.8756,0.92,0.8567,0.8,0.8684,0.7048
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Female,0.8903,0.9126,1.09,0.6411,0.6411,0.91,0.76,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Male,1.1232,0.9126,0.91,1.3589,0.6411,0.91,0.76,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.1414,0.9201,1.16,0.9952,0.9952,0.84,0.6167,0.67,0.7442,0.6595
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.8761,0.9201,0.84,1.0048,0.9952,0.84,0.6167,0.67,0.7442,0.6595
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.13,0.89,0.89,0.87,0.7767,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.87,1.11,0.89,0.87,0.7767,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.9945,0.9963,0.94,1.1627,0.8373,0.94,0.6767,0.66,0.7536,0.6048
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.0055,0.9963,1.06,0.8373,0.8373,0.94,0.6767,0.66,0.7536,0.6048
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Female,1.1659,0.899,1.3,0.8134,0.8134,0.7,0.7233,0.76,0.8209,0.7429
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Male,0.8577,0.899,0.7,1.1866,0.8134,0.7,0.7233,0.76,0.8209,0.7429
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.921,0.9336,0.97,0.8995,0.8995,0.97,0.7967,0.7,0.8026,0.5857
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.0857,0.9336,1.03,1.1005,0.8995,0.97,0.7967,0.7,0.8026,0.5857
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Female,1.0522,0.9584,1.07,1.0574,0.9426,0.93,0.76,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Male,0.9504,0.9584,0.93,0.9426,0.9426,0.93,0.76,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.8479,0.9074,0.9,0.9952,0.9952,0.9,0.71,0.66,0.7344,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,1.1793,0.9074,1.1,1.0048,0.9952,0.9,0.71,0.66,0.7344,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.9738,0.9818,0.93,1.177,0.823,0.93,0.69,0.73,0.8058,0.6833
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.0269,0.9818,1.07,0.823,0.823,0.93,0.69,0.73,0.8058,0.6833
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8499,0.8803,0.87,0.9665,0.9665,0.87,0.7733,0.72,0.8082,0.6381
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.1767,0.8803,1.13,1.0335,0.9665,0.87,0.7733,0.72,0.8082,0.6381
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.8744,0.8981,1.05,0.6938,0.6938,0.95,0.8067,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.1436,0.8981,0.95,1.3062,0.6938,0.95,0.8067,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Female,0.9239,0.9416,1.07,0.799,0.799,0.93,0.8233,0.81,0.869,0.75
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Male,1.0823,0.9416,0.93,1.201,0.799,0.93,0.8233,0.81,0.869,0.75
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.8409,0.8962,1.07,0.6842,0.6842,0.93,0.7633,0.8,0.8485,0.8
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Male,1.1893,0.8962,0.93,1.3158,0.6842,0.93,0.7633,0.8,0.8485,0.8
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.2556,0.8555,1.14,1.2297,0.7703,0.86,0.5433,0.67,0.7481,0.65
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.7964,0.8555,0.86,0.7703,0.7703,0.86,0.5433,0.67,0.7481,0.65
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,0.9602,0.9705,1.06,0.89,0.89,0.94,0.7333,0.77,0.8392,0.7119
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0415,0.9705,0.94,1.11,0.89,0.94,0.7333,0.77,0.8392,0.7119
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.9348,0.9528,0.95,1.0191,0.9809,0.95,0.7267,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.0697,0.9528,1.05,0.9809,0.9809,0.95,0.7267,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Female,0.8347,0.885,1.0,0.7608,0.7608,1.0,0.6433,0.76,0.8235,0.7333
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Male,1.1981,0.885,1.0,1.2392,0.7608,1.0,0.6433,0.76,0.8235,0.7333
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.921,0.9336,0.97,0.8995,0.8995,0.97,0.7967,0.7,0.8026,0.5857
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.0857,0.9336,1.03,1.1005,0.8995,0.97,0.7967,0.7,0.8026,0.5857
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Female,1.0522,0.9584,1.07,1.0574,0.9426,0.93,0.76,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Male,0.9504,0.9584,0.93,0.9426,0.9426,0.93,0.76,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.8479,0.9074,0.9,0.9952,0.9952,0.9,0.71,0.66,0.7344,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.1793,0.9074,1.1,1.0048,0.9952,0.9,0.71,0.66,0.7344,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.9738,0.9818,0.93,1.177,0.823,0.93,0.69,0.73,0.8058,0.6833
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.0269,0.9818,1.07,0.823,0.823,0.93,0.69,0.73,0.8058,0.6833
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.8499,0.8803,0.87,0.9665,0.9665,0.87,0.7733,0.72,0.8082,0.6381
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.1767,0.8803,1.13,1.0335,0.9665,0.87,0.7733,0.72,0.8082,0.6381
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.8744,0.8981,1.05,0.6938,0.6938,0.95,0.8067,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.1436,0.8981,0.95,1.3062,0.6938,0.95,0.8067,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Female,0.9239,0.9416,1.07,0.799,0.799,0.93,0.8233,0.81,0.869,0.75
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Male,1.0823,0.9416,0.93,1.201,0.799,0.93,0.8233,0.81,0.869,0.75
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Female,0.8409,0.8962,1.07,0.6842,0.6842,0.93,0.7633,0.8,0.8485,0.8
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Male,1.1893,0.8962,0.93,1.3158,0.6842,0.93,0.7633,0.8,0.8485,0.8
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.2556,0.8555,1.14,1.2297,0.7703,0.86,0.5433,0.67,0.7481,0.65
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.7964,0.8555,0.86,0.7703,0.7703,0.86,0.5433,0.67,0.7481,0.65
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9602,0.9705,1.06,0.89,0.89,0.94,0.7333,0.77,0.8392,0.7119
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0415,0.9705,0.94,1.11,0.89,0.94,0.7333,0.77,0.8392,0.7119
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.9348,0.9528,0.95,1.0191,0.9809,0.95,0.7267,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.0697,0.9528,1.05,0.9809,0.9809,0.95,0.7267,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Female,0.8347,0.885,1.0,0.7608,0.7608,1.0,0.6433,0.76,0.8235,0.7333
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Male,1.1981,0.885,1.0,1.2392,0.7608,1.0,0.6433,0.76,0.8235,0.7333
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,1.1129,0.9084,1.09,1.134,0.866,0.91,0.7833,0.7,0.8052,0.5762
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,0.8986,0.9084,0.91,0.866,0.866,0.91,0.7833,0.7,0.8052,0.5762
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Female,1.0919,0.9294,0.99,1.2919,0.7081,0.99,0.7433,0.71,0.8054,0.6119
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Male,0.9158,0.9294,1.01,0.7081,0.7081,0.99,0.7433,0.71,0.8054,0.6119
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,0.9702,0.9832,0.99,1.0478,0.9522,0.99,0.7167,0.66,0.7302,0.6619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,1.0307,0.9832,1.01,0.9522,0.9522,0.99,0.7167,0.66,0.7302,0.6619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.0387,0.9748,1.0,1.11,0.89,1.0,0.6167,0.62,0.7206,0.5667
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.9627,0.9748,1.0,0.89,0.89,1.0,0.6167,0.62,0.7206,0.5667
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.9659,0.9738,0.91,1.1483,0.8517,0.91,0.7333,0.68,0.7808,0.5905
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.0353,0.9738,1.09,0.8517,0.8517,0.91,0.7333,0.68,0.7808,0.5905
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,0.9845,0.9883,1.09,0.89,0.89,0.91,0.76,0.79,0.8552,0.7262
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,1.0158,0.9883,0.91,1.11,0.89,0.91,0.76,0.79,0.8552,0.7262
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Female,1.0684,0.9504,1.16,0.9426,0.9426,0.84,0.8267,0.8,0.8611,0.7429
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Male,0.936,0.9504,0.84,1.0574,0.9426,0.84,0.8267,0.8,0.8611,0.7429
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,1.0016,0.9991,1.2,0.7368,0.7368,0.8,0.7067,0.78,0.8281,0.7952
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,0.9984,0.9991,0.8,1.2632,0.7368,0.8,0.7067,0.78,0.8281,0.7952
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.0844,0.9523,1.14,0.9569,0.9569,0.86,0.5933,0.7,0.7656,0.7
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.9222,0.9523,0.86,1.0431,0.9569,0.86,0.5933,0.7,0.7656,0.7
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,1.1366,0.907,1.26,0.8373,0.8373,0.74,0.69,0.73,0.8085,0.6738
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,0.8798,0.907,0.74,1.1627,0.8373,0.74,0.69,0.73,0.8085,0.6738
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Female,0.9539,0.9673,0.9,1.1627,0.8373,0.9,0.72,0.68,0.7714,0.619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Male,1.0483,0.9673,1.1,0.8373,0.8373,0.9,0.72,0.68,0.7714,0.619
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Female,1.1388,0.9135,1.3,0.7608,0.7608,0.7,0.6833,0.75,0.8148,0.7262
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Male,0.8781,0.9135,0.7,1.2392,0.7608,0.7,0.6833,0.75,0.8148,0.7262
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,1.1324,0.8906,1.09,1.1722,0.8278,0.91,0.7833,0.68,0.7949,0.5429
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,0.8831,0.8906,0.91,0.8278,0.8278,0.91,0.7833,0.68,0.7949,0.5429
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Female,1.0701,0.9472,1.01,1.201,0.799,0.99,0.76,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Male,0.9345,0.9472,0.99,0.799,0.799,0.99,0.76,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,1.0016,0.9991,0.99,1.0861,0.9139,0.99,0.7333,0.64,0.7188,0.6286
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,0.9984,0.9991,1.01,0.9139,0.9139,0.99,0.7333,0.64,0.7188,0.6286
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.1685,0.9023,0.91,1.488,0.512,0.91,0.5733,0.55,0.6565,0.5071
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.8558,0.9023,1.09,0.512,0.512,0.91,0.5733,0.55,0.6565,0.5071
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0919,0.9294,1.03,1.1866,0.8134,0.97,0.73,0.67,0.7785,0.5643
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9158,0.9294,0.97,0.8134,0.8134,0.97,0.73,0.67,0.7785,0.5643
