dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Male,1.2253,0.8401,1.07,1.2823,0.7177,0.93,0.8667,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,0.8176,0.8705,0.9,0.89,0.89,0.9,0.8133,0.71,0.7883,0.669
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,1.223,0.8705,1.1,1.11,0.89,0.9,0.8133,0.71,0.7883,0.669
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.0161,0.9892,0.98,1.11,0.89,0.98,0.5733,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.9841,0.9892,1.02,0.89,0.89,0.98,0.5733,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.6791,0.7256,0.74,0.7847,0.7847,0.74,0.7767,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.4726,0.7256,1.26,1.2153,0.7847,0.74,0.7767,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,LogisticRegression,Female,1.0499,0.9617,1.08,1.0048,0.9952,0.92,0.7567,0.7,0.7973,0.6048
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,LogisticRegression,Male,0.9525,0.9617,0.92,0.9952,0.9952,0.92,0.7567,0.7,0.7973,0.6048
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,SVC,Female,1.1574,0.8859,1.1,1.201,0.799,0.9,0.81,0.7,0.7945,0.6143
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,SVC,Male,0.864,0.8859,0.9,0.799,0.799,0.9,0.81,0.7,0.7945,0.6143
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,GaussianNB,Female,0.9317,0.9575,0.9,1.1244,0.8756,0.9,0.7033,0.63,0.7176,0.6024
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,GaussianNB,Male,1.0733,0.9575,1.1,0.8756,0.8756,0.9,0.7033,0.63,0.7176,0.6024
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.6719,0.748,0.77,0.7177,0.7177,0.77,0.64,0.61,0.7194,0.5405
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.4882,0.748,1.23,1.2823,0.7177,0.77,0.64,0.61,0.7194,0.5405
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0474,0.9649,1.01,1.1627,0.8373,0.99,0.7533,0.73,0.8138,0.6548
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9547,0.9649,0.99,0.8373,0.8373,0.99,0.7533,0.73,0.8138,0.6548
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Test,XGBClassifier,Female,0.7419,0.798,0.82,0.8373,0.8373,0.82,0.7567,0.74,0.8169,0.681
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Test,XGBClassifier,Male,1.3478,0.798,1.18,1.1627,0.8373,0.82,0.7567,0.74,0.8169,0.681
German Credit,Attribute9,Female,Reweighing,Test,2,False,Test,XGBClassifier,Female,0.8656,0.8948,0.93,0.8612,0.8612,0.93,0.77,0.67,0.7724,0.5833
German Credit,Attribute9,Female,Reweighing,Test,2,False,Test,XGBClassifier,Male,1.1553,0.8948,1.07,1.1388,0.8612,0.93,0.77,0.67,0.7724,0.5833
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,0.6713,0.6999,0.79,0.5742,0.5742,0.79,0.8533,0.74,0.8289,0.6333
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,1.4897,0.6999,1.21,1.4258,0.5742,0.79,0.8533,0.74,0.8289,0.6333
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,SVC,Female,0.7663,0.7934,0.91,0.6268,0.6268,0.91,0.8967,0.76,0.8421,0.6571
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,SVC,Male,1.305,0.7934,1.09,1.3732,0.6268,0.91,0.8967,0.76,0.8421,0.6571
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,0.6983,0.777,0.78,0.8373,0.8373,0.78,0.8267,0.69,0.7737,0.6452
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,1.4321,0.777,1.22,1.1627,0.8373,0.78,0.8267,0.69,0.7737,0.6452
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.7577,0.835,0.86,0.8373,0.8373,0.86,0.58,0.65,0.7368,0.6167
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.3197,0.835,1.14,1.1627,0.8373,0.86,0.58,0.65,0.7368,0.6167
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.6568,0.6966,0.74,0.6794,0.6794,0.74,0.8067,0.75,0.8322,0.6595
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.5225,0.6966,1.26,1.3206,0.6794,0.74,0.8067,0.75,0.8322,0.6595
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,0.8744,0.8981,0.94,0.8612,0.8612,0.94,0.79,0.7,0.7973,0.6048
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,1.1436,0.8981,1.06,1.1388,0.8612,0.94,0.79,0.7,0.7973,0.6048
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,SVC,Female,1.0273,0.9794,0.98,1.1483,0.8517,0.98,0.7933,0.68,0.7808,0.5905
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,SVC,Male,0.9734,0.9794,1.02,0.8517,0.8517,0.98,0.7933,0.68,0.7808,0.5905
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,0.8094,0.8784,0.78,1.1244,0.8756,0.78,0.7367,0.62,0.7077,0.5952
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,1.2355,0.8784,1.22,0.8756,0.8756,0.78,0.7367,0.62,0.7077,0.5952
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.7277,0.7948,0.77,0.8612,0.8612,0.77,0.68,0.61,0.7194,0.5405
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.3743,0.7948,1.23,1.1388,0.8612,0.77,0.68,0.61,0.7194,0.5405
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,0.8903,0.9046,0.91,0.9522,0.9522,0.91,0.8,0.74,0.8312,0.6238
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,1.1232,0.9046,1.09,1.0478,0.9522,0.91,0.8,0.74,0.8312,0.6238
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Test,XGBClassifier,Female,0.6248,0.69,0.66,0.8373,0.8373,0.66,0.7467,0.75,0.8252,0.6881
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Test,XGBClassifier,Male,1.6005,0.69,1.34,1.1627,0.8373,0.66,0.7467,0.75,0.8252,0.6881
German Credit,Attribute9,Male,Reweighing,Test,1,False,Test,XGBClassifier,Female,0.7689,0.8158,0.86,0.7703,0.7703,0.86,0.7,0.68,0.7778,0.6
German Credit,Attribute9,Male,Reweighing,Test,1,False,Test,XGBClassifier,Male,1.3005,0.8158,1.14,1.2297,0.7703,0.86,0.7,0.68,0.7778,0.6
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,0.718,0.7466,0.79,0.7177,0.7177,0.79,0.87,0.74,0.8289,0.6333
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,1.3928,0.7466,1.21,1.2823,0.7177,0.79,0.87,0.74,0.8289,0.6333
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,SVC,Female,0.7663,0.7934,0.91,0.6268,0.6268,0.91,0.8733,0.76,0.8421,0.6571
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,SVC,Male,1.305,0.7934,1.09,1.3732,0.6268,0.91,0.8733,0.76,0.8421,0.6571
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,0.7123,0.7915,0.8,0.8373,0.8373,0.8,0.8067,0.68,0.7647,0.6381
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,1.404,0.7915,1.2,1.1627,0.8373,0.8,0.8067,0.68,0.7647,0.6381
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.6232,0.727,0.77,0.6938,0.6938,0.77,0.5867,0.66,0.7463,0.6238
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.6046,0.727,1.23,1.3062,0.6938,0.77,0.5867,0.66,0.7463,0.6238
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.7291,0.7723,0.81,0.7847,0.7847,0.81,0.7833,0.77,0.8435,0.6929
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.3715,0.7723,1.19,1.2153,0.7847,0.81,0.7833,0.77,0.8435,0.6929
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,LogisticRegression,Female,0.9539,0.9626,0.94,1.0431,0.9569,0.94,0.7933,0.68,0.7867,0.5714
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,LogisticRegression,Male,1.0483,0.9626,1.06,0.9569,0.9569,0.94,0.7933,0.68,0.7867,0.5714
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,SVC,Female,1.0499,0.9617,1.05,1.0431,0.9569,0.95,0.7733,0.66,0.7703,0.5571
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,SVC,Male,0.9525,0.9617,0.95,0.9569,0.9569,0.95,0.7733,0.66,0.7703,0.5571
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,GaussianNB,Female,0.8094,0.8784,0.78,1.1244,0.8756,0.78,0.7367,0.62,0.7077,0.5952
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,GaussianNB,Male,1.2355,0.8784,1.22,0.8756,0.8756,0.78,0.7367,0.62,0.7077,0.5952
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.8292,0.8738,0.94,0.7703,0.7703,0.94,0.61,0.64,0.7429,0.5714
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.2059,0.8738,1.06,1.2297,0.7703,0.94,0.61,0.64,0.7429,0.5714
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9054,0.9191,0.97,0.8469,0.8469,0.97,0.8467,0.69,0.7974,0.569
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Male,1.1045,0.9191,1.03,1.1531,0.8469,0.97,0.8467,0.69,0.7974,0.569
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Test,XGBClassifier,Female,0.5962,0.6723,0.61,0.89,0.89,0.61,0.7367,0.75,0.8227,0.6976
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Test,XGBClassifier,Male,1.6773,0.6723,1.39,1.11,0.89,0.61,0.7367,0.75,0.8227,0.6976
German Credit,Attribute9,Male,Reweighing,Test,2,False,Test,XGBClassifier,Female,0.7832,0.8303,0.79,0.9665,0.9665,0.79,0.7,0.69,0.7832,0.6167
German Credit,Attribute9,Male,Reweighing,Test,2,False,Test,XGBClassifier,Male,1.2769,0.8303,1.21,1.0335,0.9665,0.79,0.7,0.69,0.7832,0.6167
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Female,0.7298,0.7611,0.81,0.7177,0.7177,0.81,0.8333,0.73,0.8212,0.6262
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Male,1.3703,0.7611,1.19,1.2823,0.7177,0.81,0.8333,0.73,0.8212,0.6262
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Female,0.8027,0.8256,0.89,0.7703,0.7703,0.89,0.8767,0.77,0.8497,0.6643
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Male,1.2457,0.8256,1.11,1.2297,0.7703,0.89,0.8767,0.77,0.8497,0.6643
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Female,0.8176,0.8705,0.9,0.89,0.89,0.9,0.8133,0.71,0.7883,0.669
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Male,1.223,0.8705,1.1,1.11,0.89,0.9,0.8133,0.71,0.7883,0.669
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8524,0.8995,0.82,1.1244,0.8756,0.82,0.65,0.67,0.7556,0.631
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.1731,0.8995,1.18,0.8756,0.8756,0.82,0.65,0.67,0.7556,0.631
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8094,0.8481,0.9,0.8373,0.8373,0.9,0.77,0.77,0.8414,0.7024
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.2355,0.8481,1.1,1.1627,0.8373,0.9,0.77,0.77,0.8414,0.7024
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Female,1.0919,0.9294,1.08,1.0957,0.9043,0.92,0.74,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Male,0.9158,0.9294,0.92,0.9043,0.9043,0.92,0.74,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Female,1.0919,0.9294,1.08,1.0957,0.9043,0.92,0.8133,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Male,0.9158,0.9294,0.92,0.9043,0.9043,0.92,0.8133,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Female,0.9009,0.9397,0.85,1.177,0.823,0.85,0.7533,0.63,0.7132,0.6119
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Male,1.11,0.9397,1.15,0.823,0.823,0.85,0.7533,0.63,0.7132,0.6119
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9194,0.9462,0.95,0.9665,0.9665,0.95,0.6633,0.61,0.7111,0.5595
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.0877,0.9462,1.05,1.0335,0.9665,0.95,0.6633,0.61,0.7111,0.5595
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Female,0.9892,0.9916,1.03,0.9522,0.9522,0.97,0.7867,0.68,0.7838,0.581
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0109,0.9916,0.97,1.0478,0.9522,0.97,0.7867,0.68,0.7838,0.581
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Female,0.7029,0.7546,0.78,0.7847,0.7847,0.78,0.7933,0.75,0.8276,0.6786
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Male,1.4227,0.7546,1.22,1.2153,0.7847,0.78,0.7933,0.75,0.8276,0.6786
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Female,0.8399,0.877,0.9,0.8612,0.8612,0.9,0.7133,0.65,0.7552,0.569
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Male,1.1906,0.877,1.1,1.1388,0.8612,0.9,0.7133,0.65,0.7552,0.569
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Female,0.7298,0.7611,0.81,0.7177,0.7177,0.81,0.8333,0.73,0.8212,0.6262
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Male,1.3703,0.7611,1.19,1.2823,0.7177,0.81,0.8333,0.73,0.8212,0.6262
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Female,0.8027,0.8256,0.89,0.7703,0.7703,0.89,0.8767,0.77,0.8497,0.6643
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Male,1.2457,0.8256,1.11,1.2297,0.7703,0.89,0.8767,0.77,0.8497,0.6643
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Female,0.8176,0.8705,0.9,0.89,0.89,0.9,0.8133,0.71,0.7883,0.669
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Male,1.223,0.8705,1.1,1.11,0.89,0.9,0.8133,0.71,0.7883,0.669
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8524,0.8995,0.82,1.1244,0.8756,0.82,0.65,0.67,0.7556,0.631
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.1731,0.8995,1.18,0.8756,0.8756,0.82,0.65,0.67,0.7556,0.631
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.8094,0.8481,0.9,0.8373,0.8373,0.9,0.77,0.77,0.8414,0.7024
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.2355,0.8481,1.1,1.1627,0.8373,0.9,0.77,0.77,0.8414,0.7024
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Female,1.0919,0.9294,1.08,1.0957,0.9043,0.92,0.74,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Male,0.9158,0.9294,0.92,0.9043,0.9043,0.92,0.74,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Female,1.0919,0.9294,1.08,1.0957,0.9043,0.92,0.8133,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Male,0.9158,0.9294,0.92,0.9043,0.9043,0.92,0.8133,0.69,0.7919,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Female,0.9009,0.9397,0.85,1.177,0.823,0.85,0.7533,0.63,0.7132,0.6119
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Male,1.11,0.9397,1.15,0.823,0.823,0.85,0.7533,0.63,0.7132,0.6119
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.9194,0.9462,0.95,0.9665,0.9665,0.95,0.6633,0.61,0.7111,0.5595
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.0877,0.9462,1.05,1.0335,0.9665,0.95,0.6633,0.61,0.7111,0.5595
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9892,0.9916,1.03,0.9522,0.9522,0.97,0.7867,0.68,0.7838,0.581
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0109,0.9916,0.97,1.0478,0.9522,0.97,0.7867,0.68,0.7838,0.581
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Female,0.7029,0.7546,0.78,0.7847,0.7847,0.78,0.7933,0.75,0.8276,0.6786
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Male,1.4227,0.7546,1.22,1.2153,0.7847,0.78,0.7933,0.75,0.8276,0.6786
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Female,0.8399,0.877,0.9,0.8612,0.8612,0.9,0.7133,0.65,0.7552,0.569
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Male,1.1906,0.877,1.1,1.1388,0.8612,0.9,0.7133,0.65,0.7552,0.569
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Female,0.6359,0.6676,0.74,0.5742,0.5742,0.74,0.8567,0.73,0.8212,0.6262
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Male,1.5725,0.6676,1.26,1.4258,0.5742,0.74,0.8567,0.73,0.8212,0.6262
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Female,0.718,0.7466,0.84,0.6268,0.6268,0.84,0.8867,0.76,0.8421,0.6571
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Male,1.3928,0.7466,1.16,1.3732,0.6268,0.84,0.8867,0.76,0.8421,0.6571
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Female,0.7559,0.8125,0.84,0.8373,0.8373,0.84,0.85,0.73,0.8085,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Male,1.3229,0.8125,1.16,1.1627,0.8373,0.84,0.85,0.73,0.8085,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.6983,0.777,0.73,0.9282,0.9282,0.73,0.6467,0.67,0.7591,0.6214
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.4321,0.777,1.27,1.0718,0.9282,0.73,0.6467,0.67,0.7591,0.6214
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.7298,0.7611,0.84,0.6794,0.6794,0.84,0.8233,0.77,0.8477,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.3703,0.7611,1.16,1.3206,0.6794,0.84,0.8233,0.77,0.8477,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Female,0.8826,0.9014,0.97,0.8086,0.8086,0.97,0.8167,0.71,0.8079,0.6024
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Male,1.133,0.9014,1.03,1.1914,0.8086,0.97,0.8167,0.71,0.8079,0.6024
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Female,0.921,0.9336,0.97,0.8995,0.8995,0.97,0.8233,0.7,0.8026,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Male,1.0857,0.9336,1.03,1.1005,0.8995,0.97,0.8233,0.7,0.8026,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Female,0.7742,0.8495,0.76,1.0718,0.9282,0.76,0.74,0.62,0.7121,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Male,1.2917,0.8495,1.24,0.9282,0.9282,0.76,0.74,0.62,0.7121,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.7277,0.7948,0.8,0.823,0.823,0.8,0.7067,0.65,0.7482,0.5881
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.3743,0.7948,1.2,1.177,0.823,0.8,0.7067,0.65,0.7482,0.5881
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Female,0.921,0.9336,0.95,0.9522,0.9522,0.95,0.83,0.72,0.8158,0.6095
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0857,0.9336,1.05,1.0478,0.9522,0.95,0.83,0.72,0.8158,0.6095
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Female,0.5473,0.5998,0.59,0.6794,0.6794,0.59,0.7667,0.72,0.8082,0.6381
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Male,1.8271,0.5998,1.41,1.3206,0.6794,0.59,0.7667,0.72,0.8082,0.6381
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Female,0.7689,0.8158,0.86,0.7703,0.7703,0.86,0.7033,0.68,0.7778,0.6
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Male,1.3005,0.8158,1.14,1.2297,0.7703,0.86,0.7033,0.68,0.7778,0.6
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Female,0.6359,0.6676,0.74,0.5742,0.5742,0.74,0.8567,0.73,0.8212,0.6262
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Male,1.5725,0.6676,1.26,1.4258,0.5742,0.74,0.8567,0.73,0.8212,0.6262
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Female,0.718,0.7466,0.84,0.6268,0.6268,0.84,0.8867,0.76,0.8421,0.6571
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Male,1.3928,0.7466,1.16,1.3732,0.6268,0.84,0.8867,0.76,0.8421,0.6571
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Female,0.7559,0.8125,0.84,0.8373,0.8373,0.84,0.85,0.73,0.8085,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Male,1.3229,0.8125,1.16,1.1627,0.8373,0.84,0.85,0.73,0.8085,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.6983,0.777,0.73,0.9282,0.9282,0.73,0.6467,0.67,0.7591,0.6214
