dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,,,Test,0,False,Surrogate,DecisionTreeClassifier,Male,1.2074,0.8929,1.14,0.9522,0.9522,0.86,0.5533,0.69,0.7597,0.6833
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Female,1.0079,0.9939,1.09,0.9282,0.9282,0.91,0.7633,0.77,0.8435,0.6929
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Male,0.9921,0.9939,0.91,1.0718,0.9282,0.91,0.7633,0.77,0.8435,0.6929
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Female,1.0117,0.9906,0.95,1.201,0.799,0.95,0.78,0.74,0.8267,0.6429
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Male,0.9884,0.9906,1.05,0.799,0.799,0.95,0.78,0.74,0.8267,0.6429
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Female,0.9677,0.9785,0.95,1.1388,0.8612,0.95,0.6767,0.74,0.8088,0.7095
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Male,1.0333,0.9785,1.05,0.8612,0.8612,0.95,0.6767,0.74,0.8088,0.7095
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,1.0543,0.9551,1.1,1.0048,0.9952,0.9,0.8967,0.76,0.8442,0.6476
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,0.9485,0.9551,0.9,0.9952,0.9952,0.9,0.8967,0.76,0.8442,0.6476
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Female,1.0362,0.9696,1.06,1.0574,0.9426,0.94,0.8833,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Male,0.9651,0.9696,0.94,0.9426,0.9426,0.94,0.8833,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,1.1347,0.9004,1.15,1.0574,0.9426,0.85,0.8467,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,0.8813,0.9004,0.85,0.9426,0.9426,0.85,0.8467,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8561,0.8915,0.84,1.0718,0.9282,0.84,0.6767,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.1681,0.8915,1.16,0.9282,0.9282,0.84,0.6767,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.9274,0.9369,0.91,1.0431,0.9569,0.91,0.8167,0.73,0.8258,0.6071
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.0783,0.9369,1.09,0.9569,0.9569,0.91,0.8167,0.73,0.8258,0.6071
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.9539,0.9626,1.07,0.823,0.823,0.93,0.8067,0.76,0.84,0.6667
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.0483,0.9626,0.93,1.177,0.823,0.93,0.8067,0.76,0.84,0.6667
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Female,1.1129,0.9084,1.05,1.2392,0.7608,0.95,0.86,0.74,0.8312,0.6238
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Male,0.8986,0.9084,0.95,0.7608,0.7608,0.95,0.86,0.74,0.8312,0.6238
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Female,1.2313,0.8424,1.19,1.1627,0.8373,0.81,0.7567,0.71,0.7972,0.6405
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Male,0.8122,0.8424,0.81,0.8373,0.8373,0.81,0.7567,0.71,0.7972,0.6405
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9677,0.9785,0.94,1.1244,0.8756,0.94,0.5633,0.68,0.7647,0.6381
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.0333,0.9785,1.06,0.8756,0.8756,0.94,0.5633,0.68,0.7647,0.6381
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,1.1129,0.9149,1.18,0.9665,0.9665,0.82,0.7433,0.74,0.8243,0.6524
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,0.8986,0.9149,0.82,1.0335,0.9665,0.82,0.7433,0.74,0.8243,0.6524
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.9645,0.9691,0.94,1.0957,0.9043,0.94,0.81,0.76,0.8462,0.6381
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.0368,0.9691,1.06,0.9043,0.9043,0.94,0.81,0.76,0.8462,0.6381
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Female,0.9738,0.9818,0.95,1.1244,0.8756,0.95,0.6667,0.71,0.7914,0.6595
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Male,1.0269,0.9818,1.05,0.8756,0.8756,0.95,0.6667,0.71,0.7914,0.6595
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,1.0543,0.9551,1.1,1.0048,0.9952,0.9,0.8967,0.76,0.8442,0.6476
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,0.9485,0.9551,0.9,0.9952,0.9952,0.9,0.8967,0.76,0.8442,0.6476
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Female,1.0362,0.9696,1.06,1.0574,0.9426,0.94,0.8833,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Male,0.9651,0.9696,0.94,0.9426,0.9426,0.94,0.8833,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,1.1347,0.9004,1.15,1.0574,0.9426,0.85,0.8467,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,0.8813,0.9004,0.85,0.9426,0.9426,0.85,0.8467,0.71,0.8027,0.6214
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8561,0.8915,0.84,1.0718,0.9282,0.84,0.6767,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.1681,0.8915,1.16,0.9282,0.9282,0.84,0.6767,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.9274,0.9369,0.91,1.0431,0.9569,0.91,0.8167,0.73,0.8258,0.6071
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.0783,0.9369,1.09,0.9569,0.9569,0.91,0.8167,0.73,0.8258,0.6071
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.9539,0.9626,1.07,0.823,0.823,0.93,0.8067,0.76,0.84,0.6667
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.0483,0.9626,0.93,1.177,0.823,0.93,0.8067,0.76,0.84,0.6667
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Female,1.1129,0.9084,1.05,1.2392,0.7608,0.95,0.86,0.74,0.8312,0.6238
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Male,0.8986,0.9084,0.95,0.7608,0.7608,0.95,0.86,0.74,0.8312,0.6238
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Female,1.2313,0.8424,1.19,1.1627,0.8373,0.81,0.7567,0.71,0.7972,0.6405
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Male,0.8122,0.8424,0.81,0.8373,0.8373,0.81,0.7567,0.71,0.7972,0.6405
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.9677,0.9785,0.94,1.1244,0.8756,0.94,0.5633,0.68,0.7647,0.6381
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.0333,0.9785,1.06,0.8756,0.8756,0.94,0.5633,0.68,0.7647,0.6381
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,1.1129,0.9149,1.18,0.9665,0.9665,0.82,0.7433,0.74,0.8243,0.6524
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,0.8986,0.9149,0.82,1.0335,0.9665,0.82,0.7433,0.74,0.8243,0.6524
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.9645,0.9691,0.94,1.0957,0.9043,0.94,0.81,0.76,0.8462,0.6381
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.0368,0.9691,1.06,0.9043,0.9043,0.94,0.81,0.76,0.8462,0.6381
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Female,0.9738,0.9818,0.95,1.1244,0.8756,0.95,0.6667,0.71,0.7914,0.6595
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Male,1.0269,0.9818,1.05,0.8756,0.8756,0.95,0.6667,0.71,0.7914,0.6595
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,1.0717,0.9439,1.11,1.0048,0.9952,0.89,0.8767,0.72,0.8133,0.619
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,0.9331,0.9439,0.89,0.9952,0.9952,0.89,0.8767,0.72,0.8133,0.619
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Female,1.0522,0.9584,1.07,1.0574,0.9426,0.93,0.8567,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Male,0.9504,0.9584,0.93,0.9426,0.9426,0.93,0.8567,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.9372,0.9654,0.92,1.1531,0.8469,0.92,0.77,0.68,0.7419,0.6952
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,1.067,0.9654,1.08,0.8469,0.8469,0.92,0.77,0.68,0.7419,0.6952
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.0273,0.9794,1.03,1.0574,0.9426,0.97,0.7167,0.7,0.7945,0.6143
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.9734,0.9794,0.97,0.9426,0.9426,0.97,0.7167,0.7,0.7945,0.6143
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.0334,0.9729,1.02,1.0957,0.9043,0.98,0.8,0.72,0.8158,0.6095
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.9677,0.9729,0.98,0.9043,0.9043,0.98,0.8,0.72,0.8158,0.6095
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,1.0701,0.9472,1.11,1.0191,0.9809,0.89,0.8033,0.75,0.8299,0.669
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,0.9345,0.9472,0.89,0.9809,0.9809,0.89,0.8033,0.75,0.8299,0.669
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Female,1.0911,0.9327,1.07,1.177,0.823,0.93,0.83,0.8,0.863,0.7333
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Male,0.9165,0.9327,0.93,0.823,0.823,0.93,0.83,0.8,0.863,0.7333
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Female,1.1685,0.9023,1.08,1.244,0.756,0.92,0.82,0.73,0.7939,0.7214
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Male,0.8558,0.9023,0.92,0.756,0.756,0.92,0.82,0.73,0.7939,0.7214
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.8282,0.8929,0.86,1.0478,0.9522,0.86,0.5533,0.69,0.7597,0.6833
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.2074,0.8929,1.14,0.9522,0.9522,0.86,0.5533,0.69,0.7597,0.6833
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0079,0.9939,1.09,0.9282,0.9282,0.91,0.7633,0.77,0.8435,0.6929
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9921,0.9939,0.91,1.0718,0.9282,0.91,0.7633,0.77,0.8435,0.6929
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Female,1.0117,0.9906,0.95,1.201,0.799,0.95,0.78,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Male,0.9884,0.9906,1.05,0.799,0.799,0.95,0.78,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Female,0.9677,0.9785,0.95,1.1388,0.8612,0.95,0.6767,0.74,0.8088,0.7095
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Male,1.0333,0.9785,1.05,0.8612,0.8612,0.95,0.6767,0.74,0.8088,0.7095
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,1.0717,0.9439,1.11,1.0048,0.9952,0.89,0.8767,0.72,0.8133,0.619
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,0.9331,0.9439,0.89,0.9952,0.9952,0.89,0.8767,0.72,0.8133,0.619
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Female,1.0522,0.9584,1.07,1.0574,0.9426,0.93,0.8567,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Male,0.9504,0.9584,0.93,0.9426,0.9426,0.93,0.8567,0.75,0.8344,0.65
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.9372,0.9654,0.92,1.1531,0.8469,0.92,0.77,0.68,0.7419,0.6952
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.067,0.9654,1.08,0.8469,0.8469,0.92,0.77,0.68,0.7419,0.6952
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.0273,0.9794,1.03,1.0574,0.9426,0.97,0.7167,0.7,0.7945,0.6143
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.9734,0.9794,0.97,0.9426,0.9426,0.97,0.7167,0.7,0.7945,0.6143
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0334,0.9729,1.02,1.0957,0.9043,0.98,0.8,0.72,0.8158,0.6095
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9677,0.9729,0.98,0.9043,0.9043,0.98,0.8,0.72,0.8158,0.6095
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,1.0701,0.9472,1.11,1.0191,0.9809,0.89,0.8033,0.75,0.8299,0.669
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,0.9345,0.9472,0.89,0.9809,0.9809,0.89,0.8033,0.75,0.8299,0.669
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Female,1.0911,0.9327,1.07,1.177,0.823,0.93,0.83,0.8,0.863,0.7333
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Male,0.9165,0.9327,0.93,0.823,0.823,0.93,0.83,0.8,0.863,0.7333
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Female,1.1685,0.9023,1.08,1.244,0.756,0.92,0.82,0.73,0.7939,0.7214
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Male,0.8558,0.9023,0.92,0.756,0.756,0.92,0.82,0.73,0.7939,0.7214
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.8282,0.8929,0.86,1.0478,0.9522,0.86,0.5533,0.69,0.7597,0.6833
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.2074,0.8929,1.14,0.9522,0.9522,0.86,0.5533,0.69,0.7597,0.6833
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0079,0.9939,1.09,0.9282,0.9282,0.91,0.7633,0.77,0.8435,0.6929
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9921,0.9939,0.91,1.0718,0.9282,0.91,0.7633,0.77,0.8435,0.6929
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Female,1.0117,0.9906,0.95,1.201,0.799,0.95,0.78,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Male,0.9884,0.9906,1.05,0.799,0.799,0.95,0.78,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Female,0.9677,0.9785,0.95,1.1388,0.8612,0.95,0.6767,0.74,0.8088,0.7095
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Male,1.0333,0.9785,1.05,0.8612,0.8612,0.95,0.6767,0.74,0.8088,0.7095
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,1.1557,0.8827,1.18,1.0574,0.9426,0.82,0.8867,0.73,0.8188,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,0.8653,0.8827,0.82,0.9426,0.9426,0.82,0.8867,0.73,0.8188,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Female,1.0919,0.9294,1.11,1.0574,0.9426,0.89,0.84,0.73,0.8188,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Male,0.9158,0.9294,0.89,0.9426,0.9426,0.89,0.84,0.73,0.8188,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,1.3355,0.8298,1.08,1.4258,0.5742,0.92,0.77,0.64,0.7143,0.6381
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,0.7488,0.8298,0.92,0.5742,0.5742,0.92,0.77,0.64,0.7143,0.6381
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.0717,0.9439,1.04,1.1483,0.8517,0.96,0.7067,0.72,0.8133,0.619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.9331,0.9439,0.96,0.8517,0.8517,0.96,0.7067,0.72,0.8133,0.619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.0334,0.9729,1.09,0.9522,0.9522,0.91,0.8367,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.9677,0.9729,0.91,1.0478,0.9522,0.91,0.8367,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,1.1129,0.9149,1.11,1.11,0.89,0.89,0.82,0.74,0.8243,0.6524
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,0.8986,0.9149,0.89,0.89,0.89,0.89,0.82,0.74,0.8243,0.6524
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Female,1.181,0.8714,1.09,1.3206,0.6794,0.91,0.8367,0.79,0.8552,0.7262
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Male,0.8467,0.8714,0.91,0.6794,0.6794,0.91,0.8367,0.79,0.8552,0.7262
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,1.3127,0.8233,1.15,1.3349,0.6651,0.85,0.8333,0.72,0.7879,0.7048
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,0.7618,0.8233,0.85,0.6651,0.6651,0.85,0.8333,0.72,0.7879,0.7048
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.4438,0.762,1.2,1.3589,0.6411,0.8,0.5933,0.61,0.7023,0.5786
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.6926,0.762,0.8,0.6411,0.6411,0.8,0.5933,0.61,0.7023,0.5786
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,1.1839,0.8747,1.11,1.2823,0.7177,0.89,0.7867,0.8,0.8592,0.7524
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,0.8446,0.8747,0.89,0.7177,0.7177,0.89,0.7867,0.8,0.8592,0.7524
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Female,1.0522,0.9584,1.0,1.201,0.799,1.0,0.7733,0.75,0.8344,0.65
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Male,0.9504,0.9584,1.0,0.799,0.799,1.0,0.7733,0.75,0.8344,0.65
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Female,1.2423,0.849,1.07,1.4258,0.5742,0.93,0.69,0.75,0.8175,0.7167
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Male,0.805,0.849,0.93,0.5742,0.5742,0.93,0.69,0.75,0.8175,0.7167
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,1.0305,0.9762,1.04,1.0574,0.9426,0.96,0.8467,0.73,0.8188,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,0.9704,0.9762,0.96,0.9426,0.9426,0.96,0.8467,0.73,0.8188,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Female,1.0499,0.9617,1.06,1.0574,0.9426,0.94,0.85,0.72,0.8108,0.6286
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Male,0.9525,0.9617,0.94,0.9426,0.9426,0.94,0.85,0.72,0.8108,0.6286
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,1.1715,0.9056,0.97,1.4258,0.5742,0.97,0.7767,0.66,0.7344,0.6524
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,0.8536,0.9056,1.03,0.5742,0.5742,0.97,0.7767,0.66,0.7344,0.6524
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.0701,0.9472,0.98,1.2392,0.7608,0.98,0.7167,0.67,0.7755,0.5738
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.9345,0.9472,1.02,0.7608,0.7608,0.98,0.7167,0.67,0.7755,0.5738
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0919,0.9294,1.02,1.2536,0.7464,0.98,0.7967,0.75,0.8322,0.6595
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9158,0.9294,0.98,0.7464,0.7464,0.98,0.7967,0.75,0.8322,0.6595
