dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,,,Test,0,False,Surrogate,DecisionTreeClassifier,Female,0.9525852099999998,0.49911131,0.5924999999999999,1.0892264,1.0892263999999998,0.5924999999999998,3.40810913,0.6922222222222223,0.7776740740740742,0.639411111111111
German Credit,Attribute9,,,Test,0,False,Surrogate,DecisionTreeClassifier,Male,1.68830466,0.49911131,0.5925000000000001,1.0892263999999998,1.0892263999999998,0.5924999999999998,3.40810913,0.6922222222222223,0.7776740740740742,0.639411111111111
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Female,0.30360652,0.20998644,0.2303,0.6911032699999999,0.6911032699999998,0.2302999999999999,1.3285900200000007,0.768888888888889,0.8430444444444443,0.6902999999999999
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Male,0.4732133100000002,0.20998644,0.2303,0.69110327,0.6911032699999998,0.2302999999999999,1.3285900200000007,0.768888888888889,0.8430444444444443,0.6902999999999999
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Female,0.6232268500000001,0.41711038,0.4294000000000001,0.8142543400000003,0.81425434,0.4294000000000001,1.95655202,0.7588888888888891,0.8337925925925925,0.6873962962962964
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Male,1.2956049799999996,0.41711038,0.4293999999999999,0.8142543400000001,0.81425434,0.4294000000000001,1.95655202,0.7588888888888891,0.8337925925925925,0.6873962962962964
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Female,0.51630903,0.3033641299999999,0.3037000000000001,0.7247027499999998,0.7247027499999998,0.3037000000000001,2.1620418,0.7544444444444443,0.8279259259259258,0.6951555555555555
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Male,0.7807851600000002,0.3033641299999999,0.3036999999999999,0.7247027500000003,0.7247027499999998,0.3037000000000001,2.1620418,0.7544444444444443,0.8279259259259258,0.6951555555555555
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.24618785,0.17884404,0.1197000000000001,0.6838304299999998,0.6838304299999999,0.1197,0.71604802,0.7440740740740739,0.8328148148148148,0.6313000000000001
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Female,0.1193110099999999,0.0915536,0.0444,0.8307002300000003,0.8307002300000002,0.0444,0.46067091,0.7492592592592592,0.8412185185185185,0.6156037037037037
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.4547805099999998,0.27588721,0.2693,0.8102538800000001,0.81025388,0.2693,1.2667180200000003,0.725925925925926,0.815648148148148,0.6306925925925926
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.56918251,0.2726934399999999,0.2955,0.83853493,0.8385349299999999,0.2955,3.67927091,0.6744444444444442,0.7647444444444446,0.6175370370370371
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.2446550599999999,0.17400064,0.1301,0.7977335,0.7977335,0.1301,1.30118891,0.758888888888889,0.8406666666666667,0.6577518518518518
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.3024224399999999,0.2202784999999999,0.1936000000000001,0.80816926,0.80816926,0.1936,0.8578722399999997,0.7281481481481481,0.8207037037037038,0.6209999999999999
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Female,0.1096958399999999,0.08556078,0.1268,0.5738653899999997,0.5738653899999999,0.1268,0.4901100200000001,0.7322222222222221,0.8286185185185184,0.6037925925925927
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.3481772300000002,0.20284466,0.2942000000000001,0.7735557300000001,0.7735557299999999,0.2941999999999998,1.40343291,0.7088888888888889,0.8018777777777777,0.6188740740740739
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.51879015,0.2310713499999999,0.4250999999999998,1.1100610400000002,1.1100610400000002,0.4251,3.7520138,0.6774074074074073,0.7655074074074073,0.6260148148148149
