dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,,,Test,0,False,Surrogate,SVC,Female,1.0117,0.9906,1.0,1.11,0.89,1.0,0.79,0.76,0.84,0.6667
German Credit,Attribute9,,,Test,0,False,Surrogate,SVC,Male,0.9884,0.9906,1.0,0.89,0.89,1.0,0.79,0.76,0.84,0.6667
German Credit,Attribute9,,,Test,0,False,Surrogate,GaussianNB,Female,0.9611,0.9752,1.03,0.9426,0.9426,0.97,0.76,0.69,0.7669,0.6643
German Credit,Attribute9,,,Test,0,False,Surrogate,GaussianNB,Male,1.0404,0.9752,0.97,1.0574,0.9426,0.97,0.76,0.69,0.7669,0.6643
German Credit,Attribute9,,,Test,0,False,Surrogate,DecisionTreeClassifier,Female,1.1635,0.8957,1.18,1.0335,0.9665,0.82,0.6067,0.71,0.7883,0.669
German Credit,Attribute9,,,Test,0,False,Surrogate,DecisionTreeClassifier,Male,0.8595,0.8957,0.82,0.9665,0.9665,0.82,0.6067,0.71,0.7883,0.669
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Female,0.9659,0.9738,0.99,1.0191,0.9809,0.99,0.7633,0.74,0.8219,0.6619
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Male,1.0353,0.9738,1.01,0.9809,0.9809,0.99,0.7633,0.74,0.8219,0.6619
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Female,1.0448,0.9682,1.12,0.9282,0.9282,0.88,0.6933,0.72,0.8028,0.6571
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Male,0.9572,0.9682,0.88,1.0718,0.9282,0.88,0.6933,0.72,0.8028,0.6571
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Female,1.0273,0.9794,1.04,1.0718,0.9282,0.96,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Male,0.9734,0.9794,0.96,0.9282,0.9282,0.96,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.9937,0.9949,1.04,0.9522,0.9522,0.96,0.8133,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.0064,0.9949,0.96,1.0478,0.9522,0.96,0.8133,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Female,0.9645,0.9691,0.98,0.9904,0.9904,0.98,0.8533,0.72,0.8205,0.5905
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Male,1.0368,0.9691,1.02,1.0096,0.9904,0.98,0.8533,0.72,0.8205,0.5905
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,1.0239,0.9827,1.16,0.7703,0.7703,0.84,0.68,0.67,0.7692,0.5929
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,0.9767,0.9827,0.84,1.2297,0.7703,0.84,0.68,0.67,0.7692,0.5929
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.9794,0.985,1.07,0.8756,0.8756,0.93,0.6567,0.7,0.7887,0.6333
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.0211,0.985,0.93,1.1244,0.8756,0.93,0.6567,0.7,0.7887,0.6333
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.921,0.9336,1.0,0.8612,0.8612,1.0,0.7833,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.0857,0.9336,1.0,1.1388,0.8612,1.0,0.7833,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.921,0.9336,0.98,0.9139,0.9139,0.98,0.8,0.76,0.8421,0.6571
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.0857,0.9336,1.02,1.0861,0.9139,0.98,0.8,0.76,0.8421,0.6571
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Female,1.0016,0.9986,0.98,1.0813,0.9187,0.98,0.85,0.71,0.8153,0.5738
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Male,0.9984,0.9986,1.02,0.9187,0.9187,0.98,0.85,0.71,0.8153,0.5738
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Female,1.0153,0.9874,1.07,0.9522,0.9522,0.93,0.8167,0.73,0.8235,0.6167
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Male,0.9849,0.9874,0.93,1.0478,0.9522,0.93,0.8167,0.73,0.8235,0.6167
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.0038,0.9972,1.1,0.8756,0.8756,0.9,0.6733,0.72,0.8056,0.6476
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.9962,0.9972,0.9,1.1244,0.8756,0.9,0.6733,0.72,0.8056,0.6476
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0117,0.9906,1.02,1.0574,0.9426,0.98,0.7667,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9884,0.9906,0.98,0.9426,0.9426,0.98,0.7667,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.9794,0.985,1.12,0.7847,0.7847,0.88,0.7067,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.0211,0.985,0.88,1.2153,0.7847,0.88,0.7067,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Female,1.0684,0.9504,1.1,1.0191,0.9809,0.9,0.6933,0.72,0.8056,0.6476
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Male,0.936,0.9504,0.9,0.9809,0.9809,0.9,0.6933,0.72,0.8056,0.6476
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.9937,0.9949,1.04,0.9522,0.9522,0.96,0.8133,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.0064,0.9949,0.96,1.0478,0.9522,0.96,0.8133,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Female,0.9645,0.9691,0.98,0.9904,0.9904,0.98,0.8533,0.72,0.8205,0.5905
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Male,1.0368,0.9691,1.02,1.0096,0.9904,0.98,0.8533,0.72,0.8205,0.5905
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,1.0239,0.9827,1.16,0.7703,0.7703,0.84,0.68,0.67,0.7692,0.5929
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,0.9767,0.9827,0.84,1.2297,0.7703,0.84,0.68,0.67,0.7692,0.5929
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.9794,0.985,1.07,0.8756,0.8756,0.93,0.6567,0.7,0.7887,0.6333
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.0211,0.985,0.93,1.1244,0.8756,0.93,0.6567,0.7,0.7887,0.6333
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.921,0.9336,1.0,0.8612,0.8612,1.0,0.7833,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.0857,0.9336,1.0,1.1388,0.8612,1.0,0.7833,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.921,0.9336,0.98,0.9139,0.9139,0.98,0.8,0.76,0.8421,0.6571
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.0857,0.9336,1.02,1.0861,0.9139,0.98,0.8,0.76,0.8421,0.6571
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Female,1.0016,0.9986,0.98,1.0813,0.9187,0.98,0.85,0.71,0.8153,0.5738
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Male,0.9984,0.9986,1.02,0.9187,0.9187,0.98,0.85,0.71,0.8153,0.5738
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Female,1.0153,0.9874,1.07,0.9522,0.9522,0.93,0.8167,0.73,0.8235,0.6167
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Male,0.9849,0.9874,0.93,1.0478,0.9522,0.93,0.8167,0.73,0.8235,0.6167
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.0038,0.9972,1.1,0.8756,0.8756,0.9,0.6733,0.72,0.8056,0.6476
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.9962,0.9972,0.9,1.1244,0.8756,0.9,0.6733,0.72,0.8056,0.6476
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0117,0.9906,1.02,1.0574,0.9426,0.98,0.7667,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9884,0.9906,0.98,0.9426,0.9426,0.98,0.7667,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.9794,0.985,1.12,0.7847,0.7847,0.88,0.7067,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.0211,0.985,0.88,1.2153,0.7847,0.88,0.7067,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Female,1.0684,0.9504,1.1,1.0191,0.9809,0.9,0.6933,0.72,0.8056,0.6476
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Male,0.936,0.9504,0.9,0.9809,0.9809,0.9,0.6933,0.72,0.8056,0.6476
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.9892,0.9916,1.04,0.9665,0.9665,0.96,0.7933,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.0109,0.9916,0.96,1.0335,0.9665,0.96,0.7933,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Female,0.9892,0.9916,1.02,1.0191,0.9809,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Male,1.0109,0.9916,0.98,0.9809,0.9809,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,1.0858,0.949,1.1,1.0478,0.9522,0.9,0.75,0.71,0.7786,0.6976
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,0.921,0.949,0.9,0.9522,0.9522,0.9,0.75,0.71,0.7786,0.6976
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8524,0.8995,1.03,0.6938,0.6938,0.97,0.62,0.67,0.7556,0.631
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.1731,0.8995,0.97,1.3062,0.6938,0.97,0.62,0.67,0.7556,0.631
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.0684,0.9504,1.08,1.0718,0.9282,0.92,0.7433,0.74,0.8194,0.6714
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.936,0.9504,0.92,0.9282,0.9282,0.92,0.7433,0.74,0.8194,0.6714
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.9142,0.9303,1.0,0.8756,0.8756,1.0,0.7733,0.77,0.8456,0.6833
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.0939,0.9303,1.0,1.1244,0.8756,1.0,0.7733,0.77,0.8456,0.6833
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Female,1.0117,0.9906,1.0,1.11,0.89,1.0,0.79,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Male,0.9884,0.9906,1.0,0.89,0.89,1.0,0.79,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.9611,0.9752,1.03,0.9426,0.9426,0.97,0.76,0.69,0.7669,0.6643
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Male,1.0404,0.9752,0.97,1.0574,0.9426,0.97,0.76,0.69,0.7669,0.6643
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.1635,0.8957,1.18,1.0335,0.9665,0.82,0.6067,0.71,0.7883,0.669
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8595,0.8957,0.82,0.9665,0.9665,0.82,0.6067,0.71,0.7883,0.669
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,0.9659,0.9738,0.99,1.0191,0.9809,0.99,0.7633,0.74,0.8219,0.6619
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0353,0.9738,1.01,0.9809,0.9809,0.99,0.7633,0.74,0.8219,0.6619
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Female,1.0448,0.9682,1.12,0.9282,0.9282,0.88,0.6933,0.72,0.8028,0.6571
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Male,0.9572,0.9682,0.88,1.0718,0.9282,0.88,0.6933,0.72,0.8028,0.6571
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Female,1.0273,0.9794,1.04,1.0718,0.9282,0.96,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Male,0.9734,0.9794,0.96,0.9282,0.9282,0.96,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.9892,0.9916,1.04,0.9665,0.9665,0.96,0.7933,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.0109,0.9916,0.96,1.0335,0.9665,0.96,0.7933,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Female,0.9892,0.9916,1.02,1.0191,0.9809,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Male,1.0109,0.9916,0.98,0.9809,0.9809,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,1.0858,0.949,1.1,1.0478,0.9522,0.9,0.75,0.71,0.7786,0.6976
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,0.921,0.949,0.9,0.9522,0.9522,0.9,0.75,0.71,0.7786,0.6976
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8524,0.8995,1.03,0.6938,0.6938,0.97,0.62,0.67,0.7556,0.631
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.1731,0.8995,0.97,1.3062,0.6938,0.97,0.62,0.67,0.7556,0.631
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0684,0.9504,1.08,1.0718,0.9282,0.92,0.7433,0.74,0.8194,0.6714
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.936,0.9504,0.92,0.9282,0.9282,0.92,0.7433,0.74,0.8194,0.6714
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.9142,0.9303,1.0,0.8756,0.8756,1.0,0.7733,0.77,0.8456,0.6833
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.0939,0.9303,1.0,1.1244,0.8756,1.0,0.7733,0.77,0.8456,0.6833
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Female,1.0117,0.9906,1.0,1.11,0.89,1.0,0.79,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Male,0.9884,0.9906,1.0,0.89,0.89,1.0,0.79,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Female,0.9611,0.9752,1.03,0.9426,0.9426,0.97,0.76,0.69,0.7669,0.6643
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Male,1.0404,0.9752,0.97,1.0574,0.9426,0.97,0.76,0.69,0.7669,0.6643
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.1635,0.8957,1.18,1.0335,0.9665,0.82,0.6067,0.71,0.7883,0.669
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.8595,0.8957,0.82,0.9665,0.9665,0.82,0.6067,0.71,0.7883,0.669
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9659,0.9738,0.99,1.0191,0.9809,0.99,0.7633,0.74,0.8219,0.6619
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0353,0.9738,1.01,0.9809,0.9809,0.99,0.7633,0.74,0.8219,0.6619
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Female,1.0448,0.9682,1.12,0.9282,0.9282,0.88,0.6933,0.72,0.8028,0.6571
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Male,0.9572,0.9682,0.88,1.0718,0.9282,0.88,0.6933,0.72,0.8028,0.6571
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Female,1.0273,0.9794,1.04,1.0718,0.9282,0.96,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Male,0.9734,0.9794,0.96,0.9282,0.9282,0.96,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,1.1129,0.9182,1.08,1.1627,0.8373,0.92,0.81,0.73,0.8138,0.6548
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,0.8986,0.9182,0.92,0.8373,0.8373,0.92,0.81,0.73,0.8138,0.6548
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Female,1.0273,0.9794,1.06,1.0191,0.9809,0.94,0.7467,0.74,0.8219,0.6619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Male,0.9734,0.9794,0.94,0.9809,0.9809,0.94,0.7467,0.74,0.8219,0.6619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,1.1414,0.9201,1.14,1.0478,0.9522,0.86,0.75,0.69,0.7597,0.6833
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,0.8761,0.9201,0.86,0.9522,0.9522,0.86,0.75,0.69,0.7597,0.6833
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.0239,0.9827,1.06,0.9522,0.9522,0.94,0.66,0.63,0.7413,0.5452
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.9767,0.9827,0.94,1.0478,0.9522,0.94,0.66,0.63,0.7413,0.5452
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.0684,0.9504,1.07,1.0574,0.9426,0.93,0.7133,0.68,0.7778,0.6
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.936,0.9504,0.93,0.9426,0.9426,0.93,0.7133,0.68,0.7778,0.6
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,1.0305,0.9762,1.02,1.11,0.89,0.98,0.77,0.75,0.8322,0.6595
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,0.9704,0.9762,0.98,0.89,0.89,0.98,0.77,0.75,0.8322,0.6595
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Female,1.0334,0.9729,1.0,1.1483,0.8517,1.0,0.8233,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Male,0.9677,0.9729,1.0,0.8517,0.8517,1.0,0.8233,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,1.1943,0.8845,1.15,1.1388,0.8612,0.85,0.75,0.71,0.782,0.6881
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,0.8373,0.8845,0.85,0.8612,0.8612,0.85,0.75,0.71,0.782,0.6881
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.0038,0.9972,1.02,1.0048,0.9952,0.98,0.6367,0.66,0.7639,0.5762
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.9962,0.9972,0.98,0.9952,0.9952,0.98,0.6367,0.66,0.7639,0.5762
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0499,0.9617,1.02,1.1627,0.8373,0.98,0.7533,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9525,0.9617,0.98,0.8373,0.8373,0.98,0.7533,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Female,1.1574,0.8859,1.17,1.0574,0.9426,0.83,0.7633,0.7,0.7945,0.6143
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Male,0.864,0.8859,0.83,0.9426,0.9426,0.83,0.7633,0.7,0.7945,0.6143
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Female,1.1839,0.8747,1.09,1.2536,0.7464,0.91,0.7367,0.68,0.7746,0.6095
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Male,0.8446,0.8747,0.91,0.7464,0.7464,0.91,0.7367,0.68,0.7746,0.6095
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,1.0305,0.9762,1.02,1.11,0.89,0.98,0.8,0.75,0.8322,0.6595
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,0.9704,0.9762,0.98,0.89,0.89,0.98,0.8,0.75,0.8322,0.6595
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Female,1.0079,0.9939,1.06,0.9665,0.9665,0.94,0.7633,0.73,0.8163,0.6452
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Male,0.9921,0.9939,0.94,1.0335,0.9665,0.94,0.7633,0.73,0.8163,0.6452
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,1.2633,0.8588,1.23,1.0478,0.9522,0.77,0.77,0.68,0.75,0.6762
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,0.7916,0.8588,0.77,0.9522,0.9522,0.77,0.77,0.68,0.75,0.6762
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.0645,0.957,1.18,0.8373,0.8373,0.82,0.6267,0.7,0.7826,0.6524
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.9394,0.957,0.82,1.1627,0.8373,0.82,0.6267,0.7,0.7826,0.6524
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0911,0.9327,1.1,1.0574,0.9426,0.9,0.75,0.7,0.7945,0.6143
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9165,0.9327,0.9,0.9426,0.9426,0.9,0.75,0.7,0.7945,0.6143
