dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,LogisticRegression,Female,1.0684,0.9504,1.16,0.8612,0.8612,0.84,0.75,0.66,0.7639,0.5762
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,LogisticRegression,Male,0.936,0.9504,0.84,1.1388,0.8612,0.84,0.75,0.66,0.7639,0.5762
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,SVC,Female,1.2056,0.8569,1.19,1.11,0.89,0.81,0.7567,0.7,0.7917,0.6238
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,SVC,Male,0.8294,0.8569,0.81,0.89,0.89,0.81,0.7567,0.7,0.7917,0.6238
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,GaussianNB,Female,1.1414,0.9201,1.16,0.9952,0.9952,0.84,0.7467,0.67,0.7442,0.6595
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,GaussianNB,Male,0.8761,0.9201,0.84,1.0048,0.9952,0.84,0.7467,0.67,0.7442,0.6595
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.0902,0.936,1.02,1.201,0.799,0.98,0.67,0.67,0.7692,0.5929
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.9173,0.936,0.98,0.799,0.799,0.98,0.67,0.67,0.7692,0.5929
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9659,0.9738,1.08,0.823,0.823,0.92,0.7067,0.72,0.8082,0.6381
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0353,0.9738,0.92,1.177,0.823,0.92,0.7067,0.72,0.8082,0.6381
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Test,XGBClassifier,Female,0.9085,0.935,0.96,0.9952,0.9952,0.96,0.7167,0.77,0.8345,0.731
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Test,XGBClassifier,Male,1.1007,0.935,1.04,1.0048,0.9952,0.96,0.7167,0.77,0.8345,0.731
German Credit,Attribute9,Female,Reweighing,Test,2,False,Test,XGBClassifier,Female,1.0202,0.986,1.09,0.9282,0.9282,0.91,0.6667,0.7,0.7857,0.6429
German Credit,Attribute9,Female,Reweighing,Test,2,False,Test,XGBClassifier,Male,0.9802,0.986,0.91,1.0718,0.9282,0.91,0.6667,0.7,0.7857,0.6429
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,0.9677,0.9785,1.01,1.0622,0.9378,0.99,0.7967,0.82,0.8676,0.8048
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,1.0333,0.9785,0.99,0.9378,0.9378,0.99,0.7967,0.82,0.8676,0.8048
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,SVC,Female,0.9738,0.9818,1.06,0.9569,0.9569,0.94,0.82,0.81,0.8633,0.7786
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,SVC,Male,1.0269,0.9818,0.94,1.0431,0.9569,0.94,0.82,0.81,0.8633,0.7786
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,0.8786,0.9331,0.93,1.0766,0.9234,0.93,0.79,0.75,0.7967,0.7833
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,1.1382,0.9331,1.07,0.9234,0.9234,0.93,0.79,0.75,0.7967,0.7833
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.9892,0.993,0.99,1.0861,0.9139,0.99,0.64,0.71,0.7852,0.6786
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.0109,0.993,1.01,0.9139,0.9139,0.99,0.64,0.71,0.7852,0.6786
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.9794,0.985,1.11,0.8517,0.8517,0.89,0.7967,0.8,0.8592,0.7524
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.0211,0.985,0.89,1.1483,0.8517,0.89,0.7967,0.8,0.8592,0.7524
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,0.8903,0.9126,1.1,0.5742,0.5742,0.9,0.8133,0.69,0.7891,0.5976
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,1.1232,0.9126,0.9,1.4258,0.5742,0.9,0.8133,0.69,0.7891,0.5976
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,SVC,Female,0.8591,0.8836,1.06,0.5742,0.5742,0.94,0.8133,0.71,0.8054,0.6119
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,SVC,Male,1.164,0.8836,0.94,1.4258,0.5742,0.94,0.8133,0.71,0.8054,0.6119
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,0.9611,0.9752,1.07,0.8373,0.8373,0.93,0.73,0.65,0.7368,0.6167
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,1.0404,0.9752,0.93,1.1627,0.8373,0.93,0.73,0.65,0.7368,0.6167
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9398,0.9607,0.92,1.1388,0.8612,0.92,0.67,0.72,0.791,0.6952
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.0641,0.9607,1.08,0.8612,0.8612,0.92,0.67,0.72,0.791,0.6952
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0202,0.986,1.1,0.9426,0.9426,0.9,0.7067,0.76,0.8286,0.7143
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9802,0.986,0.9,1.0574,0.9426,0.9,0.7067,0.76,0.8286,0.7143
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Test,XGBClassifier,Female,0.9085,0.935,0.99,0.9569,0.9569,0.99,0.7367,0.81,0.8633,0.7786
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Test,XGBClassifier,Male,1.1007,0.935,1.01,1.0431,0.9569,0.99,0.7367,0.81,0.8633,0.7786
German Credit,Attribute9,Male,Reweighing,Test,1,False,Test,XGBClassifier,Female,0.9892,0.993,1.1,0.8373,0.8373,0.9,0.6933,0.67,0.7556,0.631
German Credit,Attribute9,Male,Reweighing,Test,1,False,Test,XGBClassifier,Male,1.0109,0.993,0.9,1.1627,0.8373,0.9,0.6933,0.67,0.7556,0.631
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,1.0161,0.9892,1.06,1.0622,0.9378,0.94,0.8133,0.83,0.8759,0.8119
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,0.9841,0.9892,0.94,0.9378,0.9378,0.94,0.8133,0.83,0.8759,0.8119
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,SVC,Female,1.0202,0.986,1.04,1.1005,0.8995,0.96,0.8033,0.82,0.8714,0.7857
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,SVC,Male,0.9802,0.986,0.96,0.8995,0.8995,0.96,0.8033,0.82,0.8714,0.7857
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,0.9702,0.9832,1.03,1.0239,0.9761,0.97,0.7833,0.76,0.8095,0.781
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,1.0307,0.9832,0.97,0.9761,0.9761,0.97,0.7833,0.76,0.8095,0.781
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8903,0.9205,0.93,0.9809,0.9809,0.93,0.66,0.72,0.8,0.6667
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.1232,0.9205,1.07,1.0191,0.9809,0.93,0.66,0.72,0.8,0.6667
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.9348,0.9528,1.08,0.799,0.799,0.92,0.8033,0.77,0.8369,0.7214
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.0697,0.9528,0.92,1.201,0.799,0.92,0.8033,0.77,0.8369,0.7214
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,LogisticRegression,Female,0.8443,0.8691,1.06,0.5215,0.5215,0.94,0.8267,0.7,0.8,0.5952
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,LogisticRegression,Male,1.1845,0.8691,0.94,1.4785,0.5215,0.94,0.8267,0.7,0.8,0.5952
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,SVC,Female,0.8744,0.8981,1.03,0.6651,0.6651,0.97,0.8233,0.68,0.7838,0.581
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,SVC,Male,1.1436,0.8981,0.97,1.3349,0.6651,0.97,0.8233,0.68,0.7838,0.581
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,GaussianNB,Female,0.9892,0.993,1.15,0.7464,0.7464,0.85,0.7467,0.69,0.7704,0.6548
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,GaussianNB,Male,1.0109,0.993,0.85,1.2536,0.7464,0.85,0.7467,0.69,0.7704,0.6548
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.86,0.9107,0.93,0.9426,0.9426,0.93,0.6033,0.67,0.7481,0.65
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.1628,0.9107,1.07,1.0574,0.9426,0.93,0.6033,0.67,0.7481,0.65
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0448,0.9682,1.19,0.7847,0.7847,0.81,0.6967,0.72,0.8028,0.6571
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9572,0.9682,0.81,1.2153,0.7847,0.81,0.6967,0.72,0.8028,0.6571
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Test,XGBClassifier,Female,0.8347,0.885,0.98,0.8134,0.8134,0.98,0.7233,0.78,0.8382,0.7571
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Test,XGBClassifier,Male,1.1981,0.885,1.02,1.1866,0.8134,0.98,0.7233,0.78,0.8382,0.7571
German Credit,Attribute9,Male,Reweighing,Test,2,False,Test,XGBClassifier,Female,0.9274,0.9495,1.02,0.89,0.89,0.98,0.7133,0.72,0.7971,0.6762
German Credit,Attribute9,Male,Reweighing,Test,2,False,Test,XGBClassifier,Male,1.0783,0.9495,0.98,1.11,0.89,0.98,0.7133,0.72,0.7971,0.6762
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Female,1.2423,0.849,1.2,1.2057,0.7943,0.8,0.79,0.83,0.8759,0.8119
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Male,0.805,0.849,0.8,0.7943,0.7943,0.8,0.79,0.83,0.8759,0.8119
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Female,1.1839,0.8747,1.14,1.244,0.756,0.86,0.8267,0.84,0.8873,0.8
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Male,0.8446,0.8747,0.86,0.756,0.756,0.86,0.8267,0.84,0.8873,0.8
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Female,1.2366,0.8766,1.14,1.2057,0.7943,0.86,0.77,0.72,0.7778,0.7333
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Male,0.8087,0.8766,0.86,0.7943,0.7943,0.86,0.77,0.72,0.7778,0.7333
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.2556,0.8555,1.18,1.1244,0.8756,0.82,0.5933,0.63,0.7176,0.6024
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.7964,0.8555,0.82,0.8756,0.8756,0.82,0.5933,0.63,0.7176,0.6024
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.9993,0.9995,1.09,0.9569,0.9569,0.91,0.7633,0.83,0.8794,0.7929
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.0007,0.9995,0.91,1.0431,0.9569,0.91,0.7633,0.83,0.8794,0.7929
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Female,0.9892,0.9916,1.12,0.756,0.756,0.88,0.8133,0.66,0.7703,0.5571
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Male,1.0109,0.9916,0.88,1.244,0.756,0.88,0.8133,0.66,0.7703,0.5571
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Female,1.0153,0.9874,1.04,0.9904,0.9904,0.96,0.84,0.69,0.7974,0.569
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Male,0.9849,0.9874,0.96,1.0096,0.9904,0.96,0.84,0.69,0.7974,0.569
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Female,1.1985,0.8878,1.14,1.1388,0.8612,0.86,0.71,0.68,0.7538,0.6667
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Male,0.8344,0.8878,0.86,0.8612,0.8612,0.86,0.71,0.68,0.7538,0.6667
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9085,0.935,0.94,0.9665,0.9665,0.94,0.58,0.65,0.7482,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.1007,0.935,1.06,1.0335,0.9665,0.94,0.58,0.65,0.7482,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0911,0.9327,1.18,0.9282,0.9282,0.82,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9165,0.9327,0.82,1.0718,0.9282,0.82,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Female,0.9194,0.9462,1.02,0.9043,0.9043,0.98,0.6533,0.75,0.8148,0.7262
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Male,1.0877,0.9462,0.98,1.0957,0.9043,0.98,0.6533,0.75,0.8148,0.7262
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Female,0.9738,0.9818,1.05,0.9426,0.9426,0.95,0.6867,0.75,0.8201,0.7071
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Male,1.0269,0.9818,0.95,1.0574,0.9426,0.95,0.6867,0.75,0.8201,0.7071
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Female,1.2423,0.849,1.2,1.2057,0.7943,0.8,0.79,0.83,0.8759,0.8119
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Male,0.805,0.849,0.8,0.7943,0.7943,0.8,0.79,0.83,0.8759,0.8119
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Female,1.1839,0.8747,1.14,1.244,0.756,0.86,0.8267,0.84,0.8873,0.8
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Male,0.8446,0.8747,0.86,0.756,0.756,0.86,0.8267,0.84,0.8873,0.8
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Female,1.2366,0.8766,1.14,1.2057,0.7943,0.86,0.77,0.72,0.7778,0.7333
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Male,0.8087,0.8766,0.86,0.7943,0.7943,0.86,0.77,0.72,0.7778,0.7333
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.2556,0.8555,1.18,1.1244,0.8756,0.82,0.5933,0.63,0.7176,0.6024
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.7964,0.8555,0.82,0.8756,0.8756,0.82,0.5933,0.63,0.7176,0.6024
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.9993,0.9995,1.09,0.9569,0.9569,0.91,0.7633,0.83,0.8794,0.7929
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.0007,0.9995,0.91,1.0431,0.9569,0.91,0.7633,0.83,0.8794,0.7929
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Female,0.9892,0.9916,1.12,0.756,0.756,0.88,0.8133,0.66,0.7703,0.5571
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Male,1.0109,0.9916,0.88,1.244,0.756,0.88,0.8133,0.66,0.7703,0.5571
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Female,1.0153,0.9874,1.04,0.9904,0.9904,0.96,0.84,0.69,0.7974,0.569
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Male,0.9849,0.9874,0.96,1.0096,0.9904,0.96,0.84,0.69,0.7974,0.569
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Female,1.1985,0.8878,1.14,1.1388,0.8612,0.86,0.71,0.68,0.7538,0.6667
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Male,0.8344,0.8878,0.86,0.8612,0.8612,0.86,0.71,0.68,0.7538,0.6667
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.9085,0.935,0.94,0.9665,0.9665,0.94,0.58,0.65,0.7482,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.1007,0.935,1.06,1.0335,0.9665,0.94,0.58,0.65,0.7482,0.5881
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0911,0.9327,1.18,0.9282,0.9282,0.82,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9165,0.9327,0.82,1.0718,0.9282,0.82,0.7133,0.76,0.8356,0.6857
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Female,0.9194,0.9462,1.02,0.9043,0.9043,0.98,0.6533,0.75,0.8148,0.7262
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Male,1.0877,0.9462,0.98,1.0957,0.9043,0.98,0.6533,0.75,0.8148,0.7262
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Female,0.9738,0.9818,1.05,0.9426,0.9426,0.95,0.6867,0.75,0.8201,0.7071
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Male,1.0269,0.9818,0.95,1.0574,0.9426,0.95,0.6867,0.75,0.8201,0.7071
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Female,1.0665,0.9537,1.07,1.1531,0.8469,0.93,0.8233,0.85,0.8936,0.8167
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,Male,0.9376,0.9537,0.93,0.8469,0.8469,0.93,0.8233,0.85,0.8936,0.8167
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Female,1.0684,0.9504,1.12,1.0478,0.9522,0.88,0.8067,0.84,0.8889,0.7905
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,Male,0.936,0.9504,0.88,0.9522,0.9522,0.88,0.8067,0.84,0.8889,0.7905
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Female,0.82,0.9009,0.9,1.0239,0.9761,0.9,0.7567,0.72,0.7705,0.7524
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,Male,1.2195,0.9009,1.1,0.9761,0.9761,0.9,0.7567,0.72,0.7705,0.7524
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.0161,0.9892,1.01,1.0718,0.9282,0.99,0.6333,0.67,0.7591,0.6214
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.9841,0.9892,0.99,0.9282,0.9282,0.99,0.6333,0.67,0.7591,0.6214
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.1366,0.907,1.18,1.0478,0.9522,0.82,0.77,0.81,0.8652,0.769
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.8798,0.907,0.82,0.9522,0.9522,0.82,0.77,0.81,0.8652,0.769
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Female,0.9308,0.9448,1.1,0.6651,0.6651,0.9,0.82,0.68,0.7838,0.581
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,Male,1.0744,0.9448,0.9,1.3349,0.6651,0.9,0.82,0.68,0.7838,0.581
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Female,0.8677,0.8869,1.04,0.6124,0.6124,0.96,0.8367,0.7,0.8026,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,SVC,Male,1.1525,0.8869,0.96,1.3876,0.6124,0.96,0.8367,0.7,0.8026,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Female,0.9398,0.9607,1.1,0.7464,0.7464,0.9,0.7433,0.68,0.7612,0.6476
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,Male,1.0641,0.9607,0.9,1.2536,0.7464,0.9,0.7433,0.68,0.7612,0.6476
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.1388,0.9135,1.08,1.177,0.823,0.92,0.62,0.69,0.7704,0.6548
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8781,0.9135,0.92,0.823,0.823,0.92,0.62,0.69,0.7704,0.6548
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.19,0.7321,0.7321,0.81,0.7367,0.71,0.7972,0.6405
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.81,1.2679,0.7321,0.81,0.7367,0.71,0.7972,0.6405
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Female,0.9274,0.9495,1.03,0.9043,0.9043,0.97,0.7533,0.78,0.8406,0.7476
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,Male,1.0783,0.9495,0.97,1.0957,0.9043,0.97,0.7533,0.78,0.8406,0.7476
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Female,0.9892,0.993,1.06,0.9426,0.9426,0.94,0.6467,0.71,0.7852,0.6786
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,Male,1.0109,0.993,0.94,1.0574,0.9426,0.94,0.6467,0.71,0.7852,0.6786
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Female,1.0665,0.9537,1.07,1.1531,0.8469,0.93,0.8233,0.85,0.8936,0.8167
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,Male,0.9376,0.9537,0.93,0.8469,0.8469,0.93,0.8233,0.85,0.8936,0.8167
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Female,1.0684,0.9504,1.12,1.0478,0.9522,0.88,0.8067,0.84,0.8889,0.7905
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,Male,0.936,0.9504,0.88,0.9522,0.9522,0.88,0.8067,0.84,0.8889,0.7905
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Female,0.82,0.9009,0.9,1.0239,0.9761,0.9,0.7567,0.72,0.7705,0.7524
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,Male,1.2195,0.9009,1.1,0.9761,0.9761,0.9,0.7567,0.72,0.7705,0.7524
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.0161,0.9892,1.01,1.0718,0.9282,0.99,0.6333,0.67,0.7591,0.6214
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.9841,0.9892,0.99,0.9282,0.9282,0.99,0.6333,0.67,0.7591,0.6214
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.1366,0.907,1.18,1.0478,0.9522,0.82,0.77,0.81,0.8652,0.769
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.8798,0.907,0.82,0.9522,0.9522,0.82,0.77,0.81,0.8652,0.769
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Female,0.9308,0.9448,1.1,0.6651,0.6651,0.9,0.82,0.68,0.7838,0.581
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Male,1.0744,0.9448,0.9,1.3349,0.6651,0.9,0.82,0.68,0.7838,0.581
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Female,0.8677,0.8869,1.04,0.6124,0.6124,0.96,0.8367,0.7,0.8026,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Male,1.1525,0.8869,0.96,1.3876,0.6124,0.96,0.8367,0.7,0.8026,0.5857
