dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Male,1.0109,0.993,0.9,1.0813,0.9187,0.9,0.7033,0.81,0.8593,0.7976
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.8059,0.8368,0.94,0.6651,0.6651,0.94,0.77,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.2409,0.8368,1.06,1.3349,0.6651,0.94,0.77,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Female,0.9978,0.9981,1.02,0.9904,0.9904,0.98,0.8567,0.7,0.8052,0.5762
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Male,1.0022,0.9981,0.98,1.0096,0.9904,0.98,0.8567,0.7,0.8052,0.5762
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.9142,0.9303,0.94,0.9522,0.9522,0.94,0.76,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,1.0939,0.9303,1.06,1.0478,0.9522,0.94,0.76,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.881,0.9173,0.91,0.9665,0.9665,0.91,0.68,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.135,0.9173,1.09,1.0335,0.9665,0.91,0.68,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8677,0.8869,0.95,0.8086,0.8086,0.95,0.8067,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.1525,0.8869,1.05,1.1914,0.8086,0.95,0.8067,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.779,0.8079,0.95,0.5742,0.5742,0.95,0.7867,0.73,0.8212,0.6262
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.2836,0.8079,1.05,1.4258,0.5742,0.95,0.7867,0.73,0.8212,0.6262
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Female,0.8677,0.8869,1.07,0.5742,0.5742,0.93,0.8367,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Male,1.1525,0.8869,0.93,1.4258,0.5742,0.93,0.8367,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.9892,0.9916,1.1,0.8086,0.8086,0.9,0.7733,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Male,1.0109,0.9916,0.9,1.1914,0.8086,0.9,0.7733,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9993,0.9995,1.23,0.5885,0.5885,0.77,0.6367,0.69,0.7801,0.6262
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.0007,0.9995,0.77,1.4115,0.5885,0.77,0.6367,0.69,0.7801,0.6262
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.1,0.9282,0.9282,0.9,0.6933,0.73,0.8112,0.6643
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.9,1.0718,0.9282,0.9,0.6933,0.73,0.8112,0.6643
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.9308,0.9448,0.96,0.9522,0.9522,0.96,0.71,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.0744,0.9448,1.04,1.0478,0.9522,0.96,0.71,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Female,1.0161,0.9892,1.21,0.7081,0.7081,0.79,0.7067,0.75,0.8175,0.7167
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Male,0.9841,0.9892,0.79,1.2919,0.7081,0.79,0.7067,0.75,0.8175,0.7167
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.8059,0.8368,0.94,0.6651,0.6651,0.94,0.77,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.2409,0.8368,1.06,1.3349,0.6651,0.94,0.77,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Female,0.9978,0.9981,1.02,0.9904,0.9904,0.98,0.8567,0.7,0.8052,0.5762
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Male,1.0022,0.9981,0.98,1.0096,0.9904,0.98,0.8567,0.7,0.8052,0.5762
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.9142,0.9303,0.94,0.9522,0.9522,0.94,0.76,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.0939,0.9303,1.06,1.0478,0.9522,0.94,0.76,0.69,0.7919,0.5881
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.881,0.9173,0.91,0.9665,0.9665,0.91,0.68,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.135,0.9173,1.09,1.0335,0.9665,0.91,0.68,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.8677,0.8869,0.95,0.8086,0.8086,0.95,0.8067,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.1525,0.8869,1.05,1.1914,0.8086,0.95,0.8067,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.779,0.8079,0.95,0.5742,0.5742,0.95,0.7867,0.73,0.8212,0.6262
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.2836,0.8079,1.05,1.4258,0.5742,0.95,0.7867,0.73,0.8212,0.6262
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Female,0.8677,0.8869,1.07,0.5742,0.5742,0.93,0.8367,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Male,1.1525,0.8869,0.93,1.4258,0.5742,0.93,0.8367,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Female,0.9892,0.9916,1.1,0.8086,0.8086,0.9,0.7733,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Male,1.0109,0.9916,0.9,1.1914,0.8086,0.9,0.7733,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.9993,0.9995,1.23,0.5885,0.5885,0.77,0.6367,0.69,0.7801,0.6262
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.0007,0.9995,0.77,1.4115,0.5885,0.77,0.6367,0.69,0.7801,0.6262
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.1,0.9282,0.9282,0.9,0.6933,0.73,0.8112,0.6643
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.9,1.0718,0.9282,0.9,0.6933,0.73,0.8112,0.6643
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.9308,0.9448,0.96,0.9522,0.9522,0.96,0.71,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.0744,0.9448,1.04,1.0478,0.9522,0.96,0.71,0.68,0.7838,0.581
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Female,1.0161,0.9892,1.21,0.7081,0.7081,0.79,0.7067,0.75,0.8175,0.7167
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Male,0.9841,0.9892,0.79,1.2919,0.7081,0.79,0.7067,0.75,0.8175,0.7167
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.82,0.8513,0.9,0.823,0.823,0.9,0.83,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.2195,0.8513,1.1,1.177,0.823,0.9,0.83,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Female,0.8981,0.9158,0.95,0.9139,0.9139,0.95,0.8367,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Male,1.1134,0.9158,1.05,1.0861,0.9139,0.95,0.8367,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.9194,0.9462,0.88,1.1914,0.8086,0.88,0.8167,0.75,0.8148,0.7262
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,1.0877,0.9462,1.12,0.8086,0.8086,0.88,0.8167,0.75,0.8148,0.7262
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.0645,0.957,0.98,1.201,0.799,0.98,0.68,0.62,0.7246,0.5571
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.9394,0.957,1.02,0.799,0.799,0.98,0.68,0.62,0.7246,0.5571
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8903,0.9126,0.96,0.8612,0.8612,0.96,0.8133,0.69,0.7891,0.5976
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.1232,0.9126,1.04,1.1388,0.8612,0.96,0.8133,0.69,0.7891,0.5976
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.7832,0.8303,1.01,0.5502,0.5502,0.99,0.77,0.75,0.8252,0.6881
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.2769,0.8303,0.99,1.4498,0.5502,0.99,0.77,0.75,0.8252,0.6881
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Female,0.8244,0.8626,1.06,0.5502,0.5502,0.94,0.7767,0.76,0.8333,0.6952
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Male,1.213,0.8626,0.94,1.4498,0.5502,0.94,0.7767,0.76,0.8333,0.6952
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Female,1.2083,0.8943,1.21,1.0239,0.9761,0.79,0.74,0.74,0.7903,0.7667
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Male,0.8276,0.8943,0.79,0.9761,0.9761,0.79,0.74,0.74,0.7903,0.7667
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.8226,0.8817,0.98,0.7464,0.7464,0.98,0.6767,0.67,0.7519,0.6405
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.2157,0.8817,1.02,1.2536,0.7464,0.98,0.6767,0.67,0.7519,0.6405
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0202,0.986,1.11,0.9569,0.9569,0.89,0.7367,0.82,0.8714,0.7857
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9802,0.986,0.89,1.0431,0.9569,0.89,0.7367,0.82,0.8714,0.7857
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.8094,0.8481,0.88,0.8086,0.8086,0.88,0.7433,0.65,0.7586,0.5595
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.2355,0.8481,1.12,1.1914,0.8086,0.88,0.7433,0.65,0.7586,0.5595
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Female,0.9892,0.993,1.1,0.9187,0.9187,0.9,0.7033,0.81,0.8593,0.7976
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Male,1.0109,0.993,0.9,1.0813,0.9187,0.9,0.7033,0.81,0.8593,0.7976
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.82,0.8513,0.9,0.823,0.823,0.9,0.83,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.2195,0.8513,1.1,1.177,0.823,0.9,0.83,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Female,0.8981,0.9158,0.95,0.9139,0.9139,0.95,0.8367,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Male,1.1134,0.9158,1.05,1.0861,0.9139,0.95,0.8367,0.74,0.8267,0.6429
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.9194,0.9462,0.88,1.1914,0.8086,0.88,0.8167,0.75,0.8148,0.7262
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.0877,0.9462,1.12,0.8086,0.8086,0.88,0.8167,0.75,0.8148,0.7262
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.0645,0.957,0.98,1.201,0.799,0.98,0.68,0.62,0.7246,0.5571
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.9394,0.957,1.02,0.799,0.799,0.98,0.68,0.62,0.7246,0.5571
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.8903,0.9126,0.96,0.8612,0.8612,0.96,0.8133,0.69,0.7891,0.5976
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.1232,0.9126,1.04,1.1388,0.8612,0.96,0.8133,0.69,0.7891,0.5976
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.7832,0.8303,1.01,0.5502,0.5502,0.99,0.77,0.75,0.8252,0.6881
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.2769,0.8303,0.99,1.4498,0.5502,0.99,0.77,0.75,0.8252,0.6881
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Female,0.8244,0.8626,1.06,0.5502,0.5502,0.94,0.7767,0.76,0.8333,0.6952
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Male,1.213,0.8626,0.94,1.4498,0.5502,0.94,0.7767,0.76,0.8333,0.6952
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Female,1.2083,0.8943,1.21,1.0239,0.9761,0.79,0.74,0.74,0.7903,0.7667
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Male,0.8276,0.8943,0.79,0.9761,0.9761,0.79,0.74,0.74,0.7903,0.7667
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.8226,0.8817,0.98,0.7464,0.7464,0.98,0.6767,0.67,0.7519,0.6405
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.2157,0.8817,1.02,1.2536,0.7464,0.98,0.6767,0.67,0.7519,0.6405
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0202,0.986,1.11,0.9569,0.9569,0.89,0.7367,0.82,0.8714,0.7857
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9802,0.986,0.89,1.0431,0.9569,0.89,0.7367,0.82,0.8714,0.7857
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.8094,0.8481,0.88,0.8086,0.8086,0.88,0.7433,0.65,0.7586,0.5595
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.2355,0.8481,1.12,1.1914,0.8086,0.88,0.7433,0.65,0.7586,0.5595
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Female,0.9892,0.993,1.1,0.9187,0.9187,0.9,0.7033,0.81,0.8593,0.7976
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Male,1.0109,0.993,0.9,1.0813,0.9187,0.9,0.7033,0.81,0.8593,0.7976
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,0.8989,0.9238,0.92,1.0335,0.9665,0.92,0.8233,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,1.1125,0.9238,1.08,0.9665,0.9665,0.92,0.8233,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Female,0.948,0.9593,0.97,1.0191,0.9809,0.97,0.8267,0.75,0.8299,0.669
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Male,1.0548,0.9593,1.03,0.9809,0.9809,0.97,0.8267,0.75,0.8299,0.669
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,1.0599,0.9635,0.97,1.2967,0.7033,0.97,0.81,0.76,0.8182,0.7524
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,0.9435,0.9635,1.03,0.7033,0.7033,0.97,0.81,0.76,0.8182,0.7524
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.9398,0.9607,0.9,1.11,0.89,0.9,0.6333,0.6,0.7015,0.5524
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.0641,0.9607,1.1,0.89,0.89,0.9,0.6333,0.6,0.7015,0.5524
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.9659,0.9738,0.99,1.0191,0.9809,0.99,0.81,0.74,0.8219,0.6619
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.0353,0.9738,1.01,0.9809,0.9809,0.99,0.81,0.74,0.8219,0.6619
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,0.881,0.9173,1.11,0.6029,0.6029,0.89,0.7067,0.71,0.7883,0.669
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,1.135,0.9173,0.89,1.3971,0.6029,0.89,0.7067,0.71,0.7883,0.669
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Female,1.0419,0.9715,1.17,0.8517,0.8517,0.83,0.7533,0.77,0.8345,0.731
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Male,0.9598,0.9715,0.83,1.1483,0.8517,0.83,0.7533,0.77,0.8345,0.731
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,1.2719,0.8621,1.26,1.0239,0.9761,0.74,0.74,0.75,0.8,0.7738
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,0.7862,0.8621,0.74,0.9761,0.9761,0.74,0.74,0.75,0.8,0.7738
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.3836,0.7943,1.18,1.3206,0.6794,0.82,0.6133,0.64,0.7231,0.619
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.7227,0.7943,0.82,0.6794,0.6794,0.82,0.6133,0.64,0.7231,0.619
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,0.9993,0.9995,1.13,0.8517,0.8517,0.87,0.7133,0.79,0.8511,0.7452
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0007,0.9995,0.87,1.1483,0.8517,0.87,0.7133,0.79,0.8511,0.7452
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Female,0.9165,0.9383,0.95,0.9665,0.9665,0.95,0.6967,0.68,0.7746,0.6095
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Male,1.0911,0.9383,1.05,1.0335,0.9665,0.95,0.6967,0.68,0.7746,0.6095
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Female,1.0161,0.9892,1.17,0.8134,0.8134,0.83,0.6767,0.79,0.8467,0.7643
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Male,0.9841,0.9892,0.83,1.1866,0.8134,0.83,0.6767,0.79,0.8467,0.7643
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,0.9417,0.9561,0.94,1.0718,0.9282,0.94,0.85,0.74,0.8194,0.6714
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,1.0619,0.9561,1.06,0.9282,0.9282,0.94,0.85,0.74,0.8194,0.6714
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Female,1.0474,0.9649,1.04,1.1244,0.8756,0.96,0.85,0.77,0.8414,0.7024
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Male,0.9547,0.9649,0.96,0.8756,0.8756,0.96,0.85,0.77,0.8414,0.7024
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,1.1129,0.9345,0.99,1.3493,0.6507,0.99,0.8067,0.76,0.8154,0.7619
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,0.8986,0.9345,1.01,0.6507,0.6507,0.99,0.8067,0.76,0.8154,0.7619
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.0623,0.9603,1.02,1.11,0.89,0.98,0.5933,0.61,0.7111,0.5595
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.9413,0.9603,0.98,0.89,0.89,0.98,0.5933,0.61,0.7111,0.5595
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.9845,0.9883,0.99,1.0718,0.9282,0.99,0.7667,0.75,0.8276,0.6786
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.0158,0.9883,1.01,0.9282,0.9282,0.99,0.7667,0.75,0.8276,0.6786
