dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.0334,0.9729,1.07,1.0048,0.9952,0.93,0.7633,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.9677,0.9729,0.93,0.9952,0.9952,0.93,0.7633,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.9937,0.9949,1.04,0.9522,0.9522,0.96,0.79,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.0064,0.9949,0.96,1.0478,0.9522,0.96,0.79,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Female,0.9937,0.9949,1.0,1.0574,0.9426,1.0,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Male,1.0064,0.9949,1.0,0.9426,0.9426,1.0,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Female,1.0474,0.9649,1.12,0.9139,0.9139,0.88,0.7467,0.69,0.7862,0.6071
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Male,0.9547,0.9649,0.88,1.0861,0.9139,0.88,0.7467,0.69,0.7862,0.6071
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.1659,0.899,1.14,1.0718,0.9282,0.86,0.65,0.64,0.7313,0.6
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8577,0.899,0.86,0.9282,0.9282,0.86,0.65,0.64,0.7313,0.6
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,0.9348,0.9528,1.05,0.8373,0.8373,0.95,0.69,0.73,0.8085,0.6738
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0697,0.9528,0.95,1.1627,0.8373,0.95,0.69,0.73,0.8085,0.6738
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Female,1.0717,0.9439,1.09,1.0574,0.9426,0.91,0.8133,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Male,0.9331,0.9439,0.91,0.9426,0.9426,0.91,0.8133,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Female,1.0882,0.9425,1.19,0.823,0.823,0.81,0.66,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Male,0.919,0.9425,0.81,1.177,0.823,0.81,0.66,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.9645,0.9691,1.01,0.9522,0.9522,0.99,0.8433,0.76,0.8462,0.6381
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.0368,0.9691,0.99,1.0478,0.9522,0.99,0.8433,0.76,0.8462,0.6381
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Female,0.9762,0.9804,1.05,0.9139,0.9139,0.95,0.84,0.76,0.8421,0.6571
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Male,1.0243,0.9804,0.95,1.0861,0.9139,0.95,0.84,0.76,0.8421,0.6571
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.9594,0.9659,1.03,0.9139,0.9139,0.97,0.8433,0.77,0.8497,0.6643
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.0423,0.9659,0.97,1.0861,0.9139,0.97,0.8433,0.77,0.8497,0.6643
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.9835,0.9897,0.91,1.2297,0.7703,0.91,0.58,0.68,0.7576,0.6571
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.0168,0.9897,1.09,0.7703,0.7703,0.91,0.58,0.68,0.7576,0.6571
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0334,0.9729,1.07,1.0048,0.9952,0.93,0.7633,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9677,0.9729,0.93,0.9952,0.9952,0.93,0.7633,0.74,0.8289,0.6333
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.9937,0.9949,1.04,0.9522,0.9522,0.96,0.79,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.0064,0.9949,0.96,1.0478,0.9522,0.96,0.79,0.71,0.8079,0.6024
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Female,0.9937,0.9949,1.0,1.0574,0.9426,1.0,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Male,1.0064,0.9949,1.0,0.9426,0.9426,1.0,0.8133,0.75,0.8344,0.65
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Female,1.0474,0.9649,1.12,0.9139,0.9139,0.88,0.7467,0.69,0.7862,0.6071
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Male,0.9547,0.9649,0.88,1.0861,0.9139,0.88,0.7467,0.69,0.7862,0.6071
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.1659,0.899,1.14,1.0718,0.9282,0.86,0.65,0.64,0.7313,0.6
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.8577,0.899,0.86,0.9282,0.9282,0.86,0.65,0.64,0.7313,0.6
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9348,0.9528,1.05,0.8373,0.8373,0.95,0.69,0.73,0.8085,0.6738
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0697,0.9528,0.95,1.1627,0.8373,0.95,0.69,0.73,0.8085,0.6738
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Female,1.0717,0.9439,1.09,1.0574,0.9426,0.91,0.8133,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Male,0.9331,0.9439,0.91,0.9426,0.9426,0.91,0.8133,0.74,0.8267,0.6429
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Female,1.0882,0.9425,1.19,0.823,0.823,0.81,0.66,0.63,0.7299,0.5738
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Male,0.919,0.9425,0.81,1.177,0.823,0.81,0.66,0.63,0.7299,0.5738
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.83,0.8546,1.03,0.5885,0.5885,0.97,0.8233,0.79,0.8609,0.6976
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.2049,0.8546,0.97,1.4115,0.5885,0.97,0.8233,0.79,0.8609,0.6976
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Female,0.9892,0.9916,1.07,0.9282,0.9282,0.93,0.8567,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Male,1.0109,0.9916,0.93,1.0718,0.9282,0.93,0.8567,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.8458,0.8883,0.94,0.9043,0.9043,0.94,0.8467,0.79,0.8489,0.7548
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,1.1823,0.8883,1.06,1.0957,0.9043,0.94,0.8467,0.79,0.8489,0.7548
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.7742,0.8495,0.82,0.9952,0.9952,0.82,0.6267,0.7,0.7727,0.681
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.2917,0.8495,1.18,1.0048,0.9952,0.82,0.6267,0.7,0.7727,0.681
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.0117,0.9906,1.07,0.9665,0.9665,0.93,0.8533,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.9884,0.9906,0.93,1.0335,0.9665,0.93,0.8533,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.7949,0.8336,0.95,0.6938,0.6938,0.95,0.79,0.78,0.8493,0.7095
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.258,0.8336,1.05,1.3062,0.6938,0.95,0.79,0.78,0.8493,0.7095
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Female,0.9659,0.9738,1.04,0.9282,0.9282,0.96,0.8,0.76,0.8356,0.6857
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Male,1.0353,0.9738,0.96,1.0718,0.9282,0.96,0.8,0.76,0.8356,0.6857
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.9611,0.9752,1.11,0.8134,0.8134,0.89,0.78,0.75,0.812,0.7357
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Male,1.0404,0.9752,0.89,1.1866,0.8134,0.89,0.78,0.75,0.812,0.7357
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9835,0.9897,1.07,0.89,0.89,0.93,0.6,0.66,0.7424,0.6333
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.0168,0.9897,0.93,1.11,0.89,0.93,0.6,0.66,0.7424,0.6333
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,0.9602,0.9705,1.03,0.9282,0.9282,0.97,0.7533,0.73,0.8112,0.6643
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0415,0.9705,0.97,1.0718,0.9282,0.97,0.7533,0.73,0.8112,0.6643
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Female,1.0239,0.9827,1.05,1.0191,0.9809,0.95,0.7633,0.71,0.7972,0.6405
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Male,0.9767,0.9827,0.95,0.9809,0.9809,0.95,0.7633,0.71,0.7972,0.6405
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Female,0.8903,0.9205,0.98,0.89,0.89,0.98,0.6433,0.74,0.8143,0.6905
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Male,1.1232,0.9205,1.02,1.11,0.89,0.98,0.6433,0.74,0.8143,0.6905
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.83,0.8546,1.03,0.5885,0.5885,0.97,0.8233,0.79,0.8609,0.6976
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.2049,0.8546,0.97,1.4115,0.5885,0.97,0.8233,0.79,0.8609,0.6976
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Female,0.9892,0.9916,1.07,0.9282,0.9282,0.93,0.8567,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Male,1.0109,0.9916,0.93,1.0718,0.9282,0.93,0.8567,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.8458,0.8883,0.94,0.9043,0.9043,0.94,0.8467,0.79,0.8489,0.7548
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.1823,0.8883,1.06,1.0957,0.9043,0.94,0.8467,0.79,0.8489,0.7548
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.7742,0.8495,0.82,0.9952,0.9952,0.82,0.6267,0.7,0.7727,0.681
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.2917,0.8495,1.18,1.0048,0.9952,0.82,0.6267,0.7,0.7727,0.681
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0117,0.9906,1.07,0.9665,0.9665,0.93,0.8533,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9884,0.9906,0.93,1.0335,0.9665,0.93,0.8533,0.76,0.84,0.6667
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.7949,0.8336,0.95,0.6938,0.6938,0.95,0.79,0.78,0.8493,0.7095
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.258,0.8336,1.05,1.3062,0.6938,0.95,0.79,0.78,0.8493,0.7095
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Female,0.9659,0.9738,1.04,0.9282,0.9282,0.96,0.8,0.76,0.8356,0.6857
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Male,1.0353,0.9738,0.96,1.0718,0.9282,0.96,0.8,0.76,0.8356,0.6857
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Female,0.9611,0.9752,1.11,0.8134,0.8134,0.89,0.78,0.75,0.812,0.7357
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Male,1.0404,0.9752,0.89,1.1866,0.8134,0.89,0.78,0.75,0.812,0.7357
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.9835,0.9897,1.07,0.89,0.89,0.93,0.6,0.66,0.7424,0.6333
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.0168,0.9897,0.93,1.11,0.89,0.93,0.6,0.66,0.7424,0.6333
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9602,0.9705,1.03,0.9282,0.9282,0.97,0.7533,0.73,0.8112,0.6643
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0415,0.9705,0.97,1.0718,0.9282,0.97,0.7533,0.73,0.8112,0.6643
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Female,1.0239,0.9827,1.05,1.0191,0.9809,0.95,0.7633,0.71,0.7972,0.6405
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Male,0.9767,0.9827,0.95,0.9809,0.9809,0.95,0.7633,0.71,0.7972,0.6405
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Female,0.8903,0.9205,0.98,0.89,0.89,0.98,0.6433,0.74,0.8143,0.6905
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Male,1.1232,0.9205,1.02,1.11,0.89,0.98,0.6433,0.74,0.8143,0.6905
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,0.921,0.9336,1.03,0.823,0.823,0.97,0.8367,0.78,0.8553,0.681
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,1.0857,0.9336,0.97,1.177,0.823,0.97,0.8367,0.78,0.8553,0.681
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Female,0.9713,0.9771,1.07,0.8756,0.8756,0.93,0.8267,0.77,0.8456,0.6833
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Male,1.0296,0.9771,0.93,1.1244,0.8756,0.93,0.8267,0.77,0.8456,0.6833
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,0.9348,0.9528,1.01,0.9426,0.9426,0.99,0.8467,0.77,0.8369,0.7214
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,1.0697,0.9528,0.99,1.0574,0.9426,0.99,0.8467,0.77,0.8369,0.7214
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.9611,0.9752,1.01,0.9952,0.9952,0.99,0.6267,0.71,0.782,0.6881
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.0404,0.9752,0.99,1.0048,0.9952,0.99,0.6267,0.71,0.782,0.6881
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.0499,0.9617,1.14,0.9282,0.9282,0.86,0.81,0.78,0.8514,0.7
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.9525,0.9617,0.86,1.0718,0.9282,0.86,0.81,0.78,0.8514,0.7
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,1.0239,0.9827,1.08,0.9809,0.9809,0.92,0.7967,0.75,0.8252,0.6881
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,0.9767,0.9827,0.92,1.0191,0.9809,0.92,0.7967,0.75,0.8252,0.6881
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Female,0.9993,0.9995,1.08,0.9426,0.9426,0.92,0.7467,0.77,0.8369,0.7214
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Male,1.0007,0.9995,0.92,1.0574,0.9426,0.92,0.7467,0.77,0.8369,0.7214
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,1.0353,0.978,1.13,0.9043,0.9043,0.87,0.78,0.73,0.797,0.7119
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,0.9659,0.978,0.87,1.0957,0.9043,0.87,0.78,0.73,0.797,0.7119
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.2366,0.8766,1.13,1.1914,0.8086,0.87,0.6167,0.66,0.7302,0.6619
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8087,0.8766,0.87,0.8086,0.8086,0.87,0.6167,0.66,0.7302,0.6619
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0902,0.936,1.13,1.0335,0.9665,0.87,0.76,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9173,0.936,0.87,0.9665,0.9665,0.87,0.76,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Female,1.0448,0.9682,1.12,0.9282,0.9282,0.88,0.7533,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Male,0.9572,0.9682,0.88,1.0718,0.9282,0.88,0.7533,0.72,0.8028,0.6571
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Female,1.0202,0.986,1.1,0.9426,0.9426,0.9,0.7333,0.76,0.8286,0.7143
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Male,0.9802,0.986,0.9,1.0574,0.9426,0.9,0.7333,0.76,0.8286,0.7143
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,0.9431,0.9514,0.99,0.9665,0.9665,0.99,0.84,0.8,0.8701,0.6952
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,1.0603,0.9514,1.01,1.0335,0.9665,0.99,0.84,0.8,0.8701,0.6952
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Female,0.9713,0.9771,1.07,0.8756,0.8756,0.93,0.8267,0.77,0.8456,0.6833
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Male,1.0296,0.9771,0.93,1.1244,0.8756,0.93,0.8267,0.77,0.8456,0.6833
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,0.8989,0.9238,0.97,0.9426,0.9426,0.97,0.86,0.79,0.8531,0.7357
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,1.1125,0.9238,1.03,1.0574,0.9426,0.97,0.86,0.79,0.8531,0.7357
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8282,0.8929,0.97,0.799,0.799,0.97,0.6233,0.65,0.7287,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.2074,0.8929,1.03,1.201,0.799,0.97,0.6233,0.65,0.7287,0.6357
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0305,0.9762,1.07,1.0191,0.9809,0.93,0.8333,0.77,0.8456,0.6833
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9704,0.9762,0.93,0.9809,0.9809,0.93,0.8333,0.77,0.8456,0.6833
