dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,,,Test,0,False,Surrogate,LogisticRegression,Female,0.9348,0.9528,0.94,1.0861,0.9139,0.94,0.7867,0.77,0.8369,0.7214
German Credit,Attribute9,,,Test,0,False,Surrogate,LogisticRegression,Male,1.0697,0.9528,1.06,0.9139,0.9139,0.94,0.7867,0.77,0.8369,0.7214
German Credit,Attribute9,,,Test,0,False,Surrogate,SVC,Female,0.8499,0.8803,0.91,0.9426,0.9426,0.91,0.8433,0.82,0.8767,0.7571
German Credit,Attribute9,,,Test,0,False,Surrogate,SVC,Male,1.1767,0.8803,1.09,1.0574,0.9426,0.91,0.8433,0.82,0.8767,0.7571
German Credit,Attribute9,,,Test,0,False,Surrogate,GaussianNB,Female,0.8479,0.9074,0.89,1.0622,0.9378,0.89,0.7967,0.74,0.7969,0.7476
German Credit,Attribute9,,,Test,0,False,Surrogate,GaussianNB,Male,1.1793,0.9074,1.11,0.9378,0.9378,0.89,0.7967,0.74,0.7969,0.7476
German Credit,Attribute9,,,Test,0,False,Surrogate,DecisionTreeClassifier,Female,1.2486,0.8523,1.1,1.3206,0.6794,0.9,0.6267,0.68,0.7612,0.6476
German Credit,Attribute9,,,Test,0,False,Surrogate,DecisionTreeClassifier,Male,0.8009,0.8523,0.9,0.6794,0.6794,0.9,0.6267,0.68,0.7612,0.6476
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Female,0.8744,0.8981,0.93,0.9282,0.9282,0.93,0.8333,0.78,0.8514,0.7
German Credit,Attribute9,,,Test,0,False,Surrogate,RandomForestClassifier,Male,1.1436,0.8981,1.07,1.0718,0.9282,0.93,0.8333,0.78,0.8514,0.7
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Female,0.8903,0.9126,1.05,0.7464,0.7464,0.95,0.7367,0.81,0.8707,0.7405
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,Male,1.1232,0.9126,0.95,1.2536,0.7464,0.95,0.7367,0.81,0.8707,0.7405
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Female,1.0239,0.9827,1.13,0.89,0.89,0.87,0.7267,0.77,0.8392,0.7119
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,Male,0.9767,0.9827,0.87,1.11,0.89,0.87,0.7267,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.8532,0.8724,0.98,0.7177,0.7177,0.98,0.8467,0.75,0.8366,0.6405
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.172,0.8724,1.02,1.2823,0.7177,0.98,0.8467,0.75,0.8366,0.6405
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Female,0.9042,0.9112,0.96,0.8325,0.8325,0.96,0.88,0.7,0.8125,0.5476
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,Male,1.1059,0.9112,1.04,1.1675,0.8325,0.96,0.88,0.7,0.8125,0.5476
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.8161,0.8401,0.88,0.8086,0.8086,0.88,0.82,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,1.2253,0.8401,1.12,1.1914,0.8086,0.88,0.82,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.1366,0.907,1.11,1.11,0.89,0.89,0.6333,0.67,0.766,0.6024
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.8798,0.907,0.89,0.89,0.89,0.89,0.6333,0.67,0.766,0.6024
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.83,0.8546,1.01,0.6411,0.6411,0.99,0.8233,0.81,0.8742,0.7214
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.2049,0.8546,0.99,1.3589,0.6411,0.99,0.8233,0.81,0.8742,0.7214
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.8989,0.9238,0.92,1.0335,0.9665,0.92,0.7933,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.1125,0.9238,1.08,0.9665,0.9665,0.92,0.7933,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Female,0.9809,0.9836,0.99,1.0574,0.9426,0.99,0.8567,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,Male,1.0195,0.9836,1.01,0.9426,0.9426,0.99,0.8567,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.8744,0.8981,0.95,0.8756,0.8756,0.95,0.82,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,Male,1.1436,0.8981,1.05,1.1244,0.8756,0.95,0.82,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9472,0.964,0.87,1.2153,0.7847,0.87,0.6267,0.67,0.7591,0.6214
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.0558,0.964,1.13,0.7847,0.7847,0.87,0.6267,0.67,0.7591,0.6214
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,0.9054,0.9191,0.96,0.9139,0.9139,0.96,0.8333,0.77,0.8497,0.6643
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,1.1045,0.9191,1.04,1.0861,0.9139,0.96,0.8333,0.77,0.8497,0.6643
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.82,0.8513,1.02,0.5885,0.5885,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.2195,0.8513,0.98,1.4115,0.5885,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Female,1.0448,0.9682,1.14,0.8756,0.8756,0.86,0.6833,0.7,0.7887,0.6333
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,Male,0.9572,0.9682,0.86,1.1244,0.8756,0.86,0.6833,0.7,0.7887,0.6333
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.8532,0.8724,0.98,0.7177,0.7177,0.98,0.8467,0.75,0.8366,0.6405
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.172,0.8724,1.02,1.2823,0.7177,0.98,0.8467,0.75,0.8366,0.6405
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Female,0.9042,0.9112,0.96,0.8325,0.8325,0.96,0.88,0.7,0.8125,0.5476
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,Male,1.1059,0.9112,1.04,1.1675,0.8325,0.96,0.88,0.7,0.8125,0.5476
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.8161,0.8401,0.88,0.8086,0.8086,0.88,0.82,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.2253,0.8401,1.12,1.1914,0.8086,0.88,0.82,0.72,0.8158,0.6095
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.1366,0.907,1.11,1.11,0.89,0.89,0.6333,0.67,0.766,0.6024
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.8798,0.907,0.89,0.89,0.89,0.89,0.6333,0.67,0.766,0.6024
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.83,0.8546,1.01,0.6411,0.6411,0.99,0.8233,0.81,0.8742,0.7214
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.2049,0.8546,0.99,1.3589,0.6411,0.99,0.8233,0.81,0.8742,0.7214
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.8989,0.9238,0.92,1.0335,0.9665,0.92,0.7933,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.1125,0.9238,1.08,0.9665,0.9665,0.92,0.7933,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Female,0.9809,0.9836,0.99,1.0574,0.9426,0.99,0.8567,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,Male,1.0195,0.9836,1.01,0.9426,0.9426,0.99,0.8567,0.79,0.8645,0.6786
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Female,0.8744,0.8981,0.95,0.8756,0.8756,0.95,0.82,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,Male,1.1436,0.8981,1.05,1.1244,0.8756,0.95,0.82,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.9472,0.964,0.87,1.2153,0.7847,0.87,0.6267,0.67,0.7591,0.6214
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.0558,0.964,1.13,0.7847,0.7847,0.87,0.6267,0.67,0.7591,0.6214
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9054,0.9191,0.96,0.9139,0.9139,0.96,0.8333,0.77,0.8497,0.6643
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,1.1045,0.9191,1.04,1.0861,0.9139,0.96,0.8333,0.77,0.8497,0.6643
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.82,0.8513,1.02,0.5885,0.5885,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.2195,0.8513,0.98,1.4115,0.5885,0.98,0.7733,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Female,1.0448,0.9682,1.14,0.8756,0.8756,0.86,0.6833,0.7,0.7887,0.6333
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,Male,0.9572,0.9682,0.86,1.1244,0.8756,0.86,0.6833,0.7,0.7887,0.6333
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Female,0.82,0.8513,0.9,0.823,0.823,0.9,0.8467,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,Male,1.2195,0.8513,1.1,1.177,0.823,0.9,0.8467,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Female,0.9937,0.9949,1.02,1.0048,0.9952,0.98,0.8467,0.73,0.8212,0.6262
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,Male,1.0064,0.9949,0.98,0.9952,0.9952,0.98,0.8467,0.73,0.8212,0.6262
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Female,0.881,0.9173,0.95,0.9426,0.9426,0.95,0.78,0.73,0.8029,0.6929
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,Male,1.135,0.9173,1.05,1.0574,0.9426,0.95,0.78,0.73,0.8029,0.6929
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.7559,0.8125,0.88,0.7321,0.7321,0.88,0.6333,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.3229,0.8125,1.12,1.2679,0.7321,0.88,0.6333,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.82,0.8513,0.98,0.6938,0.6938,0.98,0.85,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.2195,0.8513,1.02,1.3062,0.6938,0.98,0.85,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Female,0.9348,0.9528,0.94,1.0861,0.9139,0.94,0.7867,0.77,0.8369,0.7214
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,Male,1.0697,0.9528,1.06,0.9139,0.9139,0.94,0.7867,0.77,0.8369,0.7214
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Female,0.8499,0.8803,0.91,0.9426,0.9426,0.91,0.8433,0.82,0.8767,0.7571
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,Male,1.1767,0.8803,1.09,1.0574,0.9426,0.91,0.8433,0.82,0.8767,0.7571
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Female,0.8479,0.9074,0.89,1.0622,0.9378,0.89,0.7967,0.74,0.7969,0.7476
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,Male,1.1793,0.9074,1.11,0.9378,0.9378,0.89,0.7967,0.74,0.7969,0.7476
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.2486,0.8523,1.1,1.3206,0.6794,0.9,0.6267,0.68,0.7612,0.6476
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8009,0.8523,0.9,0.6794,0.6794,0.9,0.6267,0.68,0.7612,0.6476
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Female,0.8744,0.8981,0.93,0.9282,0.9282,0.93,0.8333,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,Male,1.1436,0.8981,1.07,1.0718,0.9282,0.93,0.8333,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Female,0.8903,0.9126,1.05,0.7464,0.7464,0.95,0.7367,0.81,0.8707,0.7405
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,Male,1.1232,0.9126,0.95,1.2536,0.7464,0.95,0.7367,0.81,0.8707,0.7405
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Female,1.0239,0.9827,1.13,0.89,0.89,0.87,0.7267,0.77,0.8392,0.7119
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,Male,0.9767,0.9827,0.87,1.11,0.89,0.87,0.7267,0.77,0.8392,0.7119
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Female,0.82,0.8513,0.9,0.823,0.823,0.9,0.8467,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,Male,1.2195,0.8513,1.1,1.177,0.823,0.9,0.8467,0.74,0.8243,0.6524
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Female,0.9937,0.9949,1.02,1.0048,0.9952,0.98,0.8467,0.73,0.8212,0.6262
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,Male,1.0064,0.9949,0.98,0.9952,0.9952,0.98,0.8467,0.73,0.8212,0.6262
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Female,0.881,0.9173,0.95,0.9426,0.9426,0.95,0.78,0.73,0.8029,0.6929
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,Male,1.135,0.9173,1.05,1.0574,0.9426,0.95,0.78,0.73,0.8029,0.6929
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.7559,0.8125,0.88,0.7321,0.7321,0.88,0.6333,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.3229,0.8125,1.12,1.2679,0.7321,0.88,0.6333,0.69,0.7801,0.6262
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.82,0.8513,0.98,0.6938,0.6938,0.98,0.85,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.2195,0.8513,1.02,1.3062,0.6938,0.98,0.85,0.8,0.8649,0.7238
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Female,0.9348,0.9528,0.94,1.0861,0.9139,0.94,0.7867,0.77,0.8369,0.7214
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,Male,1.0697,0.9528,1.06,0.9139,0.9139,0.94,0.7867,0.77,0.8369,0.7214
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Female,0.8499,0.8803,0.91,0.9426,0.9426,0.91,0.8433,0.82,0.8767,0.7571
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,Male,1.1767,0.8803,1.09,1.0574,0.9426,0.91,0.8433,0.82,0.8767,0.7571
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Female,0.8479,0.9074,0.89,1.0622,0.9378,0.89,0.7967,0.74,0.7969,0.7476
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,Male,1.1793,0.9074,1.11,0.9378,0.9378,0.89,0.7967,0.74,0.7969,0.7476
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.2486,0.8523,1.1,1.3206,0.6794,0.9,0.6267,0.68,0.7612,0.6476
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.8009,0.8523,0.9,0.6794,0.6794,0.9,0.6267,0.68,0.7612,0.6476
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Female,0.8744,0.8981,0.93,0.9282,0.9282,0.93,0.8333,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,Male,1.1436,0.8981,1.07,1.0718,0.9282,0.93,0.8333,0.78,0.8514,0.7
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Female,0.8903,0.9126,1.05,0.7464,0.7464,0.95,0.7367,0.81,0.8707,0.7405
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,Male,1.1232,0.9126,0.95,1.2536,0.7464,0.95,0.7367,0.81,0.8707,0.7405
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Female,1.0239,0.9827,1.13,0.89,0.89,0.87,0.7267,0.77,0.8392,0.7119
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,Male,0.9767,0.9827,0.87,1.11,0.89,0.87,0.7267,0.77,0.8392,0.7119
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Female,0.9239,0.9416,0.92,1.0718,0.9282,0.92,0.81,0.75,0.8276,0.6786
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,Male,1.0823,0.9416,1.08,0.9282,0.9282,0.92,0.81,0.75,0.8276,0.6786
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Female,1.0701,0.9472,1.02,1.2153,0.7847,0.98,0.8233,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,Male,0.9345,0.9472,0.98,0.7847,0.7847,0.98,0.8233,0.77,0.8435,0.6929
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Female,1.0599,0.9635,1.1,0.9952,0.9952,0.9,0.79,0.7,0.7727,0.681
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,Male,0.9435,0.9635,0.9,1.0048,0.9952,0.9,0.79,0.7,0.7727,0.681
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8347,0.885,0.91,0.8756,0.8756,0.91,0.64,0.64,0.7353,0.5905
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.1981,0.885,1.09,1.1244,0.8756,0.91,0.64,0.64,0.7353,0.5905
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8744,0.8981,0.96,0.89,0.89,0.96,0.82,0.82,0.8784,0.7476
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.1436,0.8981,1.04,1.11,0.89,0.96,0.82,0.82,0.8784,0.7476
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Female,1.0202,0.986,1.01,1.1388,0.8612,0.99,0.8067,0.78,0.8429,0.7381
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,Male,0.9802,0.986,0.99,0.8612,0.8612,0.99,0.8067,0.78,0.8429,0.7381
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Female,0.9659,0.9738,0.93,1.177,0.823,0.93,0.8267,0.8,0.863,0.7333
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,Male,1.0353,0.9738,1.07,0.823,0.823,0.93,0.8267,0.8,0.863,0.7333
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Female,1.0543,0.9701,1.05,1.1148,0.8852,0.95,0.79,0.74,0.7937,0.7571
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,Male,0.9485,0.9701,0.95,0.8852,0.8852,0.95,0.79,0.74,0.7937,0.7571
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.2313,0.8424,1.12,1.3062,0.6938,0.88,0.7,0.71,0.7972,0.6405
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8122,0.8424,0.88,0.6938,0.6938,0.88,0.7,0.71,0.7972,0.6405
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Female,0.8903,0.9126,1.0,0.8373,0.8373,1.0,0.7833,0.79,0.8571,0.7167
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,Male,1.1232,0.9126,1.0,1.1627,0.8373,1.0,0.7833,0.79,0.8571,0.7167
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Female,0.82,0.8513,0.95,0.7321,0.7321,0.95,0.74,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,Male,1.2195,0.8513,1.05,1.2679,0.7321,0.95,0.74,0.76,0.8378,0.6762
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Female,0.7705,0.827,0.86,0.8373,0.8373,0.86,0.7,0.72,0.8,0.6667
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,Male,1.2979,0.827,1.14,1.1627,0.8373,0.86,0.7,0.72,0.8,0.6667
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Female,0.8989,0.9238,0.94,0.9809,0.9809,0.94,0.8167,0.75,0.8252,0.6881
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,Male,1.1125,0.9238,1.06,1.0191,0.9809,0.94,0.8167,0.75,0.8252,0.6881
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Female,1.0911,0.9327,1.04,1.2153,0.7847,0.96,0.8,0.76,0.8356,0.6857
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,Male,0.9165,0.9327,0.96,0.7847,0.7847,0.96,0.8,0.76,0.8356,0.6857
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Female,1.0599,0.9635,1.1,0.9952,0.9952,0.9,0.76,0.7,0.7727,0.681
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,Male,0.9435,0.9635,0.9,1.0048,0.9952,0.9,0.76,0.7,0.7727,0.681
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8133,0.8593,0.85,0.9139,0.9139,0.85,0.6267,0.65,0.7518,0.5786
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.2296,0.8593,1.15,1.0861,0.9139,0.85,0.6267,0.65,0.7518,0.5786
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.0038,0.9972,1.04,1.0335,0.9665,0.96,0.81,0.78,0.8472,0.719
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.9962,0.9972,0.96,0.9665,0.9665,0.96,0.81,0.78,0.8472,0.719
