dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,Asian-Pac-Islander,1.0986,0.979,0.0332,-0.0188,0.982,0.9734,0.9613,,,,,,,,
,,,,Black,0.4558,0.8775,0.1366,0.0498,0.9506,0.8637,0.9608,,,,,,,,
,,,,Other,0.2801,0.8453,0.2824,0.0675,0.9338,0.7032,0.961,,,,,,,,
,,,,White,1.8196,0.8973,-0.1186,-0.0428,0.9575,0.8798,0.9607,,,,,,,,
Adult Income,race,DisparateImpactRemover,RandomForestClassifier,Amer-Indian-Eskimo,0.5442,0.9109,0.2307,0.0249,0.9786,0.788,0.947,"[6560, 639, 1109, 1216]",0.8165,0.5818,0.523,0.6555,0.471,0.523,0.9112
,,,,Asian-Pac-Islander,1.6288,0.8799,-0.1164,-0.0599,0.9377,0.8816,0.9465,,,,,,,,
,,,,Black,0.4596,0.889,0.0338,0.0499,0.9499,0.9609,0.9468,,,,,,,,
,,,,Other,0.3599,0.8748,0.0232,0.0444,0.9578,0.9769,0.9468,,,,,,,,
,,,,White,1.4355,0.9382,0.0191,-0.0289,0.9708,0.981,0.9466,,,,,,,,
Adult Income,race,DisparateImpactRemover,XGBClassifier,Amer-Indian-Eskimo,0.8214,0.9761,-0.0248,-0.0039,0.9977,0.9707,0.9677,"[10140, 650, 2239, 1258]",0.7978,0.4655,0.3597,0.6593,0.3785,0.3597,0.9398
,,,,Asian-Pac-Islander,1.467,0.9385,-0.1075,-0.0298,0.9706,0.8858,0.9676,,,,,,,,
,,,,Black,0.3728,0.911,0.1323,0.0389,0.9611,0.871,0.9674,,,,,,,,
,,,,Other,0.4486,0.926,0.0601,0.0332,0.9683,0.9257,0.9675,,,,,,,,
,,,,White,1.6373,0.945,-0.0293,-0.0244,0.9755,0.9686,0.9676,,,,,,,,
Adult Income,race,DisparateImpactRemover,RandomForestClassifier,Amer-Indian-Eskimo,0.6101,0.9184,0.2583,0.0212,0.983,0.7603,0.9455,"[6494, 705, 1045, 1280]",0.8163,0.594,0.5505,0.6448,0.4787,0.5505,0.9021
,,,,Asian-Pac-Islander,1.3395,0.93,-0.0476,-0.0212,0.9779,0.9525,0.9455,,,,,,,,
,,,,Black,0.4525,0.8795,0.0625,0.0549,0.9451,0.9321,0.945,,,,,,,,
,,,,Other,0.3362,0.861,0.3011,0.0385,0.9643,0.6989,0.9453,,,,,,,,
,,,,White,1.5999,0.9174,-0.0348,-0.0399,0.9599,0.9639,0.9452,,,,,,,,
Adult Income,race,DisparateImpactRemover,XGBClassifier,Amer-Indian-Eskimo,0.5998,0.912,-0.0162,0.045,0.9573,0.9882,0.9599,"[9756, 1034, 1401, 2096]",0.8296,0.6326,0.5994,0.6696,0.5234,0.5994,0.9042
,,,,Asian-Pac-Islander,1.1343,0.9707,0.0017,-0.0173,0.9836,0.9989,0.96,,,,,,,,
,,,,Black,0.4539,0.8739,0.147,0.0501,0.9499,0.8567,0.9599,,,,,,,,
,,,,Other,0.438,0.8763,0.2001,0.0552,0.9518,0.8285,0.9598,,,,,,,,
,,,,White,1.713,0.9031,-0.0902,-0.0405,0.9599,0.9107,0.9598,,,,,,,,
Adult Income,sex,DisparateImpactRemover,RandomForestClassifier,Female,0.6727,0.9674,-0.1097,-0.0028,0.9971,0.8894,0.9679,"[6990, 209, 1687, 638]",0.8009,0.4023,0.2744,0.7532,0.3703,0.2744,0.971
,,,,Male,1.4866,0.9674,0.1097,0.0028,0.9971,0.8894,0.9679,,,,,,,,
Adult Income,sex,DisparateImpactRemover,XGBClassifier,Female,0.4649,0.8812,-0.0009,0.0423,0.9576,0.9984,0.9616,"[10031, 759, 1650, 1847]",0.8314,0.6053,0.5282,0.7087,0.5097,0.5282,0.9297
,,,,Male,2.1512,0.8812,0.0009,-0.0423,0.9576,0.9984,0.9616,,,,,,,,
Adult Income,sex,DisparateImpactRemover,RandomForestClassifier,Female,0.2417,0.7907,0.1715,0.1163,0.8838,0.8282,0.9373,"[6493, 706, 1056, 1269]",0.815,0.5902,0.5458,0.6425,0.4744,0.5458,0.9019
,,,,Male,4.1379,0.7907,-0.1715,-0.1163,0.8838,0.8282,0.9373,,,,,,,,
Adult Income,sex,DisparateImpactRemover,XGBClassifier,Female,0.28,0.8079,0.1745,0.0895,0.9106,0.8244,0.959,"[9929, 861, 1460, 2037]",0.8375,0.6371,0.5825,0.7029,0.5375,0.5825,0.9202
,,,,Male,3.5716,0.8079,-0.1745,-0.0895,0.9106,0.8244,0.959,,,,,,,,
