dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,Asian-Pac-Islander,1.467,0.9385,-0.1075,-0.0298,0.9706,0.8858,0.9676,,,,,,,,
,,,,Black,0.3728,0.911,0.1323,0.0389,0.9611,0.871,0.9674,,,,,,,,
,,,,Other,0.4486,0.926,0.0601,0.0332,0.9683,0.9257,0.9675,,,,,,,,
,,,,White,1.6373,0.945,-0.0293,-0.0244,0.9755,0.9686,0.9676,,,,,,,,
Adult Income,race,DisparateImpactRemover,RandomForestClassifier,Amer-Indian-Eskimo,0.7017,0.9367,0.1422,0.0246,0.9796,0.8836,0.946,"[6470, 729, 1039, 1286]",0.8144,0.5926,0.5531,0.6382,0.4752,0.5531,0.8987
,,,,Asian-Pac-Islander,1.4298,0.9103,-0.1052,-0.0226,0.9762,0.8919,0.9462,,,,,,,,
,,,,Black,0.4454,0.876,0.0655,0.0586,0.9413,0.9294,0.9456,,,,,,,,
,,,,Other,0.3313,0.8579,0.3035,0.0419,0.9609,0.6964,0.9459,,,,,,,,
,,,,White,1.5415,0.9217,0.0002,-0.0429,0.9569,0.9995,0.9459,,,,,,,,
Adult Income,race,DisparateImpactRemover,XGBClassifier,Amer-Indian-Eskimo,0.5998,0.912,-0.0162,0.045,0.9573,0.9882,0.9599,"[9756, 1034, 1401, 2096]",0.8296,0.6326,0.5994,0.6696,0.5234,0.5994,0.9042
,,,,Asian-Pac-Islander,1.1343,0.9707,0.0017,-0.0173,0.9836,0.9989,0.96,,,,,,,,
,,,,Black,0.4539,0.8739,0.147,0.0501,0.9499,0.8567,0.9599,,,,,,,,
,,,,Other,0.438,0.8763,0.2001,0.0552,0.9518,0.8285,0.9598,,,,,,,,
,,,,White,1.713,0.9031,-0.0902,-0.0405,0.9599,0.9107,0.9598,,,,,,,,
Adult Income,sex,DisparateImpactRemover,RandomForestClassifier,Female,0.629,0.9567,-0.0888,-0.0001,0.9998,0.9097,0.9636,"[6942, 257, 1605, 720]",0.8045,0.4361,0.3097,0.7369,0.3879,0.3097,0.9643
,,,,Male,1.5899,0.9567,0.0888,0.0001,0.9998,0.9097,0.9636,,,,,,,,
Adult Income,sex,DisparateImpactRemover,XGBClassifier,Female,0.4649,0.8812,-0.0009,0.0423,0.9576,0.9984,0.9616,"[10031, 759, 1650, 1847]",0.8314,0.6053,0.5282,0.7087,0.5097,0.5282,0.9297
,,,,Male,2.1512,0.8812,0.0009,-0.0423,0.9576,0.9984,0.9616,,,,,,,,
Adult Income,sex,DisparateImpactRemover,RandomForestClassifier,Female,0.2313,0.7853,0.2047,0.1151,0.8847,0.7968,0.9372,"[6500, 699, 1035, 1290]",0.8179,0.5981,0.5548,0.6486,0.4837,0.5548,0.9029
,,,,Male,4.3235,0.7853,-0.2047,-0.1151,0.8847,0.7968,0.9372,,,,,,,,
Adult Income,sex,DisparateImpactRemover,XGBClassifier,Female,0.28,0.8079,0.1745,0.0895,0.9106,0.8244,0.959,"[9929, 861, 1460, 2037]",0.8375,0.6371,0.5825,0.7029,0.5375,0.5825,0.9202
,,,,Male,3.5716,0.8079,-0.1745,-0.0895,0.9106,0.8244,0.959,,,,,,,,
