Genotype,LogisticRegression_performance_accuracy,LogisticRegression_performance_f1_score,LogisticRegression_performance_auc,LogisticRegression_fairness_disparate_impact,LogisticRegression_fairness_discrimination_score,LogisticRegression_fairness_true_positive_rate_diff,LogisticRegression_fairness_false_positive_rate_diff,LogisticRegression_fairness_false_positive_error_rate_balance_score,LogisticRegression_fairness_false_negative_error_rate_balance_score,LogisticRegression_fairness_consistency,SVC_performance_accuracy,SVC_performance_f1_score,SVC_performance_auc,SVC_fairness_disparate_impact,SVC_fairness_discrimination_score,SVC_fairness_true_positive_rate_diff,SVC_fairness_false_positive_rate_diff,SVC_fairness_false_positive_error_rate_balance_score,SVC_fairness_false_negative_error_rate_balance_score,SVC_fairness_consistency,GaussianNB_performance_accuracy,GaussianNB_performance_f1_score,GaussianNB_performance_auc,GaussianNB_fairness_disparate_impact,GaussianNB_fairness_discrimination_score,GaussianNB_fairness_true_positive_rate_diff,GaussianNB_fairness_false_positive_rate_diff,GaussianNB_fairness_false_positive_error_rate_balance_score,GaussianNB_fairness_false_negative_error_rate_balance_score,GaussianNB_fairness_consistency,DecisionTreeClassifier_performance_accuracy,DecisionTreeClassifier_performance_f1_score,DecisionTreeClassifier_performance_auc,DecisionTreeClassifier_fairness_disparate_impact,DecisionTreeClassifier_fairness_discrimination_score,DecisionTreeClassifier_fairness_true_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_score,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_score,DecisionTreeClassifier_fairness_consistency,RandomForestClassifier_performance_accuracy,RandomForestClassifier_performance_f1_score,RandomForestClassifier_performance_auc,RandomForestClassifier_fairness_disparate_impact,RandomForestClassifier_fairness_discrimination_score,RandomForestClassifier_fairness_true_positive_rate_diff,RandomForestClassifier_fairness_false_positive_rate_diff,RandomForestClassifier_fairness_false_positive_error_rate_balance_score,RandomForestClassifier_fairness_false_negative_error_rate_balance_score,RandomForestClassifier_fairness_consistency,LogisticRegression_performance_accuracymean,LogisticRegression_performance_f1_scoremean,LogisticRegression_performance_aucmean,LogisticRegression_fairness_disparate_impactmean,LogisticRegression_fairness_discrimination_scoremean,LogisticRegression_fairness_true_positive_rate_diffmean,LogisticRegression_fairness_false_positive_rate_diffmean,LogisticRegression_fairness_false_positive_error_rate_balance_scoremean,LogisticRegression_fairness_false_negative_error_rate_balance_scoremean,LogisticRegression_fairness_consistencymean,SVC_performance_accuracymean,SVC_performance_f1_scoremean,SVC_performance_aucmean,SVC_fairness_disparate_impactmean,SVC_fairness_discrimination_scoremean,SVC_fairness_true_positive_rate_diffmean,SVC_fairness_false_positive_rate_diffmean,SVC_fairness_false_positive_error_rate_balance_scoremean,SVC_fairness_false_negative_error_rate_balance_scoremean,SVC_fairness_consistencymean,GaussianNB_performance_accuracymean,GaussianNB_performance_f1_scoremean,GaussianNB_performance_aucmean,GaussianNB_fairness_disparate_impactmean,GaussianNB_fairness_discrimination_scoremean,GaussianNB_fairness_true_positive_rate_diffmean,GaussianNB_fairness_false_positive_rate_diffmean,GaussianNB_fairness_false_positive_error_rate_balance_scoremean,GaussianNB_fairness_false_negative_error_rate_balance_scoremean,GaussianNB_fairness_consistencymean,DecisionTreeClassifier_performance_accuracymean,DecisionTreeClassifier_performance_f1_scoremean,DecisionTreeClassifier_performance_aucmean,DecisionTreeClassifier_fairness_disparate_impactmean,DecisionTreeClassifier_fairness_discrimination_scoremean,DecisionTreeClassifier_fairness_true_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_consistencymean,RandomForestClassifier_performance_accuracymean,RandomForestClassifier_performance_f1_scoremean,RandomForestClassifier_performance_aucmean,RandomForestClassifier_fairness_disparate_impactmean,RandomForestClassifier_fairness_discrimination_scoremean,RandomForestClassifier_fairness_true_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_error_rate_balance_scoremean,RandomForestClassifier_fairness_false_negative_error_rate_balance_scoremean,RandomForestClassifier_fairness_consistencymean
"[['white', 'REW'], ['asian', 'LGAFFS'], ['white', 'DIR'], ['white', 'DIR'], ['other', 'DIR'], ['asian', 'LGAFFS'], ['hisp', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079473427596294,0.8198496240601504,0.7740150736553615,0.8670464797729918,0.3281637135075808,0.2502927147116337,0.09520672547469598,0.095206725474696,0.2502927147116337,0.0020596201065896202,0.8878595806923452,0.9402597402597402,0.5174374785885577,0.0061259790849160275,0.0052826142043749255,0.009967639382001093,0.044686138870661085,0.04468613887066113,0.009967639382001101,0.011031471727411275,0.9395416869819601,0.968797181680926,0.5041281260705721,0.001115574164113016,0.0010891386407509535,0.00127061157583709,0.026031374348345293,0.026031374348345265,0.0012706115758370853,0.00040296455763480033,0.9212904274337723,0.9490521766069623,0.5021685508735868,4.626984109865334,0.10210961980587849,0.10563936485845953,0.09367242080414867,0.09367242080414867,0.10563936485845954,0.00011797771768351324,0.947163985047944,0.9728559719748043,0.4992851433139203,0.0001822015661581703,0.00017741030086604903,0.00020169152576425778,2.66307804309311e-05,2.6630780430931178e-05,0.0002016915257642575,3.6054445540869406e-06,0.4960507069722087,0.5571421808560193,0.5812607057211373,5209.907289953508,0.49191258993697384,0.5017160453584173,0.3584270939727171,0.3584270939727171,0.5017160453584173,0.0033146608284350134,0.8828213879408419,0.9367526368737749,0.5329524951467398,0.029237151637012453,0.02376002011508477,0.019811473145064748,0.12525547111133742,0.1252554711113374,0.019811473145064724,0.00801590871813838,0.9369738339021616,0.9673549605092205,0.5165901564462716,0.011197154029830866,0.010289571995337195,0.008063910001189164,0.04035929250505818,0.040359292505058146,0.008063910001189155,0.0005881919604186112
"[['white', 'LGAFFS'], ['other', 'REW'], ['asian', 'MSG'], ['black', 'MSG'], ['hisp', 'DIR'], ['hisp', 'DIR'], ['black', 'LGAFFS']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483178937103852,0.9734734734734735,0.49974306269270297,0.00012563184748368297,0.00012557515618696893,0.00016593010332241183,0.0,0.0,0.00016593010332241115,1.3735026872710766e-06,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176011701608972,0.9569426751592356,0.5015758821514217,0.003556988748476748,0.0033099001861786894,0.005315613768864689,0.009539294194231282,0.009539294194231305,0.005315613768864665,0.0013266715283379103,0.9293027791321307,0.963356077836745,0.4897225077081192,0.0007039993676083425,0.0006763931909791603,0.0010100837841138669,0.0,0.0,0.0010100837841138658,0.00024466837292679217,0.9460100763855033,0.9721397215986273,0.5045335160443074,0.002492014567458568,0.0019464988591794536,0.0018117465769858581,0.02281269073489669,0.0228126907348967,0.001811746576985858,0.000104424063601556,0.9485779294653017,0.9736097188929911,0.5000302615050817,1.2169393500976017e-05,1.2089544875205199e-05,1.2921418765374648e-05,2.66307804309311e-05,2.6630780430931178e-05,1.292141876537461e-05,2.651916726962136e-06,0.5276287989598569,0.5924004334232827,0.6090139317117734,94160.56561226478,0.5219768438250413,0.5053362989742619,0.4599599956360904,0.4599599956360904,0.5053362989742619,0.0035560292731105945,0.888688444661141,0.9402095181883536,0.5345426515930113,0.02803596276961028,0.022774075111499908,0.01905981730906566,0.11315177872608567,0.11315177872608564,0.019059817309065644,0.007507868563576011,0.9398342272062409,0.9688918431352588,0.5189985154733356,0.009441124194208395,0.008857133322823469,0.006134139238268323,0.04939439471365171,0.049394394713651674,0.006134139238268316,0.0006204446209571484
"[['white', 'REW']]",0.9492930277913213,0.973973973973974,0.5047619047619047,1.3716359079248169e-06,1.3705849136951206e-06,0.0,0.0007989234129279329,0.0007989234129279353,0.0,2.1130810573401175e-06,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4271087274500244,0.5700695206732529,0.6620589242891401,0.21094842734128486,0.030190292430071767,0.04288091611968837,0.04014452082319285,0.04014452082319287,0.042880916119688334,0.00325686542016543,0.9283276450511946,0.9626239511823037,0.5387632750942104,0.018004336111462814,0.016714472145795748,0.014794521356244452,0.05960934116796788,0.05960934116796778,0.014794521356244438,0.003449710480160959,0.9361287176986836,0.9668438370032904,0.5383693045563549,0.008832200467058097,0.008388484353787164,0.004668712180728227,0.049142582943430005,0.04914258294342996,0.004668712180728206,0.001687004675640867,0.9445311230294167,0.9713278865369346,0.5070577823455521,0.0034140327900233094,0.002802326579699166,0.0025962080708466498,0.023761939996555972,0.02376193999655598,0.0025962080708466498,0.00010385177081519342,0.9487567040468067,0.9737046110125493,0.4999743062692703,4.370753383769065e-06,4.368583194724934e-06,5.730744398709978e-06,0.0,0.0,5.7307443987099385e-06,1.1621945815370647e-07,0.4724687144482366,0.5257900957066396,0.6006686079707663,93939.69508369984,0.5330204986151273,0.5313365183151626,0.38249002930311776,0.38249002930311776,0.5313365183151625,0.0024390960073712013,0.8942954656265237,0.9434222299267279,0.5423027292451753,0.03503836387548214,0.02879376644101751,0.02384360694418237,0.11380176683768117,0.11380176683768116,0.023843606944182357,0.007515195672142336,0.9381277425646027,0.9679722934147051,0.5214028776978418,0.011152788638192534,0.010480453188551767,0.007644556296180636,0.04370159559606928,0.043701595596069245,0.007644556296180619,0.0008195655316929723
"[['other', 'MSG'], ['other', 'DIR'], ['black', 'LGAFFS'], ['asian', 'DIR'], ['white', 'REW'], ['white', 'REW'], ['hisp', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659678205753291,0.861271676300578,0.7685508735868448,0.9353133075911069,0.41066111270294414,0.3272349563579872,0.12452659717330442,0.1245265971733044,0.3272349563579871,0.0029832742502662935,0.9024865919063871,0.9485066941297632,0.5161356628982529,0.007736704629435022,0.0069140868504504295,0.01046328418194873,0.02703136948389852,0.027031369483898515,0.010463284181948727,0.00655678486687417,0.9371038517796197,0.9674653215636823,0.5118533744433025,0.0026185460816571565,0.002527650178596987,0.0036744804430984,0.022041499872968152,0.02204149987296809,0.003674480443098377,0.0009906916402207912,0.9395091825125956,0.9684426855883334,0.5131209318259679,0.008961944129947533,0.006814938312158171,0.00628275113401141,0.041623315134667424,0.041623315134667424,0.006282751134011405,0.00028369874095675047,0.9488054607508535,0.9737302977232927,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280513570615961,0.5747034269191695,0.6223010163297934,14228.269676457994,0.5760823147231391,0.5585402231441544,0.39453530077930793,0.39453530077930804,0.5585402231441543,0.001949882524579293,0.8993011539086624,0.9464175247140759,0.537582505424232,0.0274112949055316,0.023736389810095897,0.019079799422083613,0.07976346103311052,0.07976346103311051,0.019079799422083592,0.0069456965550272224,0.9379652202177801,0.9678827552895672,0.5211670663469224,0.012026182246624216,0.011290813775601646,0.008527524023162312,0.0409900628819345,0.04099006288193446,0.008527524023162295,0.000978489477565098
"[['white', 'REW'], ['white', 'MSG'], ['other', 'LGAFFS'], ['white', 'LGAFFS'], ['white', 'REW'], ['white', 'REW'], ['white', 'DIR']]",0.8532423208191127,0.9193678006964908,0.6028091812264474,0.08056314729430433,0.06151196478194079,0.0589465966716915,0.4868604637312258,0.48686046373122605,0.05894659667169147,0.0029719956801227397,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5670404680643588,0.7059602649006623,0.7357999314833847,0.4691241856203113,0.11774163468140958,0.07444153209459804,0.038157176776925116,0.038157176776925136,0.07444153209459799,0.0013067557393724788,0.9234519746465139,0.9598978288633461,0.5542137718396711,0.03216189008188505,0.029245616688892924,0.019177385094717673,0.07381781491277042,0.07381781491277042,0.019177385094717673,0.005115135315503728,0.9268649439297904,0.9617931737137035,0.5470023980815348,0.02264534950874559,0.020886619142586223,0.013541480249470019,0.08199685333127306,0.08199685333127292,0.013541480249470024,0.0034239573047746253,0.9385665529010242,0.9678621636895812,0.5112726961288112,0.009340761729977883,0.006909832241305953,0.006351028520684134,0.05518033400703492,0.05518033400703494,0.006351028520684134,0.00034503444044781524,0.9487892085161713,0.9737217369149654,0.4999914354230901,4.1877282494560985e-06,4.185838539565631e-06,5.531003444080395e-06,0.0,0.0,5.531003444080372e-06,4.578342290903589e-08,0.6762229806598407,0.7388140176474121,0.6542834303985382,1485.915679696255,0.41853316012201597,0.38385053021065824,0.34260042605097507,0.34260042605097507,0.3838505302106581,0.0021992903622276125,0.8999999999999999,0.9469509044903093,0.5185794221765445,0.012595148100241503,0.011253842404108245,0.009992238078879955,0.0532209077113983,0.053220907711398285,0.009992238078879938,0.0066526113319236805,0.9382902649114254,0.9680906638805113,0.5120280918122645,0.005793473517452619,0.005484427206667506,0.004197937469118203,0.024317517465619335,0.024317517465619307,0.004197937469118195,0.0008132729523943004
"[['white', 'REW'], ['black', 'DIR'], ['black', 'LGAFFS'], ['white', 'DIR'], ['white', 'REW'], ['asian', 'LGAFFS'], ['hisp', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786445636274988,0.8696151636990236,0.7842411784857828,1.1373970567761782,0.4792236847280616,0.366133910806176,0.204085786553201,0.204085786553201,0.36613391080617597,0.003376043191799424,0.9019990248659191,0.9482625482625482,0.511373758136348,0.007065027807682679,0.006330534119104912,0.006663971842976936,0.04281038065791528,0.04281038065791535,0.0066639718429769195,0.005389413236746517,0.9371038517796197,0.9674981103552531,0.5028434395340871,0.000829491056006147,0.0008066169372231382,0.0012796195123304696,0.0031956936517117417,0.003195693651711743,0.0012796195123304659,0.000628984990230565,0.9470664716398507,0.9727650850027818,0.5034383921434281,0.0012357475619785554,0.0010604245687352238,0.0010462405431639022,0.005363904460075281,0.005363904460075281,0.0010462405431639012,4.531502327466326e-05,0.9488054607508535,0.9737302977232927,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47875832927027473,0.5222806292876625,0.595273495489323,15788.601236039625,0.6610190723165329,0.6707556024993611,0.44684461877082327,0.44684461877082327,0.670755602499361,0.0016868021720395409,0.902779132130668,0.9483992832259958,0.5299548932282744,0.022518951009285044,0.019669490167342443,0.016269765242562136,0.10909036726577025,0.10909036726577022,0.016269765242562115,0.006056342119163388,0.9391841378189499,0.9685507897892696,0.5180552700696585,0.011807040140593077,0.011090682734853387,0.00823501764530894,0.036257331841793174,0.03625733184179314,0.008235017645308929,0.0006841777869978555
"[['white', 'LGAFFS'], ['black', 'LGAFFS'], ['black', 'DIR'], ['other', 'REW'], ['hisp', 'DIR'], ['hisp', 'DIR'], ['white', 'REW']]",0.9492930277913213,0.973973973973974,0.5047619047619047,1.3716359079248169e-06,1.3705849136951206e-06,0.0,0.0007989234129279329,0.0007989234129279353,0.0,2.1130810573401175e-06,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24183325207215992,0.34305027460921,0.5328879753340185,19.527925785058613,0.8450561688682301,1.04173240060953,0.2650129406502661,0.2650129406502661,1.04173240060953,0.003566484622092224,0.931740614334471,0.9644489588623667,0.5450668036998972,0.028922261490119294,0.026905610561715358,0.021101657409544637,0.06982987318261959,0.06982987318261959,0.021101657409544575,0.0028080998306127887,0.9400292540224281,0.9689158453373767,0.5449297704693388,0.02074326342173531,0.019628019263610578,0.012413553000871038,0.07484963876674455,0.07484963876674448,0.01241355300087105,0.001108892111865776,0.9464976434259713,0.9724582591316092,0.5040396254425031,0.0013475283031515956,0.0011658813866001069,0.0011379617392338298,0.007387843772826052,0.00738784377282605,0.0011379617392338291,5.895848330155725e-05,0.9480903624248336,0.9733497119849542,0.4996231586159644,5.3704768405991125e-05,5.188652775160636e-05,5.6564809213953335e-05,0.0,0.0,5.6564809213953376e-05,2.4212387115358306e-06,0.5962782382577603,0.6399803443199088,0.579568345323741,4744.995857853619,0.4391934564051674,0.4515270687870165,0.35835208375251093,0.3583520837525109,0.45152706878701654,0.0018643634928374078,0.8932715748415407,0.9430036622731598,0.5294495831905903,0.023311618138955128,0.019914084458615804,0.01816861719224629,0.12848399893460713,0.1284839989346071,0.018168617192246266,0.0071383047738542375,0.9382090037380139,0.9680292258632937,0.5170908987096038,0.009289710024966582,0.00874736635568431,0.006974790169720703,0.03765284983326848,0.03765284983326844,0.006974790169720684,0.0007121972418181881
"[['black', 'REW'], ['black', 'LGAFFS'], ['black', 'LGAFFS'], ['white', 'DIR'], ['asian', 'LGAFFS'], ['white', 'REW'], ['white', 'DIR'], ['hisp', 'MSG'], ['asian', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372013651877133,0.8413305858110098,0.7624015073655361,0.687567657682804,0.29962156200976675,0.2239081319976449,0.10020636644419835,0.10020636644419835,0.22390813199764475,0.002880076654128435,0.9049244271087274,0.9498069498069498,0.5264302843439534,0.009648601361215797,0.008610006343171708,0.009141676674655175,0.028229712256651177,0.028229712256651156,0.00914167667465516,0.008401002773181161,0.9385665529010239,0.9682299546142209,0.5171291538198013,0.002722753768558804,0.0026355089804774075,0.0025363271524087337,0.015847913845715104,0.01584791384571511,0.0025363271524087207,0.000976824545781996,0.948837965220218,0.9737465468730252,0.5003174603174603,2.27070910917558e-05,2.2691903464501417e-05,0.0,0.003809638181665065,0.003809638181665065,0.0,3.873981938456882e-08,0.9462538599057372,0.9723732703488074,0.49865536142514555,0.00016884507179836292,0.00016315804883776437,0.00017714345195981955,0.0,0.0,0.00017714345195981942,6.878078841642824e-06,0.5957581667479278,0.6331558481078545,0.5819972593353887,4373.998186088775,0.43443344092670644,0.43994098488098454,0.32062469754957784,0.3206246975495778,0.4399409848809845,0.0015992748328427426,0.8923289452299691,0.9425103547132857,0.5253488637661301,0.019231149622766484,0.01630367696983329,0.013885707866167515,0.0909094260256529,0.09090942602565288,0.013885707866167501,0.007251705029697284,0.9378514545750037,0.9678412700530843,0.5155509877812037,0.006596730592490928,0.006243146121140252,0.004373928178698573,0.035150917565304265,0.035150917565304224,0.004373928178698566,0.0006728921732507766
"[['other', 'DIR'], ['white', 'DIR'], ['hisp', 'LGAFFS'], ['white', 'DIR'], ['asian', 'DIR'], ['asian', 'REW'], ['other', 'LGAFFS']]",0.9492930277913213,0.973973973973974,0.5047619047619047,1.3716359079248169e-06,1.3705849136951206e-06,0.0,0.0007989234129279329,0.0007989234129279353,0.0,2.1130810573401175e-06,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08044856167723062,0.061691542288557215,0.5064063035286056,40913.952943039854,0.5560019118772113,0.614948217163119,0.11428914544995189,0.11428914544995189,0.6149482171631189,0.00017765728989588788,0.9034617259873232,0.9484375,0.620263788968825,0.10519316066772516,0.08787389522342855,0.06598744941805676,0.26243503880679353,0.26243503880679336,0.06598744941805662,0.004698514971535879,0.9351535836177475,0.9662179324358648,0.5648852346694073,0.05202650473517741,0.047914990724038396,0.030860973894143422,0.15279031230668355,0.15279031230668366,0.030860973894143367,0.00104248853963885,0.9481066146595158,0.9733507696025147,0.5015838757565376,0.0002349267110502262,0.0002234217535452904,0.00022103581567130493,0.005647162031399317,0.005647162031399316,0.00022103581567130425,1.551089541131848e-05,0.9468226881196168,0.9726752619322068,0.4989551216169922,0.00014086034797362924,0.00013584987695210762,0.0001472646868602474,0.0,0.0,0.00014726468686024758,2.6263836641858987e-06,0.5234357224118316,0.5597783988647643,0.5599526093410986,8041.188125180646,0.4719222081538437,0.4817445834147717,0.32134582913757015,0.3213458291375702,0.4817445834147717,0.002460437245599898,0.8892410206403382,0.9406306013385194,0.5321308667351833,0.028322375706317817,0.023362826850017653,0.019853412175246665,0.10427800007426874,0.10427800007426874,0.019853412175246634,0.007862605567878782,0.937786445636275,0.9677975678831703,0.5177692132008679,0.010221447935046308,0.00958531604217255,0.006423477909051765,0.04750466735959152,0.047504667359591496,0.006423477909051753,0.0007382004651296415
"[['other', 'DIR'], ['asian', 'LGAFFS'], ['black', 'DIR'], ['other', 'MSG'], ['hisp', 'DIR'], ['hisp', 'DIR'], ['asian', 'DIR']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397367137981472,0.6863787375415283,0.6177971908187735,8.14561047389678,0.6941133229884301,0.6893366637886893,0.34119385192589896,0.34119385192589896,0.6893366637886895,0.019454952400339887,0.840565577766943,0.9125902165196471,0.5195443645083933,0.0029091354454555043,0.0022273461374070734,0.002085465646954575,0.12827801673519534,0.12827801673519532,0.002085465646954579,0.014557226712123256,0.946367625548513,0.9724310776942358,0.5032202809181227,0.00024701959008065303,0.0002456011890456316,9.564105715118742e-05,0.002103915553272831,0.002103915553272841,9.564105715118408e-05,5.6075888559169366e-05,0.9488217129855357,0.9737384202649821,0.5001587301587301,4.572119693082723e-08,4.568616378983736e-08,0.0,2.66307804309311e-05,2.6630780430931178e-05,0.0,7.043603524467058e-08,0.948772956281489,0.9737131761066381,0.4999828708461802,8.375456498912197e-06,8.371677079131262e-06,1.106200688816079e-05,0.0,0.0,1.1062006888160744e-05,9.156684581807177e-08,0.6802535348610432,0.7383882046025784,0.6106069430170149,4359.10226745575,0.4770613295777088,0.44200461443743794,0.48394130664746804,0.48394130664746815,0.44200461443743794,0.0035191172688406195,0.8860555826426133,0.9389367361220167,0.5275990636062579,0.02631707198229617,0.021953841573946534,0.01830795661287345,0.14376633614366024,0.14376633614366022,0.01830795661287343,0.008150055908162751,0.9391353811149032,0.9685275173290029,0.5153265958661641,0.008147308277534968,0.007666722196831175,0.00568961252557829,0.04279585799301717,0.04279585799301717,0.0056896125255782816,0.0006528478385210226
