Genotype,LogisticRegression_performance_accuracy,LogisticRegression_performance_f1_score,LogisticRegression_performance_auc,LogisticRegression_fairness_disparate_impact,LogisticRegression_fairness_discrimination_score,LogisticRegression_fairness_true_positive_rate_diff,LogisticRegression_fairness_false_positive_rate_diff,LogisticRegression_fairness_false_positive_error_rate_balance_score,LogisticRegression_fairness_false_negative_error_rate_balance_score,LogisticRegression_fairness_consistency,SVC_performance_accuracy,SVC_performance_f1_score,SVC_performance_auc,SVC_fairness_disparate_impact,SVC_fairness_discrimination_score,SVC_fairness_true_positive_rate_diff,SVC_fairness_false_positive_rate_diff,SVC_fairness_false_positive_error_rate_balance_score,SVC_fairness_false_negative_error_rate_balance_score,SVC_fairness_consistency,GaussianNB_performance_accuracy,GaussianNB_performance_f1_score,GaussianNB_performance_auc,GaussianNB_fairness_disparate_impact,GaussianNB_fairness_discrimination_score,GaussianNB_fairness_true_positive_rate_diff,GaussianNB_fairness_false_positive_rate_diff,GaussianNB_fairness_false_positive_error_rate_balance_score,GaussianNB_fairness_false_negative_error_rate_balance_score,GaussianNB_fairness_consistency,DecisionTreeClassifier_performance_accuracy,DecisionTreeClassifier_performance_f1_score,DecisionTreeClassifier_performance_auc,DecisionTreeClassifier_fairness_disparate_impact,DecisionTreeClassifier_fairness_discrimination_score,DecisionTreeClassifier_fairness_true_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_score,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_score,DecisionTreeClassifier_fairness_consistency,RandomForestClassifier_performance_accuracy,RandomForestClassifier_performance_f1_score,RandomForestClassifier_performance_auc,RandomForestClassifier_fairness_disparate_impact,RandomForestClassifier_fairness_discrimination_score,RandomForestClassifier_fairness_true_positive_rate_diff,RandomForestClassifier_fairness_false_positive_rate_diff,RandomForestClassifier_fairness_false_positive_error_rate_balance_score,RandomForestClassifier_fairness_false_negative_error_rate_balance_score,RandomForestClassifier_fairness_consistency,LogisticRegression_performance_accuracymean,LogisticRegression_performance_f1_scoremean,LogisticRegression_performance_aucmean,LogisticRegression_fairness_disparate_impactmean,LogisticRegression_fairness_discrimination_scoremean,LogisticRegression_fairness_true_positive_rate_diffmean,LogisticRegression_fairness_false_positive_rate_diffmean,LogisticRegression_fairness_false_positive_error_rate_balance_scoremean,LogisticRegression_fairness_false_negative_error_rate_balance_scoremean,LogisticRegression_fairness_consistencymean,SVC_performance_accuracymean,SVC_performance_f1_scoremean,SVC_performance_aucmean,SVC_fairness_disparate_impactmean,SVC_fairness_discrimination_scoremean,SVC_fairness_true_positive_rate_diffmean,SVC_fairness_false_positive_rate_diffmean,SVC_fairness_false_positive_error_rate_balance_scoremean,SVC_fairness_false_negative_error_rate_balance_scoremean,SVC_fairness_consistencymean,GaussianNB_performance_accuracymean,GaussianNB_performance_f1_scoremean,GaussianNB_performance_aucmean,GaussianNB_fairness_disparate_impactmean,GaussianNB_fairness_discrimination_scoremean,GaussianNB_fairness_true_positive_rate_diffmean,GaussianNB_fairness_false_positive_rate_diffmean,GaussianNB_fairness_false_positive_error_rate_balance_scoremean,GaussianNB_fairness_false_negative_error_rate_balance_scoremean,GaussianNB_fairness_consistencymean,DecisionTreeClassifier_performance_accuracymean,DecisionTreeClassifier_performance_f1_scoremean,DecisionTreeClassifier_performance_aucmean,DecisionTreeClassifier_fairness_disparate_impactmean,DecisionTreeClassifier_fairness_discrimination_scoremean,DecisionTreeClassifier_fairness_true_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_consistencymean,RandomForestClassifier_performance_accuracymean,RandomForestClassifier_performance_f1_scoremean,RandomForestClassifier_performance_aucmean,RandomForestClassifier_fairness_disparate_impactmean,RandomForestClassifier_fairness_discrimination_scoremean,RandomForestClassifier_fairness_true_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_error_rate_balance_scoremean,RandomForestClassifier_fairness_false_negative_error_rate_balance_scoremean,RandomForestClassifier_fairness_consistencymean
"[['hisp', 'MSG'], ['white', 'MSG'], ['white', 'REW'], ['other', 'DIR'], ['hisp', 'LGAFFS'], ['hisp', 'DIR'], ['hisp', 'LGAFFS'], ['other', 'MSG'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483178937103852,0.9734734734734735,0.49974306269270297,0.0001702459729206128,0.00017018927598376222,0.0002011692314098141,0.0,0.0,0.0002011692314098167,3.301689152093934e-06,0.9449049244271087,0.9715723270440251,0.529479273723878,0.000287283632883789,0.00028128416965806193,0.00023814763375077129,0.024582138633226336,0.02458213863322633,0.00023814763375076765,0.00011886080947539246,0.9000487567040468,0.9472057687355138,0.5058410414525522,0.005466295993156203,0.004871550163086822,0.004209075371203164,0.047194534465222135,0.04719453446522216,0.004209075371203138,0.005946870433186122,0.931740614334471,0.9646464646464646,0.49551216169921203,0.0011246794427892746,0.0010807853390655852,0.001507225796796042,0.002103915553272831,0.002103915553272841,0.001507225796796039,0.0003795621849247574,0.9358849341784495,0.9661793636464445,0.5139140116478246,0.011019646299549385,0.007179384179236222,0.0065724859048317255,0.08451987124703188,0.08451987124703188,0.006572485904831731,0.00031400208421989193,0.9485616772306195,0.9736018298706087,0.49987153134635154,0.00018915471718717068,0.00018868931030331044,0.00023115198637717332,0.0,0.0,0.0002311519863771731,2.8042346531787417e-06,0.2800910125142207,0.30370613445518335,0.5344284572342126,39271.75345120668,0.650218672370621,0.7073469803678057,0.39553722345314385,0.39553722345314385,0.7073469803678057,0.0008748472539547563,0.9051032016902324,0.9496863198918281,0.5520526435994062,0.04126530022491957,0.03523809314678447,0.02796045065088526,0.10489248572963034,0.10489248572963035,0.02796045065088524,0.0068756479179763914,0.9311392816512271,0.9641687259154499,0.5271805412812607,0.02039446814166578,0.018781881618632323,0.015210045080914971,0.060442896909199906,0.06044289690919991,0.015210045080914957,0.0016918180981994025
"[['white', 'REW'], ['black', 'REW'], ['hisp', 'MSG'], ['other', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825450999512433,0.9007210205213533,0.7458376156217883,0.5806574404553404,0.3306795695009538,0.24213916868592,0.30715172340628927,0.3071517234062893,0.24213916868591978,0.002551888752410261,0.8985860555826426,0.9461976202793585,0.5366050017129154,0.0339703097821685,0.02934487704964535,0.0441176068961338,0.053417259701132265,0.05341725970113234,0.04411760689613375,0.00564974482301084,0.9366162847391516,0.967188288743059,0.5161014045906133,0.009080848846302496,0.008650470734884898,0.008933877409522756,0.03265594969943743,0.0326559496994374,0.008933877409522726,0.0010941797850040416,0.9462051032016905,0.972305064930542,0.5043359598035857,0.0008807058396879372,0.0007874761833368773,0.0005652425473272107,0.016418321018705197,0.0164183210187052,0.0005652425473272097,5.6565419004119695e-05,0.9461563464976436,0.9723084305506562,0.4986039739636862,0.0005878547075421067,0.0005585948503337367,0.0006233189871872542,0.0,0.0,0.0006233189871872543,7.389620547607226e-06,0.5259548187875833,0.5731369703164846,0.569839556925888,8426.35277474561,0.37318047584979014,0.4105715764474223,0.23298751104245172,0.2329875110424517,0.4105715764474223,0.0012168344554278,0.9032992036405005,0.9485642812193524,0.5456960146168779,0.0409053079082402,0.035007729917631646,0.028091207631586738,0.09320465127469282,0.09320465127469285,0.028091207631586696,0.005996510229024796,0.934162197302129,0.9658275809268441,0.5227669293136918,0.016582649214071033,0.015342429728032398,0.010907162282720866,0.06413310305023408,0.06413310305023408,0.010907162282720853,0.001268221945390995
"[['hisp', 'REW'], ['white', 'MSG'], ['white', 'REW'], ['black', 'MSG'], ['hisp', 'LGAFFS'], ['black', 'MSG'], ['hisp', 'LGAFFS'], ['other', 'MSG'], ['other', 'REW']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478303266699171,0.9732165206508134,0.499486125385406,0.000681212732752674,0.0006807571039350425,0.0008046769256392639,0.0,0.0,0.0008046769256392604,8.452324229361915e-06,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8961482203803023,0.9446033810143043,0.5713600548132922,0.02954156471708636,0.024988683202200143,0.019726774547586107,0.02806802071954592,0.028068020719545936,0.019726774547586073,0.007196071127259278,0.9444173573866407,0.9712990936555891,0.5337273038711887,0.012916672487949338,0.012374341808067107,0.006858204373823072,0.06693130649475564,0.06693130649475565,0.006858204373823068,0.0005282174373086486,0.9474565252722251,0.9730021139025493,0.5018419550074227,0.00022553638022262027,0.0002141535898045573,0.00016190651577146917,0.003435370675590125,0.0034353706755901234,0.0001619065157714694,2.94387409305131e-05,0.9486591906387131,0.9736532204415791,0.4999229188078109,0.00011821963077291482,0.0001179732952878574,0.00014322448197878193,0.0,0.0,0.0001432244819787818,1.7036716024806647e-06,0.5371363562489843,0.5950751528119954,0.6105704008221994,2970.6718448577803,0.4116748946583773,0.4349468539474504,0.2471621169492674,0.2471621169492674,0.4349468539474504,0.0016855528128643877,0.9045831301803999,0.9494227114684511,0.541116820829051,0.0416970128200893,0.03539211467506508,0.030041660328694826,0.09960389114356023,0.09960389114356023,0.0300416603286948,0.006828878390573927,0.936713798147245,0.9672096085833992,0.5224597464885234,0.014936708578313428,0.013993198966464419,0.010488720595902478,0.05197290703732853,0.05197290703732853,0.010488720595902463,0.001136721389390944
"[['other', 'MSG'], ['white', 'DIR'], ['other', 'DIR'], ['other', 'DIR'], ['hisp', 'LGAFFS'], ['black', 'MSG'], ['hisp', 'LGAFFS'], ['other', 'MSG'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385665529010239,0.9681818181818181,0.5306440561836245,0.002264169024306032,0.0021851045109302276,0.0020114211810179456,0.024610865507592672,0.024610865507592672,0.002011421181017942,0.00024440423779462464,0.8824963432471965,0.937353782167923,0.4965912983898596,0.0019977325313868793,0.001717701030549891,0.0017772954081225038,0.05135792889204032,0.05135792889204033,0.001777295408122516,0.007581893314816421,0.9414919551438323,0.9698643897538926,0.4961459403905447,0.0025087124444174267,0.0024714879501714026,0.0030924971193614452,0.0,0.0,0.003092497119361458,0.00018877737896014327,0.9446773931415571,0.9714487434770508,0.5063840356286399,0.0016651894421323519,0.0014548748189802591,0.001102517513243708,0.02993920961325234,0.029939209613252346,0.0011025175132437068,0.00015043200137293932,0.9487892085161713,0.9737217369149654,0.4999914354230901,5.674865764020427e-06,5.6729758661254075e-06,6.705641046993803e-06,0.0,0.0,6.70564104699389e-06,1.100563050697978e-07,0.557012839265399,0.6254400747680352,0.6237478588557727,6018.737168574079,0.38388941341707233,0.3969687074565375,0.2793534654085856,0.2793534654085856,0.3969687074565375,0.0017794141125305634,0.9082236307492282,0.9514637943640617,0.5421342925659473,0.03305118370334283,0.028823859144967722,0.024068251870532662,0.09263226168041383,0.0926322616804138,0.024068251870532634,0.006484855587682315,0.937185112953031,0.9674584334327249,0.5239094438734727,0.014826712087588168,0.01386617627877096,0.009822151190014053,0.06679325495024667,0.06679325495024667,0.009822151190014035,0.001190037946269402
"[['asian', 'MSG'], ['black', 'REW'], ['asian', 'REW'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4402730375426621,0.5831517792302107,0.6825111339499829,0.36625249831983075,0.05668782799972957,0.09013154159731679,0.05000939556733701,0.05000939556733701,0.09013154159731684,0.0034326473506229365,0.9332033154558752,0.965166539537249,0.5638574854402192,0.04498555297027713,0.040695700663616746,0.027155403437878416,0.07841274083846794,0.07841274083846796,0.02715540343787843,0.0033474901840121257,0.9390541199414919,0.9683624398886358,0.5534258307639602,0.032829294060776046,0.030494456268805696,0.016950441418301633,0.1263448946297611,0.12634489462976103,0.016950441418301633,0.001668700110981653,0.9486916951080777,0.9736693429923591,0.5002403791252712,5.575013202694367e-06,5.528025818568742e-06,4.044754331248853e-06,0.00010652312172372472,0.00010652312172372476,4.044754331248813e-06,2.3287914152771982e-06,0.9477653177311882,0.9731759346342372,0.4994518670777664,0.0002100347019990998,0.00020454641848854262,0.00023724138937549055,0.0,0.0,0.00023724138937548974,2.5119251069133284e-06,0.6444823663253697,0.7103045811342764,0.6255435651478817,174.09316877098985,0.3240571590659446,0.3383422832739328,0.20610236804119378,0.20610236804119378,0.33834228327393273,0.0016651008295806556,0.9049894360474565,0.9496544594748644,0.5338226561607856,0.025215059872371,0.02206052322979775,0.01732846097780684,0.1035926470944474,0.10359264709444742,0.01732846097780683,0.005758490137374658,0.9376239232894523,0.967715959767157,0.5173832362681284,0.01043949319917162,0.009789378755966326,0.007010916644000815,0.0528828490308476,0.05288284903084759,0.0070109166440008,0.0008243939219089936
"[['hisp', 'MSG'], ['asian', 'DIR'], ['white', 'MSG'], ['other', 'DIR'], ['hisp', 'LGAFFS'], ['black', 'MSG'], ['hisp', 'LGAFFS'], ['white', 'DIR'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219892735251097,0.9594114662607813,0.4858684480986639,0.0032505585398693413,0.0030903735554602112,0.0034601052160093695,0.0,0.0,0.003460105216009349,3.217165909800611e-05,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171623598244758,0.8988945807495283,0.47117163412127444,0.0034037738587885187,0.002518302892330456,0.0035478412380924723,0.024212856814302203,0.024212856814302196,0.003547841238092466,0.011856867601921624,0.9429546562652364,0.9706398996235885,0.49691675231243576,0.0021526514200269214,0.002123768199863198,0.0034326046031159805,0.0,0.0,0.0034326046031159705,0.00014736099023626852,0.9461563464976436,0.9722749525351841,0.5050610939819573,0.0008728602029859602,0.0007873032647963362,0.0005964114642082406,0.022161270538568607,0.02216127053856861,0.0005964114642082408,4.474361093874097e-05,0.9477328132618238,0.9731588044460598,0.4994347379239466,0.00024409915265457053,0.00023858427368529463,0.00027747523565745385,0.0,0.0,0.00027747523565745265,2.8553007787311936e-06,0.6497318381277423,0.7318811614055943,0.6473809523809524,94.81233470086957,0.2413290987103703,0.23052270004420528,0.22135372760214383,0.2213537276021438,0.23052270004420522,0.001945721515797213,0.9060945880058509,0.9502870109533487,0.5318522324997145,0.0167982174534456,0.01474871778587546,0.012359969551091301,0.07044376053330617,0.0704437605333062,0.012359969551091286,0.0056849874932455155,0.9361124654640013,0.9669107704251181,0.5161362338700468,0.009439462170220776,0.008828056093483196,0.006503605531608428,0.045351120407333065,0.04535112040733307,0.006503605531608415,0.000960485146506117
"[['white', 'LGAFFS'], ['hisp', 'LGAFFS'], ['hisp', 'MSG'], ['asian', 'REW']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053144807411019,0.11651420317766009,0.4834703665638917,1412.719985553223,1.2087843380738965,1.2821362541202705,0.9889117200168346,0.9889117200168346,1.2821362541202705,0.0005509858857014896,0.9112627986348123,0.9533333333333334,0.525265501884207,0.004637570442048907,0.004209097698909123,0.008385342900069122,0.04365487230076807,0.043654872300768074,0.008385342900069124,0.0036049691108490326,0.9439297903461726,0.9711562578379734,0.49743062692702983,0.0008986345611116298,0.0008874280888333569,0.001260154526475051,0.0,0.0,0.0012601545264750388,0.00012556984183244763,0.9449049244271089,0.9714784048329967,0.5039511248144342,0.0033827171529862746,0.0025004134743981847,0.002359558045294093,0.027673957453087417,0.02767395745308742,0.002359558045294094,0.0001373088875564152,0.9486591906387128,0.9736532247305595,0.4999229188078109,0.00011304011023383668,0.00011287991837211951,0.00013531583093583273,0.0,0.0,0.00013531583093583232,1.5011680011522599e-06,0.5232406955956443,0.5969323001349253,0.618864908073541,1826.141552612238,0.4765858735774151,0.4870632161521924,0.399638346520908,0.399638346520908,0.4870632161521923,0.0016761038187363144,0.9114253209816351,0.9532812168106555,0.5430706863080964,0.02606945065015579,0.022855404120106657,0.01677025093616714,0.09937677669075311,0.09937677669075311,0.01677025093616713,0.005641798757784797,0.9361287176986833,0.966903328751188,0.5186976133379012,0.010847019379457253,0.010073544883389,0.006936787347563448,0.045480893610503705,0.04548089361050369,0.006936787347563437,0.0009939942098233328
"[['asian', 'REW'], ['white', 'MSG'], ['asian', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567040468064359,0.8546460821438975,0.7816889345666324,0.7742137373372711,0.343510978299604,0.26986656625609057,0.10448541474585668,0.10448541474585671,0.2698665662560905,0.002932613131916561,0.90931253047294,0.9520123839009288,0.5692874272010963,0.027538338329528685,0.02410955202739272,0.01525381337610104,0.08796673561848353,0.08796673561848353,0.015253813376100994,0.006382693401262553,0.9341784495368113,0.9657794676806085,0.5418465227817746,0.016820234091992563,0.015852783824491457,0.006299918475968332,0.11316327137475589,0.1131632713747559,0.0062999184759682915,0.0014727646699397808,0.9468876970583457,0.9726899107049466,0.5027435194701382,0.0004110689768617776,0.0003825678532147565,0.00029991376777183636,0.006736075152789264,0.006736075152789265,0.00029991376777183717,3.786377119621718e-05,0.9485454249959372,0.9735932647765202,0.49986296676944164,0.00022508953001778879,0.00022460063884346395,0.0002730376818635763,0.0,0.0,0.00027303768186357576,3.187230594821734e-06,0.5813261823500733,0.6499402143410303,0.6159877812036085,1399.3137856252254,0.4366573603492038,0.44678164918282676,0.3022713876336597,0.3022713876336597,0.4467816491828266,0.0015949553429813615,0.9083699008613685,0.951574334475726,0.542061208176316,0.028017409398551137,0.02455192211498982,0.018249204270789673,0.10028641285304522,0.10028641285304521,0.01824920427078965,0.006048617927448365,0.9347960344547376,0.9661793640048014,0.5217494575767957,0.01382199959682701,0.012881201769764447,0.009245458653445855,0.06489363882303587,0.06489363882303587,0.00924545865344584,0.0011142910339672766
"[['hisp', 'REW'], ['white', 'MSG'], ['white', 'REW'], ['other', 'MSG']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230619210141395,0.8309523809523809,0.7729701952723534,0.6672987411130183,0.2837493699971767,0.21885640523382183,0.08616801186961244,0.08616801186961238,0.21885640523382183,0.0023081976794724996,0.8824963432471965,0.937026391429318,0.5416409729359369,0.02217835215695991,0.01851582074440493,0.025934618710810944,0.06822544586810489,0.0682254458681048,0.02593461871081091,0.008139297684229566,0.9380789858605558,0.9679697351828499,0.5168722165125044,0.009701415331663231,0.00925760502099992,0.010875242469705558,0.02320252169242345,0.023202521692423428,0.010875242469705516,0.0009279331328177866,0.9457012839265403,0.9720411784513382,0.5046711202466598,0.0007356267288201275,0.0006805706172545496,0.0005292690433207763,0.01267322689265059,0.012673226892650593,0.0005292690433207775,5.6686921164916514e-05,0.9486429384040307,0.9736446682112126,0.499914354230901,0.00011353545545877901,0.00011345951732250708,0.0001341128209398773,0.0,0.0,0.00013411282093987674,1.4087207048936525e-06,0.6110515195839429,0.7026080633457231,0.6385600091355488,415.75507293057336,0.1855577891515997,0.1935480247410585,0.09889670459989036,0.09889670459989033,0.19354802474105845,0.00198591936111135,0.9136681293677882,0.9544662094762072,0.5489077309580906,0.028111864252289596,0.024881283626896993,0.017963435795442025,0.11036288674202334,0.11036288674202331,0.017963435795442007,0.00537664318355665,0.9368925727287503,0.9672856904893536,0.5279599177800617,0.014319044875896048,0.013312064411183695,0.007718365598261589,0.07645636131958505,0.07645636131958503,0.00771836559826157,0.0011350423704007994
"[['white', 'LGAFFS'], ['white', 'LGAFFS'], ['asian', 'DIR'], ['other', 'MSG'], ['asian', 'DIR'], ['white', 'MSG'], ['hisp', 'LGAFFS'], ['white', 'LGAFFS'], ['white', 'LGAFFS']]",0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846903949293027,0.18156553960166744,0.4694073312778349,219.280729086699,1.6143810160331369,1.9267979916528408,0.42007903198932295,0.4200790319893229,1.9267979916528413,0.0016338871005619731,0.9385665529010239,0.968068930562595,0.5621788283658787,0.05532116469357967,0.049962078618317675,0.03048548190248188,0.3791293068678177,0.37912930686781765,0.03048548190248184,0.0016156881899556305,0.9419795221843004,0.970062893081761,0.5144227475162727,0.007119590857068442,0.006869410398914417,0.006244443494239376,0.01659265349965738,0.0165926534996574,0.006244443494239356,0.0007195305135375961,0.9482691370063386,0.9734419868545136,0.5006183624528948,9.581736295639841e-05,9.251448167439303e-05,7.595149799789511e-05,0.0009587080955135219,0.0009587080955135223,7.595149799789523e-05,7.840411173173157e-06,0.9485129205265724,0.9735761517378265,0.49984583761562185,0.0002260802204676734,0.00022575983674423905,0.00027063166187166546,0.0,0.0,0.00027063166187166464,3.0023360023045193e-06,0.7312692995286852,0.7897527413059142,0.5735206120817632,652.4918979028869,0.34795947110775877,0.3525578324231609,0.38782605692690075,0.3878260569269008,0.3525578324231609,0.001201817492713634,0.9047944092312695,0.9493688007514955,0.5377743519470138,0.02122949913627282,0.017933987611474935,0.012444726638268335,0.12758832466355038,0.12758832466355036,0.012444726638268323,0.005154335610468719,0.9343084674142694,0.9659165635322338,0.5171377183967113,0.006077481843223416,0.005696601677285138,0.0037275556631530924,0.04344796186374686,0.04344796186374686,0.0037275556631530867,0.0009259213035611134
