Genotype,LogisticRegression_performance_accuracy,LogisticRegression_performance_f1_score,LogisticRegression_performance_auc,LogisticRegression_fairness_disparate_impact,LogisticRegression_fairness_discrimination_score,LogisticRegression_fairness_true_positive_rate_diff,LogisticRegression_fairness_false_positive_rate_diff,LogisticRegression_fairness_false_positive_error_rate_balance_score,LogisticRegression_fairness_false_negative_error_rate_balance_score,LogisticRegression_fairness_consistency,SVC_performance_accuracy,SVC_performance_f1_score,SVC_performance_auc,SVC_fairness_disparate_impact,SVC_fairness_discrimination_score,SVC_fairness_true_positive_rate_diff,SVC_fairness_false_positive_rate_diff,SVC_fairness_false_positive_error_rate_balance_score,SVC_fairness_false_negative_error_rate_balance_score,SVC_fairness_consistency,GaussianNB_performance_accuracy,GaussianNB_performance_f1_score,GaussianNB_performance_auc,GaussianNB_fairness_disparate_impact,GaussianNB_fairness_discrimination_score,GaussianNB_fairness_true_positive_rate_diff,GaussianNB_fairness_false_positive_rate_diff,GaussianNB_fairness_false_positive_error_rate_balance_score,GaussianNB_fairness_false_negative_error_rate_balance_score,GaussianNB_fairness_consistency,DecisionTreeClassifier_performance_accuracy,DecisionTreeClassifier_performance_f1_score,DecisionTreeClassifier_performance_auc,DecisionTreeClassifier_fairness_disparate_impact,DecisionTreeClassifier_fairness_discrimination_score,DecisionTreeClassifier_fairness_true_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_score,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_score,DecisionTreeClassifier_fairness_consistency,RandomForestClassifier_performance_accuracy,RandomForestClassifier_performance_f1_score,RandomForestClassifier_performance_auc,RandomForestClassifier_fairness_disparate_impact,RandomForestClassifier_fairness_discrimination_score,RandomForestClassifier_fairness_true_positive_rate_diff,RandomForestClassifier_fairness_false_positive_rate_diff,RandomForestClassifier_fairness_false_positive_error_rate_balance_score,RandomForestClassifier_fairness_false_negative_error_rate_balance_score,RandomForestClassifier_fairness_consistency,LogisticRegression_performance_accuracymean,LogisticRegression_performance_f1_scoremean,LogisticRegression_performance_aucmean,LogisticRegression_fairness_disparate_impactmean,LogisticRegression_fairness_discrimination_scoremean,LogisticRegression_fairness_true_positive_rate_diffmean,LogisticRegression_fairness_false_positive_rate_diffmean,LogisticRegression_fairness_false_positive_error_rate_balance_scoremean,LogisticRegression_fairness_false_negative_error_rate_balance_scoremean,LogisticRegression_fairness_consistencymean,SVC_performance_accuracymean,SVC_performance_f1_scoremean,SVC_performance_aucmean,SVC_fairness_disparate_impactmean,SVC_fairness_discrimination_scoremean,SVC_fairness_true_positive_rate_diffmean,SVC_fairness_false_positive_rate_diffmean,SVC_fairness_false_positive_error_rate_balance_scoremean,SVC_fairness_false_negative_error_rate_balance_scoremean,SVC_fairness_consistencymean,GaussianNB_performance_accuracymean,GaussianNB_performance_f1_scoremean,GaussianNB_performance_aucmean,GaussianNB_fairness_disparate_impactmean,GaussianNB_fairness_discrimination_scoremean,GaussianNB_fairness_true_positive_rate_diffmean,GaussianNB_fairness_false_positive_rate_diffmean,GaussianNB_fairness_false_positive_error_rate_balance_scoremean,GaussianNB_fairness_false_negative_error_rate_balance_scoremean,GaussianNB_fairness_consistencymean,DecisionTreeClassifier_performance_accuracymean,DecisionTreeClassifier_performance_f1_scoremean,DecisionTreeClassifier_performance_aucmean,DecisionTreeClassifier_fairness_disparate_impactmean,DecisionTreeClassifier_fairness_discrimination_scoremean,DecisionTreeClassifier_fairness_true_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_consistencymean,RandomForestClassifier_performance_accuracymean,RandomForestClassifier_performance_f1_scoremean,RandomForestClassifier_performance_aucmean,RandomForestClassifier_fairness_disparate_impactmean,RandomForestClassifier_fairness_discrimination_scoremean,RandomForestClassifier_fairness_true_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_error_rate_balance_scoremean,RandomForestClassifier_fairness_false_negative_error_rate_balance_scoremean,RandomForestClassifier_fairness_consistencymean
"[['asian', 'REW']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215017064846416,0.08546168958742632,0.5080678314491265,863.6212432643954,0.48003038717668267,0.5651630024917296,0.03003516260045283,0.03003516260045283,0.5651630024917293,0.00035800875813988696,0.9078498293515358,0.9513513513513514,0.5414868105515587,0.030776945071117993,0.027509697986586062,0.01786436618624599,0.13389973134270006,0.13389973134270008,0.017864366186245963,0.006915004933119796,0.9371038517796197,0.9673995451099318,0.5298732442617334,0.01686484459740003,0.016085836152352123,0.010108298864114395,0.06039140148697387,0.06039140148697381,0.010108298864114369,0.0012177157863187975,0.9208678693320331,0.9563331060800394,0.5213172319287427,0.07610057850842852,0.03199024357255509,0.03144538426841074,0.1429719868378369,0.14297198683783688,0.03144538426841075,0.0004712047494807257,0.9487241995774423,0.973687493681656,0.4999571771154505,2.837432882010213e-05,2.836487933062704e-05,3.3528205234969015e-05,0.0,0.0,3.352820523496945e-05,5.502815253489891e-07,0.2444173573866407,0.26973475966468763,0.5456623272810324,15171.338013509469,0.5787738563925958,0.6435698725960327,0.2285485415498662,0.22854854154986623,0.6435698725960327,0.000959643435884943,0.9051682106289614,0.9497278148292511,0.546981272125157,0.032724318804755216,0.0284443298327746,0.021006713657890107,0.12187638997881009,0.12187638997881009,0.021006713657890096,0.006719186591986507,0.9329270274662764,0.965135927234628,0.5297744661413727,0.015293740006502259,0.014350341956937174,0.01054592799186098,0.0713427292402808,0.07134272924028075,0.010545927991860963,0.0015751989155456704
"[['white', 'MSG'], ['other', 'LGAFFS'], ['hisp', 'MSG'], ['black', 'DIR'], ['other', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16187225743539738,0.21182943603851445,0.5403048989379925,75.88610506745341,0.8059040060376028,1.014379132102569,0.03178184831244702,0.031781848312447056,1.0143791321025686,0.0007850888533415848,0.9058995611896635,0.9504238376573336,0.5134292565947242,0.016989687062683747,0.015349492714221733,0.014227769333796204,0.04281038065791528,0.04281038065791535,0.014227769333796188,0.003666116393945815,0.9453924914675768,0.9719157472417251,0.5027064063035286,0.0007272768218119866,0.0007200728073387805,0.0009136697243047321,0.002103915553272831,0.002103915553272841,0.0009136697243047342,8.523640715046617e-05,0.9448074110190152,0.9714849180295849,0.5046505652620762,0.002178599122166636,0.0017165234369801543,0.0015652141508044476,0.017336165462708206,0.017336165462708216,0.0015652141508044498,0.00013288286319172802,0.9487404518121243,0.9736960502042218,0.4999657416923604,3.4056822619796656e-05,3.403785519675223e-05,4.023384628196307e-05,0.0,0.0,4.0233846281963126e-05,4.358229680764414e-07,0.31391191288802206,0.36224476063819433,0.563964257165696,3309.704946835659,0.5745338385813653,0.6481651244057627,0.183621231512659,0.183621231512659,0.6481651244057623,0.0015999923999517973,0.9107102226556152,0.9528790836065448,0.5354858969966884,0.030847521038815474,0.027433963230444215,0.022557236676966096,0.08573150864295173,0.08573150864295172,0.022557236676966085,0.005370531096598294,0.9360962132293189,0.9668577689699912,0.523185451638689,0.012233510473215348,0.01160894304684419,0.009223365834426117,0.08003699463024812,0.08003699463024803,0.009223365834426104,0.001040688018487909
"[['asian', 'LGAFFS'], ['other', 'MSG'], ['hisp', 'LGAFFS'], ['hisp', 'LGAFFS'], ['white', 'DIR'], ['other', 'LGAFFS'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478303266699171,0.9732165206508135,0.499486125385406,0.000681212732752674,0.0006807571039350425,0.0008046769256392639,0.0,0.0,0.0008046769256392604,6.471310738105373e-06,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985860555826426,0.9464193714580114,0.5005652620760535,0.004226077276825653,0.0037690942963905525,0.004955247201059493,0.012821077106002075,0.012821077106002093,0.004955247201059479,0.00511550510468877,0.9414919551438323,0.9698492462311558,0.5006509078451524,0.0019547183303665998,0.0019243500534298348,0.002621568899545546,0.0007989234129279329,0.0007989234129279353,0.002621568899545556,0.00031453211538511175,0.9419307654802537,0.9699006473426114,0.509141258421834,0.0032055512916365405,0.0026449181836781105,0.0024564915831461406,0.03666354933353245,0.036663549333532476,0.0024564915831461424,0.0002453040581448766,0.9487241995774423,0.9736874893958947,0.4999571771154505,3.973168838381708e-05,3.971083106287764e-05,4.6939487328956864e-05,0.0,0.0,4.6939487328957006e-05,5.458792731462391e-07,0.4249634324719649,0.4964344773807693,0.5999611739180083,1769.2756683730547,0.4630671470740515,0.4980901092718944,0.19089238502963746,0.19089238502963743,0.4980901092718944,0.0018963132784243937,0.9122541849504305,0.9537147560591382,0.5442583076396025,0.02556378652418192,0.022684000502536012,0.017729555901986976,0.07417793080642944,0.07417793080642944,0.01772955590198695,0.005241601455884675,0.93832276938079,0.9680746271986707,0.5212053214571201,0.010633042668576627,0.010103173528101255,0.007949957255233378,0.05217919381150939,0.05217919381150935,0.007949957255233373,0.0008879307475014553
"[['asian', 'LGAFFS'], ['other', 'MSG'], ['hisp', 'LGAFFS'], ['hisp', 'LGAFFS'], ['white', 'DIR'], ['other', 'LGAFFS'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478303266699171,0.9732165206508135,0.499486125385406,0.000681212732752674,0.0006807571039350425,0.0008046769256392639,0.0,0.0,0.0008046769256392604,6.471310738105373e-06,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985860555826426,0.9464193714580114,0.5005652620760535,0.004226077276825653,0.0037690942963905525,0.004955247201059493,0.012821077106002075,0.012821077106002093,0.004955247201059479,0.00511550510468877,0.9414919551438323,0.9698492462311558,0.5006509078451524,0.0019547183303665998,0.0019243500534298348,0.002621568899545546,0.0007989234129279329,0.0007989234129279353,0.002621568899545556,0.00031453211538511175,0.9406143344709899,0.9691196851098992,0.5116010049103574,0.004376539256997509,0.0035273604659602654,0.003321960175269197,0.048687134152133965,0.048687134152133965,0.0033219601752691986,0.00024935501062188644,0.9487567040468067,0.9737046110125492,0.4999743062692703,2.8381956855776225e-05,2.8364879330626825e-05,3.352820523496926e-05,0.0,0.0,3.352820523496923e-05,3.257666630066436e-07,0.4260523321956769,0.4840779131203151,0.5880712572798904,6721.014487817213,0.38069400614786614,0.40900482592629606,0.20137826864918032,0.20137826864918032,0.409004825926296,0.0015675389967128122,0.9086461888509668,0.951791475090482,0.5319955464200068,0.02337277037508456,0.020782258401122224,0.017207139693108834,0.07197908564522447,0.07197908564522444,0.017207139693108813,0.005727430487183077,0.9369738339021616,0.9673488697217039,0.5230472764645426,0.013222696016048089,0.01251445759629258,0.009828663944815049,0.05425230555028736,0.05425230555028734,0.009828663944815044,0.0010654603720834622
"[['black', 'REW'], ['other', 'LGAFFS'], ['hisp', 'MSG'], ['hisp', 'DIR'], ['white', 'REW']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984397854705022,0.27385159010600707,0.541555327166838,28.290060992644936,0.6898929887176581,0.8848676074816777,0.13312964237788477,0.13312964237788477,0.8848676074816777,0.002322619457688842,0.9307654802535349,0.9639959432048681,0.5265330592668722,0.026798357023044374,0.025203613388522117,0.02285374880005014,0.06039140148697387,0.06039140148697381,0.02285374880005011,0.0020637142011382123,0.9341784495368113,0.9658832448824868,0.5148167180541282,0.023495738881362048,0.02237281510554062,0.02206499568889632,0.035353307839874844,0.03535330783987477,0.02206499568889626,0.0014840696535965512,0.9487079473427599,0.9736784511570542,0.5000987781203609,4.7233483498579835e-06,4.710116361923225e-06,7.5658576821106296e-06,2.66307804309311e-05,2.6630780430931178e-05,7.565857682110473e-06,8.540369273417092e-07,0.9488054607508535,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161709735088576,0.7018421460992428,0.6645335160443074,221.5947757457346,0.29356528921321545,0.28016740080075775,0.22308127571378705,0.22308127571378703,0.28016740080075775,0.002651454490480821,0.9085649276775557,0.9517990525462321,0.5223421262989609,0.01750386894911103,0.01573348686973133,0.014709818275350773,0.05076471409365054,0.05076471409365053,0.014709818275350747,0.005151912610856306,0.9378352023403217,0.9678490338152265,0.5129896083133494,0.009648659478144065,0.009166402834649423,0.007307845536604413,0.03247643041087509,0.03247643041087507,0.007307845536604407,0.0007488539154603993
"[['black', 'REW'], ['asian', 'MSG'], ['hisp', 'MSG'], ['black', 'REW'], ['white', 'REW']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4188200877620673,0.5624082232011748,0.6396711202466598,1.4779092312443434,0.22986058774187682,0.3181028314316714,0.13596184810534068,0.1359618481053407,0.3181028314316713,0.004413698058519613,0.9302779132130667,0.9637699518621738,0.5172661870503598,0.013707805232258244,0.012844696932413831,0.009981010732946239,0.052494693089964524,0.05249469308996444,0.009981010732946199,0.00211017557088648,0.9366162847391516,0.9671882887430591,0.5161014045906133,0.012842596228437371,0.012311693895850196,0.009842261441152505,0.035353307839874844,0.03535330783987477,0.009842261441152482,0.0012479328454387628,0.9457825450999515,0.9720254188849139,0.5038129496402878,0.0016878189788106476,0.0013544246886554145,0.0012554302417743354,0.01587418762742289,0.015874187627422893,0.0012554302417743363,9.100687933788575e-05,0.9488054607508535,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295465626523647,0.7000705764114575,0.657316432568231,1213.376446869052,0.36305478532407726,0.34415229382370244,0.2896993124433554,0.2896993124433554,0.34415229382370227,0.002601052224560609,0.9088899723712011,0.9519855368625592,0.5243154048190021,0.01791728746381872,0.015966755547094043,0.01363663234233097,0.06963736670571527,0.06963736670571524,0.013636632342330948,0.005503960719513608,0.9378189501056394,0.9678315252285254,0.5152335274637433,0.008823505082716572,0.008355423153550997,0.006707951416608946,0.0391768412536873,0.039176841253687276,0.006707951416608935,0.0008524010504231591
"[['white', 'LGAFFS'], ['asian', 'MSG'], ['hisp', 'MSG'], ['black', 'REW'], ['asian', 'MSG'], ['white', 'MSG'], ['black', 'DIR'], ['asian', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923939541686982,0.9598765432098766,0.6175402535114766,0.002629095053376796,0.0023524717074998626,0.004697559377412155,0.15156485479973875,0.15156485479973875,0.0046975593774121515,0.0017105127024037727,0.8976109215017065,0.9458762886597938,0.5000513874614595,0.009238300943105614,0.008204268475248716,0.010676464885550468,0.01684115105526108,0.01684115105526109,0.010676464885550458,0.005670083228187733,0.9429546562652364,0.9706251569168968,0.5014217197670435,0.00019124063076185553,0.00018871535615509432,0.00019187747185624876,0.0007989234129279329,0.0007989234129279353,0.0001918774718562518,0.000126916931006502,0.9488054607508535,0.9737298593469509,0.5001501655818202,1.83025134312966e-07,1.8274465515930319e-07,4.9935238657383554e-08,2.66307804309311e-05,2.6630780430931178e-05,4.9935238657396e-08,1.5848107930050884e-07,0.9488054607508535,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7613034292215178,0.8288457234257894,0.6498646796848236,788.399499470023,0.26050416637303114,0.21360273537121416,0.46908457637965545,0.46908457637965556,0.2136027353712141,0.0018883716154505556,0.9069071997399641,0.9509207298841443,0.5207177115450495,0.010664694017943694,0.009543850738453782,0.0093923331720794,0.05264820013817593,0.052648200138175914,0.009392333172079386,0.005758756913858144,0.9378189501056396,0.9678389697726296,0.5125305469909786,0.005321552424761428,0.00505467372901102,0.004263970419288931,0.03209950566470412,0.03209950566470409,0.004263970419288929,0.0007134448400924595
"[['other', 'DIR'], ['asian', 'MSG'], ['hisp', 'MSG'], ['other', 'MSG'], ['white', 'REW'], ['asian', 'MSG'], ['other', 'MSG'], ['asian', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439297903461726,0.9710837314558712,0.5199554642000686,0.06857135958986584,0.06807571039350405,0.04526307706720841,0.7143071590621998,0.7143071590621998,0.04526307706720841,0.00013357313633712595,0.9102876645538761,0.9528688524590164,0.5112367249057896,0.00266818105861438,0.0024301559066984895,0.004456890021633556,0.02192125193644926,0.021921251936449244,0.004456890021633557,0.004461638585008026,0.9439297903461726,0.9710982658959537,0.5154504967454608,0.0010530220026011999,0.001030041351604827,0.0009821993000468001,0.026239926809194406,0.026239926809194344,0.0009821993000467947,0.0003598841175782765,0.9487404518121245,0.9736951343973671,0.5002660728560009,2.2123645432383542e-06,2.2007764410187416e-06,3.2614950092902054e-06,5.32615608618622e-05,5.3261560861862355e-05,3.261495009290154e-06,9.024617015724201e-07,0.9487729562814889,0.9737131761066379,0.4999828708461802,1.1349731528040853e-05,1.1345951732250815e-05,1.3411282093987607e-05,0.0,0.0,1.341128209398778e-05,2.201126101395956e-07,0.6539411669104501,0.7158170231011685,0.6164125842183396,1387.100814000074,0.26056609427541677,0.25524572633234555,0.3494612961594638,0.3494612961594638,0.2552457263323455,0.0020754629318170286,0.9090362424833413,0.9520881332339687,0.5188363594838415,0.01706091058497716,0.015320953557886268,0.014670821151430776,0.04927780314153061,0.0492778031415306,0.014670821151430757,0.005193468991200226,0.9360312042905898,0.9668822737547198,0.5124894370218112,0.009714444272388536,0.00920874331013526,0.00802579104513027,0.035818264753854905,0.03581826475385488,0.008025791045130267,0.0009115770049835345
"[['black', 'DIR'], ['hisp', 'REW'], ['white', 'MSG'], ['asian', 'LGAFFS'], ['black', 'REW'], ['white', 'MSG'], ['black', 'DIR'], ['asian', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323256947830327,0.8380053113012688,0.7553271668379582,0.6242386714199406,0.2626295335899885,0.19639992843755416,0.06979676905252045,0.06979676905252048,0.1963999284375542,0.0034064715590251347,0.9210141394441735,0.9586101175268268,0.5439191503939705,0.0019512373730861756,0.0017941342811462868,0.002038279859681056,0.0683368241314794,0.0683368241314794,0.002038279859681045,0.00490958535565095,0.9395416869819601,0.968797181680926,0.5041281260705721,0.0006641704219102336,0.0006501033270725141,0.0010243591974628153,0.0018556690019587486,0.00185566900195875,0.001024359197462821,0.0004141638872387035,0.9485941816999841,0.9736179316458199,0.5001889916638118,5.266246705119722e-06,5.223758330810868e-06,6.978179514772024e-06,5.32615608618622e-05,5.3261560861862355e-05,6.978179514771927e-06,3.7903391466042274e-06,0.9487404518121243,0.9736960544899831,0.4999657416923604,2.2699463056081706e-05,2.269190346450163e-05,2.6822564187975213e-05,0.0,0.0,2.682256418797556e-05,4.402252202791912e-07,0.6307979847228995,0.6798830018793395,0.5947561950439648,4454.151566972092,0.3620032214893553,0.3750322964730556,0.37035602772107207,0.37035602772107207,0.3750322964730556,0.0015698255265069417,0.9075410368925727,0.9512402821157073,0.5222530546990979,0.01940820092486854,0.01732514108664095,0.015283393674507201,0.06064299849206321,0.06064299849206319,0.01528339367450718,0.005310620846370491,0.9343572241183165,0.9659773840924272,0.5134092725819345,0.010746358505170757,0.01020532192020775,0.008509872181781593,0.04546209009493494,0.0454620900949349,0.00850987218178159,0.0009420300248215711
"[['asian', 'REW'], ['asian', 'LGAFFS'], ['black', 'MSG'], ['other', 'MSG'], ['asian', 'REW'], ['other', 'LGAFFS'], ['other', 'MSG'], ['asian', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336908824963432,0.9651995905834186,0.6226789996574169,0.4785989938858312,0.40288998775044815,0.2826148531570948,1.3229062384953854,1.3229062384953854,0.28261485315709484,0.0004451205247287377,0.9044368600682594,0.9496402877697842,0.5081534772182253,0.002008398350047556,0.0018091244570071733,0.004456054747203513,0.09215570251278012,0.09215570251278019,0.004456054747203515,0.005835352580384977,0.9419795221843004,0.970092988187987,0.5054128126070572,0.0007721332959963539,0.0007592277957989087,0.0011297807868798529,0.027619817003881768,0.027619817003881737,0.001129780786879855,0.0003223241017840538,0.9407768568178128,0.968789843180604,0.502676715770241,0.019845076926841673,0.01130750359893734,0.010902074248661624,0.037273998703480235,0.037273998703480235,0.010902074248661622,0.00017585148604230307,0.9487241995774421,0.9736874936816557,0.4999571771154505,2.8374328820102135e-05,2.8364879330627035e-05,3.3528205234969015e-05,0.0,0.0,3.352820523496945e-05,5.50281525348989e-07,0.6257922964407606,0.6807575136122967,0.6147933082105743,122054.50070542643,0.3992943759126451,0.39778828279431927,0.3158698589716064,0.3158698589716064,0.39778828279431927,0.001991699518253617,0.908288639687957,0.95165982162355,0.5236981843096952,0.01429168350723124,0.01278937254314166,0.011585553685364267,0.05526845508348559,0.05526845508348557,0.011585553685364253,0.0053105636170918576,0.9348935478628312,0.9662573936758214,0.514743062692703,0.0075457533600766695,0.0071247128048956805,0.005370948418730045,0.04175734720735165,0.041757347207351615,0.005370948418730042,0.000972036656286245
