Genotype,LogisticRegression_performance_accuracy,LogisticRegression_performance_f1_score,LogisticRegression_performance_auc,LogisticRegression_fairness_disparate_impact,LogisticRegression_fairness_discrimination_score,LogisticRegression_fairness_true_positive_rate_diff,LogisticRegression_fairness_false_positive_rate_diff,LogisticRegression_fairness_false_positive_error_rate_balance_score,LogisticRegression_fairness_false_negative_error_rate_balance_score,LogisticRegression_fairness_consistency,SVC_performance_accuracy,SVC_performance_f1_score,SVC_performance_auc,SVC_fairness_disparate_impact,SVC_fairness_discrimination_score,SVC_fairness_true_positive_rate_diff,SVC_fairness_false_positive_rate_diff,SVC_fairness_false_positive_error_rate_balance_score,SVC_fairness_false_negative_error_rate_balance_score,SVC_fairness_consistency,GaussianNB_performance_accuracy,GaussianNB_performance_f1_score,GaussianNB_performance_auc,GaussianNB_fairness_disparate_impact,GaussianNB_fairness_discrimination_score,GaussianNB_fairness_true_positive_rate_diff,GaussianNB_fairness_false_positive_rate_diff,GaussianNB_fairness_false_positive_error_rate_balance_score,GaussianNB_fairness_false_negative_error_rate_balance_score,GaussianNB_fairness_consistency,DecisionTreeClassifier_performance_accuracy,DecisionTreeClassifier_performance_f1_score,DecisionTreeClassifier_performance_auc,DecisionTreeClassifier_fairness_disparate_impact,DecisionTreeClassifier_fairness_discrimination_score,DecisionTreeClassifier_fairness_true_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_score,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_score,DecisionTreeClassifier_fairness_consistency,RandomForestClassifier_performance_accuracy,RandomForestClassifier_performance_f1_score,RandomForestClassifier_performance_auc,RandomForestClassifier_fairness_disparate_impact,RandomForestClassifier_fairness_discrimination_score,RandomForestClassifier_fairness_true_positive_rate_diff,RandomForestClassifier_fairness_false_positive_rate_diff,RandomForestClassifier_fairness_false_positive_error_rate_balance_score,RandomForestClassifier_fairness_false_negative_error_rate_balance_score,RandomForestClassifier_fairness_consistency,LogisticRegression_performance_accuracymean,LogisticRegression_performance_f1_scoremean,LogisticRegression_performance_aucmean,LogisticRegression_fairness_disparate_impactmean,LogisticRegression_fairness_discrimination_scoremean,LogisticRegression_fairness_true_positive_rate_diffmean,LogisticRegression_fairness_false_positive_rate_diffmean,LogisticRegression_fairness_false_positive_error_rate_balance_scoremean,LogisticRegression_fairness_false_negative_error_rate_balance_scoremean,LogisticRegression_fairness_consistencymean,SVC_performance_accuracymean,SVC_performance_f1_scoremean,SVC_performance_aucmean,SVC_fairness_disparate_impactmean,SVC_fairness_discrimination_scoremean,SVC_fairness_true_positive_rate_diffmean,SVC_fairness_false_positive_rate_diffmean,SVC_fairness_false_positive_error_rate_balance_scoremean,SVC_fairness_false_negative_error_rate_balance_scoremean,SVC_fairness_consistencymean,GaussianNB_performance_accuracymean,GaussianNB_performance_f1_scoremean,GaussianNB_performance_aucmean,GaussianNB_fairness_disparate_impactmean,GaussianNB_fairness_discrimination_scoremean,GaussianNB_fairness_true_positive_rate_diffmean,GaussianNB_fairness_false_positive_rate_diffmean,GaussianNB_fairness_false_positive_error_rate_balance_scoremean,GaussianNB_fairness_false_negative_error_rate_balance_scoremean,GaussianNB_fairness_consistencymean,DecisionTreeClassifier_performance_accuracymean,DecisionTreeClassifier_performance_f1_scoremean,DecisionTreeClassifier_performance_aucmean,DecisionTreeClassifier_fairness_disparate_impactmean,DecisionTreeClassifier_fairness_discrimination_scoremean,DecisionTreeClassifier_fairness_true_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_consistencymean,RandomForestClassifier_performance_accuracymean,RandomForestClassifier_performance_f1_scoremean,RandomForestClassifier_performance_aucmean,RandomForestClassifier_fairness_disparate_impactmean,RandomForestClassifier_fairness_discrimination_scoremean,RandomForestClassifier_fairness_true_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_error_rate_balance_scoremean,RandomForestClassifier_fairness_false_negative_error_rate_balance_scoremean,RandomForestClassifier_fairness_consistencymean
"[['hisp', 'DIR'], ['other', 'DIR'], ['black', 'DIR']]",0.8776206728425159,0.9332269220537377,0.6697156560465912,0.04932220511971348,0.038622011509440626,0.023155924554627474,1.090172325066269,1.0901723250662694,0.02315592455462751,0.0019289788702195564,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08532423208191127,0.07036669970267592,0.5134806440561837,12618.342788439873,0.6042443455648056,0.6987206853712565,0.02857228636248801,0.028572286362487972,0.6987206853712562,0.00037005332016672453,0.9127254997562165,0.9536149261466701,0.6251455978074683,0.03748725566660432,0.03233808510170012,0.017551157220423948,0.19028785875414359,0.19028785875414359,0.017551157220423965,0.00800781121543657,0.9405168210628961,0.9690198070086338,0.5902363823227132,0.03021314904118038,0.028012487309530116,0.014437066187671745,0.22720831332317504,0.22720831332317507,0.014437066187671729,0.002246205163952776,0.940305542012027,0.968881417552965,0.5264548361310951,0.0059868313663403,0.004692606683111417,0.002964461658346815,0.13742629219655236,0.1374262921965524,0.0029644616583468183,0.0002869414399293274,0.9487567040468067,0.9737046152983105,0.4999743062692703,1.2563184748368296e-05,1.2557515618696894e-05,1.659301033224118e-05,0.0,0.0,1.6593010332241114e-05,1.9281864648228575e-07,0.3383715260848366,0.37624013438523285,0.5861642114879524,7696.531096906129,0.5323548551328493,0.5939521869972928,0.1996262376463917,0.19962623764639173,0.5939521869972927,0.0013366294228206262,0.9041443198439787,0.9491200855080646,0.5566529633436109,0.029097297075343205,0.025313523022520122,0.0168422359117725,0.1586195682977095,0.1586195682977095,0.016842235911772488,0.008281083662276223,0.9376564277588167,0.9676510817681839,0.538874043622245,0.012583307453222722,0.011728548890695589,0.006597667889327929,0.0705494058854433,0.0705494058854433,0.006597667889327918,0.001420442141608709
"[['asian', 'MSG'], ['white', 'MSG'], ['white', 'REW'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985860555826426,0.9449152542372882,0.7393285371702638,0.05801546584108498,0.045639483486445226,0.01637767161511212,0.40485564723664186,0.4048556472366419,0.01637767161511209,0.0016510294706396456,0.9156509019990249,0.9556751217012555,0.5410928400137034,0.003797964800307771,0.0034559594887537157,0.00445861537786966,0.08204765596404695,0.0820476559640469,0.004458615377869679,0.003500794214722159,0.9458800585080449,0.9721315591262867,0.5164782459746489,0.001104689161635191,0.0010872606948043168,0.0013564001969306617,0.007422676007834981,0.0074226760078349805,0.0013564001969306617,0.0002868771670471647,0.9437835202340323,0.9708841135643875,0.5164245746260135,0.0032760100006413795,0.002637965642132666,0.001562520365193615,0.08112880850388285,0.08112880850388283,0.001562520365193616,0.0001772690112516019,0.9487892085161713,0.9737217369149652,0.4999914354230901,4.1877282494560985e-06,4.185838539565631e-06,5.531003444080395e-06,0.0,0.0,5.531003444080372e-06,6.427288216076191e-08,0.35085324232081916,0.3730234004542619,0.5856840242092041,8609.704838481402,0.6003466856791881,0.6583432369229444,0.285446497244085,0.285446497244085,0.6583432369229443,0.001008437118850253,0.9049081748740453,0.9495473378782554,0.5584069886947584,0.027847486540108303,0.02393684951944103,0.017905107467450852,0.12967953568733176,0.1296795356873318,0.01790510746745084,0.008227980174404376,0.9380627336258737,0.9678841852586964,0.5350336873358457,0.011767991753567696,0.011052513610434711,0.007484342483026251,0.06395157078695711,0.06395157078695711,0.0074843424830262385,0.0013265826028434145
"[['other', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491955143832277,0.18799441600744532,0.5471394313120932,76.5420657614558,0.5556734979710792,0.7023980080252157,0.007725363131290156,0.007725363131290175,0.7023980080252156,0.000834112333871878,0.8849341784495368,0.9386056191467221,0.5158958547447756,0.0031077609459965413,0.0026582637370303193,0.0022890904342562418,0.05750419653449795,0.05750419653449804,0.0022890904342562305,0.009302601633321866,0.9444173573866407,0.9713998996487707,0.5021925316889345,0.0006626891393904425,0.0006535529391230275,0.0010368734040996995,0.0007989234129279329,0.0007989234129279353,0.001036873404099693,0.000136954066028868,0.9401755241345685,0.9688597162029404,0.5208301929884664,0.005432839615756424,0.004362974317019872,0.002696089671281969,0.12162717549018834,0.12162717549018837,0.002696089671281972,0.0002511229551065278,0.9487241995774423,0.973687493681656,0.4999571771154505,2.0938641247280497e-05,2.0929192697828156e-05,2.7655017220401973e-05,0.0,0.0,2.765501722040186e-05,3.213644108038095e-07,0.4085486754428734,0.4402167256527912,0.5807993605115909,7612.738207067235,0.4562498194178822,0.5042176745872861,0.19375442146935756,0.1937544214693576,0.5042176745872861,0.0010741477765804524,0.9100763855030066,0.9524571369197354,0.5540727418065547,0.026518137964399287,0.023193068777569895,0.016453164857954714,0.13010999080201327,0.13010999080201327,0.016453164857954693,0.006930250812948504,0.9378189501056394,0.9677557281655803,0.5356560465912985,0.011116601108377819,0.010370678975754225,0.0065623003485494515,0.08413594023045869,0.08413594023045869,0.006562300348549444,0.0012336994836166972
"[['asian', 'DIR'], ['other', 'MSG'], ['black', 'LGAFFS'], ['asian', 'DIR'], ['other', 'DIR'], ['white', 'REW'], ['white', 'LGAFFS'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497805948317893,0.9741140990198542,0.5455635491606714,0.0010223649537431376,0.0010030538401643774,0.00012863406771022133,0.03688890338150598,0.03688890338150606,0.00012863406771022025,0.00022905798661569128,0.8990736226231106,0.9466357308584686,0.5098321342925659,0.0037205844887956974,0.0033158455326716537,0.0023580944779071056,0.05113109842738789,0.051131098427387875,0.002358094477907125,0.004375239983276021,0.9405168210628961,0.9693313222724987,0.5001370332305584,0.0012387421391562097,0.0012125814775359827,0.001785499621786209,0.0007989234129279329,0.0007989234129279353,0.0017854996217862126,0.00034916023121227475,0.9444661140906876,0.9711779560828288,0.5073238552015531,0.004530256159798278,0.003131377558781644,0.00273246560193765,0.04715305060675682,0.04715305060675681,0.0027324656019376546,0.00014680982826048163,0.9487567040468067,0.9737046152983108,0.4999743062692703,1.2563184748368296e-05,1.2557515618696894e-05,1.659301033224118e-05,0.0,0.0,1.6593010332241114e-05,1.9281864648228575e-07,0.5299203640500568,0.5670910206527153,0.6192314719652849,9556.690640352272,0.43901324045742124,0.45433420765495974,0.28834200526943327,0.2883420052694334,0.45433420765495974,0.0012729781386708909,0.9099301153908661,0.9524180379794908,0.5473883750142744,0.019161077033934028,0.016666755065618485,0.012203313425206856,0.10054467724658257,0.10054467724658256,0.012203313425206842,0.006358416741265032,0.9395091825125955,0.9686891404670293,0.5281374900079935,0.0064494756291947,0.006079274060319852,0.004014484237968189,0.04824427137280003,0.048244271372800025,0.004014484237968186,0.0009621747309015495
"[['asian', 'DIR']]",0.9492930277913213,0.9739609414121182,0.5092668722165125,6.378068260196373e-05,6.362804336907552e-05,1.4980571597215067e-06,0.0018556690019587486,0.00185566900195875,1.49805715972188e-06,4.754432379015265e-06,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09117503656752804,0.08177339901477833,0.5165638917437478,2166.681778521549,0.5513781943863473,0.6495860042121755,0.02857228636248801,0.028572286362487972,0.6495860042121755,0.00039062944696257495,0.8985860555826426,0.9458333333333333,0.5951695786228159,0.04351939391937507,0.037059695054258955,0.026204217840454555,0.3559279915651474,0.35592799156514726,0.026204217840454562,0.012418815095608063,0.9444173573866407,0.9712411705348133,0.5517471736896198,0.011576395043939225,0.011156727069014181,0.0028344380001217606,0.09083243112071489,0.09083243112071496,0.002834438000121756,0.0008170492043338559,0.9485454249959372,0.9735778940379497,0.5042177686422291,0.00011762724306297275,0.00011163075626259554,4.681865323343189e-05,0.009081770498571359,0.00908177049857136,4.6818653233431666e-05,8.90487575580832e-06,0.94677393141557,0.9726379236184044,0.4989294278862625,0.00036959106390369663,0.0003428020949454854,0.00036632252438816004,0.0,0.0,0.00036632252438816135,3.363320682933352e-06,0.46053957419145136,0.49622592534663196,0.5858227703551443,6122.849551500607,0.479570745011877,0.5181965650282585,0.27780258890619874,0.2778025889061988,0.5181965650282584,0.001157277265826663,0.9097025841053145,0.9522604563792535,0.5538757565376271,0.025327694289707128,0.021701686399631236,0.01641853900112886,0.1449247139446692,0.1449247139446692,0.016418539001128846,0.007173373995352121,0.939785470502194,0.9688297212162914,0.5308359027064065,0.010088863055075763,0.009463001040267998,0.006554194951235849,0.06201780525265579,0.06201780525265579,0.006554194951235844,0.0010919760175513214
"[['asian', 'DIR']]",0.9492930277913213,0.9739609414121182,0.5092668722165125,6.378068260196373e-05,6.362804336907552e-05,1.4980571597215067e-06,0.0018556690019587486,0.00185566900195875,1.49805715972188e-06,4.754432379015265e-06,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09117503656752804,0.08177339901477833,0.5165638917437478,2166.681778521549,0.5513781943863473,0.6495860042121755,0.02857228636248801,0.028572286362487972,0.6495860042121755,0.00039062944696257495,0.8985860555826426,0.9458333333333333,0.5951695786228159,0.04351939391937507,0.037059695054258955,0.026204217840454555,0.3559279915651474,0.35592799156514726,0.026204217840454562,0.012418815095608063,0.9444173573866407,0.9712411705348133,0.5517471736896198,0.011576395043939225,0.011156727069014181,0.0028344380001217606,0.09083243112071489,0.09083243112071496,0.002834438000121756,0.0008170492043338559,0.9488217129855357,0.9737344645388474,0.5015102203951125,1.0199629142797148e-05,1.0174127176100329e-05,1.048640011805231e-06,0.0003888513207929584,0.000388851320792959,1.0486400118052655e-06,1.470352235732631e-06,0.9487892085161712,0.9737217369149652,0.4999914354230901,4.1877282494560985e-06,4.185838539565631e-06,5.531003444080395e-06,0.0,0.0,5.531003444080372e-06,6.427288216076191e-08,0.38391028766455376,0.42558374458700393,0.5979987438620533,6253.911733796119,0.5093910153630545,0.564038857187819,0.24016652741643735,0.24016652741643735,0.564038857187819,0.0013558892762078419,0.9107427271249796,0.9527998793926592,0.5569767043508052,0.030927073261135894,0.026744267447125283,0.020135233880362487,0.17283350819274954,0.17283350819274954,0.020135233880362473,0.0072603299222129955,0.9406793434097189,0.9693034525650592,0.5323581135091925,0.008512423230594828,0.008058790465607805,0.005304053187109132,0.052420293516032744,0.05242029351603274,0.0053040531871091255,0.0009666518213917887
"[['white', 'DIR'], ['black', 'REW'], ['other', 'REW'], ['hisp', 'DIR']]",0.9419795221843004,0.969850519381809,0.577492291880781,0.00272537021777671,0.0026166065686460873,0.0015340105315551208,0.21062684206235593,0.210626842062356,0.0015340105315551208,0.000277051340130531,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848366650414432,0.06941001487357462,0.5132237067488866,12191.119274131299,0.5843593488185173,0.6755833914805512,0.02857228636248801,0.028572286362487972,0.6755833914805511,0.0003402324637450089,0.9000487567040468,0.9468498833290122,0.5644056183624528,0.005956312280340336,0.005161006997749818,0.0019100700314643127,0.04937128428607614,0.04937128428607619,0.0019100700314642974,0.012611052644799612,0.9332033154558752,0.9653076728285642,0.5278177458033573,0.00431199375642037,0.0040902192369869535,0.003551945149684113,0.023350813078287867,0.02335081307828778,0.0035519451496840845,0.0018030920662284997,0.9437510157646679,0.9707485522148328,0.5082985040538998,0.007801943877510919,0.005439515487500097,0.004722914412871521,0.05810941621561467,0.058109416215614676,0.004722914412871524,0.00012984002646915742,0.948772956281489,0.9737131761066379,0.4999828708461802,8.375456498912197e-06,8.371677079131262e-06,1.106200688816079e-05,0.0,0.0,1.1062006888160744e-05,1.2854576432152382e-07,0.35078823338209014,0.4009825354439321,0.60637261619276,6056.972040094769,0.5589483374243909,0.6509242101756112,0.16967692025705702,0.16967692025705705,0.6509242101756112,0.0018237157373481453,0.9136356248984236,0.9544163173000467,0.5535457348406989,0.027241460891115774,0.02431385034586541,0.016612060973435167,0.1559496428981571,0.1559496428981571,0.016612060973435157,0.006583827021705489,0.9408581179912238,0.9693863248199153,0.5356058010734269,0.009624136991771044,0.009092467181957662,0.004923177977169619,0.054964172482296,0.05496417248229598,0.004923177977169609,0.0010964038028168908
"[['white', 'LGAFFS'], ['other', 'MSG'], ['black', 'LGAFFS'], ['white', 'LGAFFS'], ['black', 'REW'], ['other', 'MSG'], ['black', 'LGAFFS'], ['white', 'REW']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560214529497806,0.2070545121392579,0.505686879068174,138.02006550406577,1.4668635751509271,1.860839005589437,0.16182791927968546,0.16182791927968546,1.8608390055894375,0.0015295008963293662,0.9327157484154072,0.9648497198166073,0.5771154504967454,0.05174907879399209,0.04662566967766896,0.02824033426515385,0.1322791567561428,0.13227915675614277,0.028240334265153808,0.0031909901182028484,0.9375914188200878,0.9675291730086251,0.5661699212058924,0.035197323894230796,0.03256754106723113,0.021692557856031063,0.0984047973276461,0.09840479732764615,0.021692557856031015,0.0019475475700109334,0.9438322769380793,0.9709081545683274,0.5159997716112824,0.003298031963733922,0.0026535402639034544,0.0015619962998728004,0.0824812635810782,0.0824812635810782,0.0015619962998728023,0.00017601436937380606,0.9487892085161712,0.9737217369149652,0.4999914354230901,4.1877282494560985e-06,4.185838539565631e-06,5.531003444080395e-06,0.0,0.0,5.531003444080372e-06,6.427288216076191e-08,0.39468551925889817,0.44049255765366774,0.6129873244261733,3223.162333686014,0.6288428033407863,0.7090462274440201,0.23384475363330137,0.23384475363330134,0.7090462274440201,0.0015563828091804954,0.910043881033642,0.9524182449696573,0.5530044535799932,0.02856643801938097,0.02535597567995753,0.018586189595676143,0.1494547999978557,0.14945479999785566,0.01858618959567612,0.006926829382536496,0.9401917763692508,0.9690373777647763,0.5327018385291765,0.010916599203826476,0.010250972075509606,0.006608925285104593,0.05245786463569749,0.05245786463569748,0.0066089252851045865,0.001075408581611333
"[['white', 'DIR'], ['black', 'REW'], ['white', 'DIR'], ['hisp', 'DIR'], ['black', 'REW'], ['black', 'DIR'], ['white', 'REW'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8308142369575817,0.9030996928232338,0.8297533401849949,1.0551918372605966,0.507575067923908,0.3850746871310161,0.16741625211210864,0.1674162521121086,0.385074687131016,0.002143641492132106,0.9156509019990249,0.9556978233034571,0.5365878725590957,0.0009467254294209804,0.000863221959244036,0.0005446554899353881,0.06407622911645657,0.06407622911645663,0.000544655489935388,0.0049605898496724995,0.9419795221843004,0.970062893081761,0.5144227475162727,0.0006097697709191854,0.0005959396302526194,0.0008059441324271943,0.006152716376898177,0.006152716376898176,0.0008059441324272039,0.0005858781366608245,0.9449211766617912,0.9715348347936953,0.5122187963914583,0.0026845034746299096,0.002214606931222479,0.0013326780032858272,0.06499292649113642,0.06499292649113642,0.0013326780032858283,0.00013165287392626773,0.9487241995774423,0.973687493681656,0.4999571771154505,2.0938641247280497e-05,2.0929192697828156e-05,2.7655017220401973e-05,0.0,0.0,2.765501722040186e-05,3.512997257827946e-07,0.4737851454575004,0.5291458225346932,0.6294433025008566,31916.838965142688,0.6240883158387774,0.6885327786193083,0.2761203035524897,0.27612030355248973,0.6885327786193083,0.0016831588681165092,0.9117991223793271,0.9534040236022492,0.5491241292680141,0.029050355613913517,0.02571774895520007,0.01852260646352016,0.12180431724916117,0.12180431724916116,0.01852260646352014,0.0062843277171424775,0.9396879570941004,0.9687721468762887,0.5298835217540253,0.01071101755476232,0.010038561256656283,0.006207424727469675,0.049394993261260706,0.049394993261260706,0.006207424727469672,0.0009176529934738286
"[['hisp', 'MSG'], ['white', 'REW'], ['white', 'LGAFFS'], ['white', 'LGAFFS'], ['other', 'MSG'], ['black', 'DIR'], ['asian', 'MSG'], ['black', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483178937103852,0.9734734734734735,0.49974306269270297,0.00012563184748368297,0.00012557515618696893,0.00016593010332241183,0.0,0.0,0.00016593010332241115,1.9281864648228574e-06,0.9449049244271087,0.9714862477920767,0.5565090784515245,0.0012118732009798073,0.0011735978705884578,0.00037559004920207614,0.06053940221050191,0.06053940221050191,0.00037559004920207576,0.00020343687879544108,0.8732325694783033,0.9320439100888657,0.4962144570058239,0.009581400696688065,0.008049974916873039,0.009182434794602123,0.024610865507592672,0.024610865507592672,0.009182434794602137,0.011649706417762633,0.9346660165772793,0.9661616161616161,0.5105686879068173,0.0006843867537136393,0.0006599287280616229,0.0007917290875884752,0.007422676007834981,0.0074226760078349805,0.0007917290875884848,0.00046297605966326254,0.9448724199577444,0.9715059235610273,0.5132442617334704,0.002706015423854731,0.0022356945676487395,0.00134066764147101,0.06751425655953812,0.06751425655953812,0.0013406676414710115,0.00013569414144843104,0.9487241995774423,0.973687493681656,0.4999571771154505,2.0938641247280497e-05,2.0929192697828156e-05,2.7655017220401973e-05,0.0,0.0,2.765501722040186e-05,3.512997257827946e-07,0.4723874532748252,0.5231401739863888,0.6297579079593466,63041.55587778692,0.5367377179605725,0.5852771985600561,0.25683969288801556,0.25683969288801556,0.5852771985600561,0.0016124243601724824,0.9090037380139768,0.951808320103649,0.5508044992577367,0.03362834079633206,0.02935893018221569,0.022749318074642776,0.11862340634191429,0.11862340634191426,0.022749318074642744,0.006980896083190313,0.9381927515033317,0.9679559358001584,0.5339008792965628,0.013792137942048291,0.01280156302258267,0.008688422184155017,0.054233039449116754,0.05423303944911674,0.008688422184155005,0.0011788403775663799
