Genotype,LogisticRegression_performance_accuracy,LogisticRegression_performance_f1_score,LogisticRegression_performance_auc,LogisticRegression_fairness_disparate_impact,LogisticRegression_fairness_discrimination_score,LogisticRegression_fairness_true_positive_rate_diff,LogisticRegression_fairness_false_positive_rate_diff,LogisticRegression_fairness_false_positive_error_rate_balance_score,LogisticRegression_fairness_false_negative_error_rate_balance_score,LogisticRegression_fairness_consistency,SVC_performance_accuracy,SVC_performance_f1_score,SVC_performance_auc,SVC_fairness_disparate_impact,SVC_fairness_discrimination_score,SVC_fairness_true_positive_rate_diff,SVC_fairness_false_positive_rate_diff,SVC_fairness_false_positive_error_rate_balance_score,SVC_fairness_false_negative_error_rate_balance_score,SVC_fairness_consistency,GaussianNB_performance_accuracy,GaussianNB_performance_f1_score,GaussianNB_performance_auc,GaussianNB_fairness_disparate_impact,GaussianNB_fairness_discrimination_score,GaussianNB_fairness_true_positive_rate_diff,GaussianNB_fairness_false_positive_rate_diff,GaussianNB_fairness_false_positive_error_rate_balance_score,GaussianNB_fairness_false_negative_error_rate_balance_score,GaussianNB_fairness_consistency,DecisionTreeClassifier_performance_accuracy,DecisionTreeClassifier_performance_f1_score,DecisionTreeClassifier_performance_auc,DecisionTreeClassifier_fairness_disparate_impact,DecisionTreeClassifier_fairness_discrimination_score,DecisionTreeClassifier_fairness_true_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_score,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_score,DecisionTreeClassifier_fairness_consistency,RandomForestClassifier_performance_accuracy,RandomForestClassifier_performance_f1_score,RandomForestClassifier_performance_auc,RandomForestClassifier_fairness_disparate_impact,RandomForestClassifier_fairness_discrimination_score,RandomForestClassifier_fairness_true_positive_rate_diff,RandomForestClassifier_fairness_false_positive_rate_diff,RandomForestClassifier_fairness_false_positive_error_rate_balance_score,RandomForestClassifier_fairness_false_negative_error_rate_balance_score,RandomForestClassifier_fairness_consistency,LogisticRegression_performance_accuracymean,LogisticRegression_performance_f1_scoremean,LogisticRegression_performance_aucmean,LogisticRegression_fairness_disparate_impactmean,LogisticRegression_fairness_discrimination_scoremean,LogisticRegression_fairness_true_positive_rate_diffmean,LogisticRegression_fairness_false_positive_rate_diffmean,LogisticRegression_fairness_false_positive_error_rate_balance_scoremean,LogisticRegression_fairness_false_negative_error_rate_balance_scoremean,LogisticRegression_fairness_consistencymean,SVC_performance_accuracymean,SVC_performance_f1_scoremean,SVC_performance_aucmean,SVC_fairness_disparate_impactmean,SVC_fairness_discrimination_scoremean,SVC_fairness_true_positive_rate_diffmean,SVC_fairness_false_positive_rate_diffmean,SVC_fairness_false_positive_error_rate_balance_scoremean,SVC_fairness_false_negative_error_rate_balance_scoremean,SVC_fairness_consistencymean,GaussianNB_performance_accuracymean,GaussianNB_performance_f1_scoremean,GaussianNB_performance_aucmean,GaussianNB_fairness_disparate_impactmean,GaussianNB_fairness_discrimination_scoremean,GaussianNB_fairness_true_positive_rate_diffmean,GaussianNB_fairness_false_positive_rate_diffmean,GaussianNB_fairness_false_positive_error_rate_balance_scoremean,GaussianNB_fairness_false_negative_error_rate_balance_scoremean,GaussianNB_fairness_consistencymean,DecisionTreeClassifier_performance_accuracymean,DecisionTreeClassifier_performance_f1_scoremean,DecisionTreeClassifier_performance_aucmean,DecisionTreeClassifier_fairness_disparate_impactmean,DecisionTreeClassifier_fairness_discrimination_scoremean,DecisionTreeClassifier_fairness_true_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_consistencymean,RandomForestClassifier_performance_accuracymean,RandomForestClassifier_performance_f1_scoremean,RandomForestClassifier_performance_aucmean,RandomForestClassifier_fairness_disparate_impactmean,RandomForestClassifier_fairness_discrimination_scoremean,RandomForestClassifier_fairness_true_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_error_rate_balance_scoremean,RandomForestClassifier_fairness_false_negative_error_rate_balance_scoremean,RandomForestClassifier_fairness_consistencymean
"[['asian', 'REW']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10823988298391028,0.11599806669888835,0.5165467625899282,243.82550451219194,0.48506217790527895,0.5962955036809248,0.029988016006543123,0.02998801600654309,0.5962955036809248,0.0005363527993794085,0.8917601170160897,0.9419759539989545,0.5915724563206577,0.06644634905738914,0.05462011733757132,0.04273945916293582,0.09522429942321116,0.09522429942321117,0.04273945916293577,0.012889319006538114,0.9288152120916626,0.9627551020408164,0.5705549845837615,0.0214354235676763,0.019548729104557128,0.010890682333886173,0.0772356324502174,0.07723563245021747,0.01089068233388616,0.003674964920873427,0.9430196652039659,0.9704788492554763,0.5116672376384607,0.006989498983532821,0.005665163085921684,0.003287779489885731,0.07995718039494185,0.07995718039494185,0.003287779489885731,0.00019844208344615237,0.9485616772306195,0.973601821279755,0.4998715313463515,5.605593492028344e-05,5.5902026694564624e-05,7.028642168400599e-05,0.0,0.0,7.028642168400547e-05,3.2382967203741213e-06,0.36838940354298716,0.40577753006319933,0.5782568231129381,7914.546444896997,0.5202332235626003,0.5546248199683302,0.26932099887343536,0.26932099887343536,0.5546248199683302,0.0012419827613614715,0.9020315293352836,0.948004254415559,0.5466797990179285,0.02436445169655083,0.02088313047344526,0.0186710509579439,0.08751084107680357,0.08751084107680357,0.018671050957943882,0.008236005480170068,0.9271249796847066,0.961984292957783,0.5324232042937079,0.011763546085961184,0.010850971871008665,0.008099001642904504,0.07735131893099245,0.07735131893099244,0.00809900164290449,0.0026147599574696655
"[['other', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19161384690394928,0.2598214285714286,0.5604830421377185,18.171962046313446,0.3245310513735418,0.40417304613173816,0.029988016006543123,0.02998801600654309,0.40417304613173805,0.0016242725817510793,0.9176011701608972,0.956744305093422,0.5421205892428914,0.005752594966180813,0.005226033091525432,0.008452238709998778,0.07224610852427112,0.07224610852427114,0.008452238709998755,0.004858897823788001,0.9424670892247684,0.9702620967741935,0.5326995546420007,0.001415506898279391,0.001377908059754476,0.0011247635685541083,0.020046066421750705,0.020046066421750684,0.0011247635685541109,0.0005142711023302074,0.9467414269462053,0.9725969490879219,0.5040179285143314,0.0030202704048139313,0.0026343645682085646,0.0014535344295355287,0.03292752620015107,0.03292752620015107,0.001453534429535527,4.5134530934348934e-05,0.9481716235982449,0.9733941327626378,0.4996659815005139,5.807265503913455e-05,5.714249215231597e-05,6.772438739353235e-05,0.0,0.0,6.772438739353189e-05,7.371131088355489e-05,0.4075410368925727,0.45996579732940107,0.5960357428343038,2286.2657230615205,0.4942855708812406,0.5220078307173257,0.24150959564304822,0.24150959564304825,0.5220078307173256,0.0013787123125279992,0.9062408581179913,0.9503375146015127,0.5482973621103118,0.028895309154144237,0.02486464136762141,0.02134034626931118,0.08353869934827488,0.08353869934827489,0.021340346269311156,0.007390643631019172,0.9311717861205916,0.9641715994630736,0.5344056183624528,0.010439998176718654,0.009701593815567535,0.006342545828442725,0.055404213578079856,0.05540421357807985,0.006342545828442714,0.0021283198935655155
"[['asian', 'DIR'], ['hisp', 'REW'], ['asian', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528035104826913,0.8517977199649225,0.7886433710174717,1.1427244134074726,0.4462958080526,0.35477679720919286,0.13376544991379147,0.1337654499137915,0.35477679720919286,0.002655799513404977,0.9102876645538761,0.952650540401441,0.5517814319972594,0.007770491267955022,0.006898321908456233,0.005283320750676762,0.053744451133339234,0.05374445113333929,0.005283320750676754,0.007368340060458932,0.931740614334471,0.9645030425963489,0.531551901336074,0.0020330382177150743,0.0019250690509123591,0.0017322800961586675,0.024862530763881646,0.024862530763881632,0.0017322800961586584,0.0022458353747677414,0.948171623598245,0.973391679825729,0.5007171405732557,0.00011800466677422114,0.00011596207940111943,5.413773690108537e-05,0.0026385064203874793,0.0026385064203874784,5.4137736901085474e-05,1.0566285737142243e-05,0.9485616772306192,0.9736007182189131,0.500171862509992,7.926865648297433e-05,7.831690122905693e-05,8.957603101205982e-05,6.185563339862496e-05,6.1855633398625e-05,8.957603101205948e-05,1.2815836612769211e-05,0.4816512270437185,0.5548741511873613,0.6462024665981502,1300.288561932169,0.3478396641611307,0.34477038181570546,0.14792122097252597,0.14792122097252597,0.34477038181570546,0.0017506339485295905,0.9048106614659516,0.9495740299700154,0.5458918579422177,0.022443420532667187,0.019360425251393257,0.019020930405696655,0.0888863136184978,0.08888631361849782,0.019020930405696638,0.007564036018980996,0.9320169023240695,0.9646385652572228,0.5313971679799017,0.006985287950338993,0.006512542592663313,0.004274610198008003,0.050425184881176595,0.050425184881176574,0.004274610198007996,0.0019754173482563705
"[['white', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134568503169186,0.555268022181146,0.6548646796848236,0.30266639255389405,0.04073417748033158,0.05292716221154575,0.0994960164742544,0.09949601647425438,0.052927162211545815,0.0026708552159385203,0.923939541686982,0.960224375318715,0.5409558067831449,0.04436699965630963,0.03939023002590165,0.030711564633298327,0.13321831688507785,0.1332183168850779,0.030711564633298306,0.003674595131688393,0.9395416869819601,0.9687342410489158,0.5221479958890031,0.009590152007021156,0.009203311525023787,0.005460613885146845,0.07012857630726062,0.0701285763072606,0.005460613885146849,0.0010414848261366164,0.94448236632537,0.9712575104072688,0.5059809295420805,0.005045723054335046,0.0037353693620761313,0.0024368755341292567,0.05007164749891625,0.050071647498916246,0.002436875534129259,0.00010838873193539138,0.947196489517309,0.9728702776965774,0.49960260363138065,0.00021139650721042119,0.0002018969586878488,0.00019822501230778834,0.000303984202051525,0.0003039842020515251,0.0001982250123077878,0.00035397541467168704,0.4291240045506257,0.48886560892295106,0.6333881466255565,2776.450081836774,0.34308730382320796,0.3580036025255289,0.12479884190734422,0.12479884190734422,0.35800360252552893,0.001721614302008782,0.9048431659353162,0.9495509166182596,0.5549189220052531,0.019796161216973546,0.017127058595892215,0.016092349584012875,0.09186881766356911,0.09186881766356914,0.016092349584012854,0.007521483849188806,0.9322119291402569,0.9647122724343171,0.5406600433938563,0.009978248929068902,0.009219335019469428,0.006899132050461217,0.06523012540970667,0.06523012540970664,0.0068991320504612095,0.002045687858818223
"[['white', 'MSG'], ['hisp', 'REW'], ['asian', 'MSG'], ['white', 'DIR'], ['black', 'DIR'], ['white', 'LGAFFS'], ['other', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31643100926377377,0.43830128205128205,0.6262589928057554,2.396095729709831,0.1618064740071722,0.20429019445186955,0.029988016006543123,0.02998801600654309,0.20429019445186938,0.002870277240725025,0.9117503656752803,0.9536016406049731,0.525522439191504,0.006999469694298703,0.006304916448771636,0.01032199193149687,0.036737328952975296,0.03673732895297531,0.01032199193149686,0.004443149125756299,0.9405168210628961,0.9692695214105793,0.5181569030489894,0.0005367027093033676,0.0005214613501024678,0.0008729594991278037,0.013339631533590121,0.013339631533590073,0.0008729594991278008,0.000530885202143545,0.9481878758329272,0.9733980938635424,0.5011762018956263,0.00016887097965703963,0.00016435729687769472,6.642812757446645e-05,0.004240686178046649,0.004240686178046651,6.642812757446607e-05,1.6795472604093356e-05,0.9473102551600846,0.972931772831297,0.49966255566975,0.00020194554601647653,0.00019371662383163153,0.00020667542724084903,0.00030715285420064304,0.00030715285420064293,0.00020667542724084846,0.00029375084363660633,0.40737851454574997,0.48780065511188225,0.6265838757565374,1092.3568275179032,0.4278709182100538,0.45695476419641107,0.2338245025558377,0.23382450255583778,0.45695476419641107,0.001882111612818187,0.9095888184625386,0.9522389483151662,0.5506623272810323,0.015613862881143685,0.013733001394061308,0.013725220240177314,0.08245181316100078,0.08245181316100078,0.013725220240177303,0.006235058590939264,0.9342434584755406,0.9658196640217688,0.5379764759620875,0.005709482734701996,0.005326510062353664,0.0041842965305852586,0.04437358084735303,0.044373580847352996,0.00418429653058525,0.0016304251694297012
"[['white', 'MSG'], ['other', 'DIR'], ['hisp', 'MSG'], ['other', 'DIR'], ['white', 'LGAFFS'], ['white', 'LGAFFS'], ['other', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09653827401267674,0.09477283829995115,0.505875299760192,809.6222537454684,0.5972368839943725,0.7053229935134998,0.047901234459604244,0.04790123445960431,0.7053229935134996,0.0002726138699101217,0.9122379327157484,0.9537037037037037,0.5573141486810551,0.007286570322190265,0.0065277202891180774,0.007083016900652227,0.05155976753957911,0.051559767539579145,0.007083016900652205,0.005126202577541554,0.9453924914675768,0.9718168092601912,0.5342411784857828,0.0007796204768324922,0.0007630288924318955,0.0005057175379394122,0.020046066421750705,0.020046066421750684,0.0005057175379394087,0.0003197619910020288,0.9427921339184138,0.9703715987650493,0.5156018042708691,0.008595904585575216,0.00728068061029254,0.004096555692750507,0.0926428545447584,0.09264285454475839,0.004096555692750509,0.0001780843083595595,0.9475702909150009,0.9730719658514067,0.5002500856457691,0.00010529188517005957,0.00010321212336983419,0.00010665215280612732,0.0005444943774518175,0.0005444943774518173,0.00010665215280612764,0.00018799201716716393,0.422915650901999,0.5011425218006014,0.625611510791367,2635.9907909762064,0.3476025910550715,0.3691289787653945,0.20242965911674615,0.20242965911674618,0.36912897876539447,0.0019187700473612785,0.907199739964245,0.9509004294557549,0.5521063149480416,0.02383432793399853,0.020433360137365172,0.01797876832071237,0.08719554759768999,0.08719554759768998,0.017978768320712345,0.006107889851106764,0.9334470989761091,0.9653779427225475,0.5399594610026265,0.01210324408096346,0.011012144352608864,0.008042684826060692,0.05408663861564542,0.05408663861564543,0.008042684826060674,0.001715956527477754
"[['asian', 'DIR'], ['other', 'LGAFFS'], ['black', 'REW'], ['white', 'DIR'], ['black', 'DIR'], ['white', 'LGAFFS'], ['other', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984397854705022,0.27192205491585475,0.5550702295306611,23.59698246755399,0.47918409473160695,0.5835866690396955,0.048139244135653306,0.048139244135653333,0.5835866690396955,0.0016707603650125682,0.9117503656752803,0.9535778404719158,0.5300274066461116,0.008694485278121236,0.007864200993697399,0.005914584022473295,0.033603113616954644,0.033603113616954595,0.005914584022473298,0.0048088970432686885,0.9371038517796197,0.9674324665488513,0.520863309352518,0.00012868300756941595,0.00012422748580964737,0.0002649659381811676,0.01873781569880472,0.01873781569880472,0.00026496593818116376,0.0011571231869995666,0.943100926377377,0.9705493252261247,0.5130615507593925,0.006591848394907771,0.005550335884345768,0.0031121649949661925,0.07678259952082657,0.07678259952082658,0.0031121649949661925,0.00016454914373685423,0.9479115878433286,0.9732542971901754,0.4996791138517757,9.504281489064378e-05,9.251780268569655e-05,0.00010147849846789693,2.66307804309311e-05,2.6630780430931178e-05,0.0001014784984678966,0.00018477132945560076,0.394685519258898,0.44937922595159263,0.6009740778805527,2503.785170907381,0.49253389333136377,0.5186597799735445,0.24910940017045313,0.2491094001704532,0.5186597799735444,0.0014729002593076217,0.9073785145457499,0.9509880614109167,0.5532516843667922,0.01813128544287125,0.015629035436362165,0.013379025000844251,0.08090190651351244,0.08090190651351244,0.013379025000844239,0.00637028257185244,0.9337233869657078,0.9655133050530063,0.5423575425373987,0.008595959847364424,0.007851044899380755,0.006100342807994862,0.049826912929773544,0.049826912929773516,0.006100342807994848,0.0018413802145370694
"[['asian', 'MSG'], ['hisp', 'REW'], ['asian', 'DIR'], ['other', 'DIR'], ['white', 'LGAFFS'], ['black', 'DIR'], ['white', 'LGAFFS']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32374451487079475,0.449821499404998,0.607588215142172,1.4870485106525417,0.12286421134808856,0.16805886989868776,0.0994960164742544,0.09949601647425438,0.1680588698986878,0.0030274904713911374,0.9273525109702584,0.9620961587382345,0.5382494004796162,0.02145358927209658,0.019738597446690095,0.011351354448570387,0.07458786871359044,0.07458786871359044,0.011351354448570411,0.003518015825339482,0.9366162847391516,0.9671385237613751,0.5296163069544364,0.018592994911999474,0.017619634302895763,0.011179983029745898,0.07639779614772543,0.07639779614772552,0.011179983029745863,0.0016630740326664848,0.9488054607508535,0.9737302977232926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477328132618237,0.9731571820115807,0.5001855658330479,0.00040067553607796606,0.0003854739040402425,0.0002745717371754277,0.002603911575596049,0.0026039115755960495,0.0002745717371754266,0.00027935371803259435,0.472127417519909,0.5514141695536918,0.6491424003654219,886.3498592536707,0.4875015574747617,0.493056931786812,0.2474075567200277,0.24740755672002768,0.493056931786812,0.0019847105026564644,0.9122216804810661,0.9537264000118505,0.5461933310494461,0.01623252763465801,0.014291884257893895,0.012908012184465656,0.07798990334843924,0.07798990334843925,0.012908012184465646,0.005679122812860955,0.9339671704859419,0.9656774595597145,0.5363292223364166,0.007084855294365738,0.0066033713113477135,0.00465472491513683,0.047409512725371576,0.0474095127253716,0.004654724915136822,0.001745341560931392
"[['asian', 'REW'], ['other', 'LGAFFS'], ['black', 'REW'], ['white', 'LGAFFS'], ['white', 'LGAFFS'], ['other', 'REW'], ['other', 'MSG']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230131643100926,0.898631667132086,0.7896026036313806,1.366646828214804,0.6192419916566261,0.49618233675519463,0.3124669958958184,0.3124669958958184,0.49618233675519435,0.0025745251332370232,0.9185763042418332,0.9571685047448064,0.5651593011305241,0.011291772084551231,0.010132855836230392,0.009250039363354782,0.07426446904068729,0.07426446904068738,0.009250039363354732,0.005304097589056405,0.9356411506582155,0.9664804469273743,0.5651421719767044,0.006392859183215466,0.005982133980713553,0.0036996072452142553,0.05465770479034147,0.05465770479034155,0.003699607245214232,0.002063661374111779,0.9447911587843332,0.9714427622258922,0.505693159757908,0.004742089411534633,0.003643160329065482,0.0022611830723755686,0.05100550080337026,0.051005500803370254,0.0022611830723755703,0.00011068142488260544,0.9479603445473754,0.9732753957387523,0.5010562978188877,0.0012040862363045521,0.001129722384976424,0.0010189020839864815,0.0019504525422600577,0.0019504525422600586,0.0010189020839864802,0.0002513043278972824,0.35524134568503174,0.4086521723259328,0.60121103117506,6003.778055420683,0.4452754786311104,0.4664795026260097,0.2937576029686909,0.2937576029686909,0.4664795026260097,0.0016019919029023047,0.9122379327157483,0.9536936300754804,0.5532596779719082,0.018370910758359126,0.016200882098979894,0.012412813411028513,0.08837426118137057,0.08837426118137058,0.012412813411028505,0.005786005094092553,0.933252072159922,0.9652606700162377,0.5440613223706748,0.010303234334913734,0.009562877907759004,0.006491454931540792,0.05376798027135174,0.05376798027135176,0.006491454931540784,0.002091187776685402
"[['asian', 'REW'], ['hisp', 'LGAFFS'], ['white', 'LGAFFS'], ['white', 'LGAFFS'], ['white', 'LGAFFS'], ['other', 'REW'], ['other', 'LGAFFS']]",0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488054607508533,0.9737302977232924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08044856167723062,0.05982053838484546,0.5154162384378211,7979.993155162296,0.38808936903920344,0.46633906802857794,0.0,0.0,0.46633906802857794,0.00019081121947783075,0.9200390053632375,0.9578622816032888,0.5884549503254539,0.019087366175637086,0.01692110487501901,0.012967170170402862,0.11147045624222071,0.1114704562422208,0.012967170170402862,0.005336031526535459,0.931740614334471,0.964267483409903,0.5901164782459747,0.024235360685646648,0.021917116737136873,0.017827264738004743,0.1015589235320289,0.10155892353202894,0.01782726473800475,0.0029089730375875676,0.9487404518121244,0.9736960459184606,0.4999657416923604,3.66050268625932e-07,3.6548931031860637e-07,3.99481909259168e-07,0.0,0.0,3.9948190925913424e-07,8.804504405585027e-07,0.9479115878433286,0.9732539599542437,0.499829279433596,8.056344928230326e-05,7.723789960439519e-05,0.0001460112642729746,5.32615608618622e-05,5.3261560861862355e-05,0.00014601126427297358,0.00014558864349942688,0.35907687307004715,0.43802109347105467,0.6072867420349435,7793.816377881222,0.40741768036109255,0.4442699964509252,0.2510497859044124,0.2510497859044124,0.4442699964509252,0.0018927157579242725,0.9152608483666503,0.9553799351987085,0.5459929199497544,0.01695418036362387,0.015012255356165972,0.012171586747969204,0.07536591197067664,0.07536591197067669,0.012171586747969199,0.005055969045898208,0.9334796034454738,0.9654214320146416,0.5332191389745347,0.00991320013861011,0.009205368641672821,0.006868612983070082,0.052669587447795624,0.05266958744779563,0.006868612983070078,0.0017086082881008532
