dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
Adult Income,race,,Test,Surrogate,LogisticRegression,Other,18.482,0.5468,6.2408,0.044,0.04,6.2463,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,LogisticRegression,White,92.4534,0.4313,1.2632,0.0985,0.0988,1.2805,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,SVC,Amer-Indian-Eskimo,16.557,0.417,2.7253,0.0382,0.0359,2.4573,0.0,"[6794, 423, 1231, 1077]",0.9041,5.6585,8.5355,2.3857,8.112,"[[0.0, 0.05861161147291118, 1.0], [0.0, 0.4666377816291161, 1.0], [inf, 1.0, 0.0]]",2.6285,8.5355,0.103
Adult Income,race,,Test,Surrogate,SVC,Asian-Pac-Islander,7.852,0.1887,0.403,0.0671,0.068,0.4306,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,SVC,Black,14.4657,0.4107,0.8357,0.0666,0.068,0.8508,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,SVC,Other,17.6303,0.4429,3.8235,0.0283,0.0261,3.8213,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,SVC,White,23.8378,0.1901,0.1844,0.0261,0.0265,0.1853,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,GaussianNB,Amer-Indian-Eskimo,30.0,3.0185,14.6748,1.1302,1.1302,14.6832,0.0,"[5832, 1385, 701, 1607]",1.4388,4.6476,2.767,6.4283,8.5675,"[[0.0, 0.19190799501177774, 1.0], [0.0, 0.6962738301559792, 1.0], [inf, 1.0, 0.0]]",1.8421,2.767,1.1048
Adult Income,race,,Test,Surrogate,GaussianNB,Asian-Pac-Islander,15.6602,1.6147,7.3894,0.7254,0.7069,7.4431,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,GaussianNB,Black,16.0967,1.8347,3.5728,0.748,0.747,3.5377,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,GaussianNB,Other,15.8384,1.5815,3.9814,0.5622,0.5419,3.9836,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,GaussianNB,White,302.9333,2.1579,5.9621,0.8937,0.8968,5.9782,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,DecisionTreeClassifier,Amer-Indian-Eskimo,1.6022,0.0806,0.4047,0.0062,0.0024,0.1846,0.0,"[6310, 907, 1078, 1230]",1.2973,5.9715,6.5556,5.3714,10.123,"[[0.0, 0.1256754884300956, 1.0], [0.0, 0.5329289428076257, 1.0], [inf, 1.0, 0.0]]",2.6324,6.5556,0.4679
Adult Income,race,,Test,Surrogate,DecisionTreeClassifier,Asian-Pac-Islander,3.8607,0.189,0.0028,0.2307,0.233,0.004,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,DecisionTreeClassifier,Black,8.5949,0.4773,0.9079,0.1005,0.1007,0.8908,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,DecisionTreeClassifier,Other,7.4997,0.3782,2.7385,0.0212,0.0149,2.7404,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,DecisionTreeClassifier,White,8.0187,0.1928,0.3437,0.0183,0.0183,0.3609,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,RandomForestClassifier,Amer-Indian-Eskimo,11.8733,0.5602,1.5332,0.1133,0.1061,1.1596,0.0,"[6466, 751, 996, 1312]",0.9953,4.7412,5.5555,3.9045,7.921,"[[0.0, 0.10405985866703617, 1.0], [0.0, 0.5684575389948007, 1.0], [inf, 1.0, 0.0]]",2.1328,5.5555,0.3173
Adult Income,race,,Test,Surrogate,RandomForestClassifier,Asian-Pac-Islander,2.3078,0.1059,0.0956,0.0392,0.042,0.1177,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,RandomForestClassifier,Black,9.8509,0.5134,1.0157,0.0836,0.0827,0.9834,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,RandomForestClassifier,Other,20.3813,0.963,3.448,0.2405,0.2373,3.454,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Surrogate,RandomForestClassifier,White,17.2813,0.296,0.3075,0.0514,0.0517,0.3137,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Test,XGBClassifier,Amer-Indian-Eskimo,15.0975,0.6696,2.0342,0.1225,0.1183,1.5898,0.0,"[6593, 624, 940, 1368]",0.8088,3.9683,4.9768,2.9447,6.5315,"[[0.0, 0.08646251905223777, 1.0], [0.0, 0.5927209705372617, 1.0], [inf, 1.0, 0.0]]",1.8288,4.9768,0.2245
Adult Income,race,,Test,Test,XGBClassifier,Asian-Pac-Islander,5.3501,0.2281,0.1066,0.1896,0.1811,0.0901,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Test,XGBClassifier,Black,10.5317,0.5172,0.4985,0.0924,0.0901,0.5109,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Test,XGBClassifier,Other,12.5777,0.5557,0.6642,0.1037,0.0995,0.6651,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,,Test,Test,XGBClassifier,White,14.4866,0.249,0.1363,0.0333,0.0325,0.1491,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Validation,Surrogate,LogisticRegression,Female,26.5136,1.5746,7.467,0.3146,0.3158,7.506,0.0,"[3337, 271, 624, 530]",1.0592,6.2874,8.7707,3.4334,9.4046,"[[0.0, 0.07511086474501108, 1.0], [0.0, 0.4592720970537262, 1.0], [inf, 1.0, 0.0]]",2.8441,8.7707,0.1692
Adult Income,sex,,Validation,Surrogate,LogisticRegression,Male,7386.9776,1.5746,7.467,0.3146,0.3158,7.506,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Validation,Surrogate,SVC,Female,16.3881,0.7414,0.4658,0.1586,0.1577,0.4613,0.0,"[3388, 220, 608, 546]",0.9072,5.578,8.3287,2.4745,8.0902,"[[0.0, 0.06097560975609756, 1.0], [0.0, 0.4731369150779896, 1.0], [inf, 1.0, 0.0]]",2.5913,8.3287,0.1116
Adult Income,sex,,Validation,Surrogate,SVC,Male,240.6747,0.7414,0.4658,0.1586,0.1577,0.4613,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Validation,Surrogate,GaussianNB,Female,30.0,6.5343,20.6869,2.8017,2.7999,20.6969,0.0,"[2932, 676, 340, 814]",1.3662,4.4306,2.6037,6.1753,8.1526,"[[0.0, 0.18736141906873613, 1.0], [0.0, 0.7053726169844021, 1.0], [inf, 1.0, 0.0]]",1.7424,2.6037,1.0536
Adult Income,sex,,Validation,Surrogate,GaussianNB,Male,inf,6.5343,20.6869,2.8017,2.7999,20.6969,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Validation,Surrogate,DecisionTreeClassifier,Female,11.7729,0.934,0.8727,0.2442,0.2438,0.889,0.0,"[3153, 455, 540, 614]",1.3216,6.0904,6.6796,5.4801,10.3202,"[[0.0, 0.12610864745011086, 1.0], [0.0, 0.5320623916811091, 1.0], [inf, 1.0, 0.0]]",2.6817,6.6796,0.477
Adult Income,sex,,Validation,Surrogate,DecisionTreeClassifier,Male,84.396,0.934,0.8727,0.2442,0.2438,0.889,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Validation,Surrogate,RandomForestClassifier,Female,14.0953,1.0752,0.97,0.2425,0.2415,0.9698,0.0,"[3241, 367, 503, 651]",0.9886,4.7541,5.6392,3.8426,7.9093,"[[0.0, 0.10171840354767184, 1.0], [0.0, 0.5641247833622184, 1.0], [inf, 1.0, 0.0]]",2.143,5.6392,0.3059
Adult Income,sex,,Validation,Surrogate,RandomForestClassifier,Male,142.5057,1.0752,0.97,0.2425,0.2415,0.9698,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Validation,Test,XGBClassifier,Female,14.1508,1.0864,0.5614,0.2107,0.2112,0.5746,0.0,"[3293, 315, 448, 706]",0.7699,3.6918,4.521,2.8552,6.14,"[[0.0, 0.0873059866962306, 1.0], [0.0, 0.6117850953206239, 1.0], [inf, 1.0, 0.0]]",1.6965,4.521,0.2286
Adult Income,sex,,Validation,Test,XGBClassifier,Male,144.1985,1.0864,0.5614,0.2107,0.2112,0.5746,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Test,Surrogate,LogisticRegression,Female,25.8634,1.5677,6.7204,0.3571,0.3571,6.7374,0.0,"[6638, 579, 1259, 1049]",1.1175,6.5427,8.9271,3.7957,9.8843,"[[0.0, 0.08022724123597062, 1.0], [0.0, 0.4545060658578856, 1.0], [inf, 1.0, 0.0]]",2.9372,8.9271,0.193
Adult Income,sex,,Test,Surrogate,LogisticRegression,Male,5061.1119,1.5677,6.7204,0.3571,0.3571,6.7374,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Test,Surrogate,SVC,Female,16.8975,0.7395,0.6041,0.1466,0.1462,0.6066,0.0,"[6794, 423, 1231, 1077]",0.9041,5.6585,8.5355,2.3857,8.112,"[[0.0, 0.05861161147291118, 1.0], [0.0, 0.4666377816291161, 1.0], [inf, 1.0, 0.0]]",2.6285,8.5355,0.103
Adult Income,sex,,Test,Surrogate,SVC,Male,271.3878,0.7395,0.6041,0.1466,0.1462,0.6066,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Test,Surrogate,GaussianNB,Female,30.0,6.5791,20.1376,2.9353,2.9372,20.1474,0.0,"[5832, 1385, 701, 1607]",1.4388,4.6476,2.767,6.4283,8.5675,"[[0.0, 0.19190799501177774, 1.0], [0.0, 0.6962738301559792, 1.0], [inf, 1.0, 0.0]]",1.8421,2.767,1.1048
Adult Income,sex,,Test,Surrogate,GaussianNB,Male,inf,6.5791,20.1376,2.9353,2.9372,20.1474,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Test,Surrogate,DecisionTreeClassifier,Female,11.3787,0.8985,0.2129,0.299,0.2991,0.2165,0.0,"[6334, 883, 1070, 1238]",1.301,5.9831,6.5559,5.3922,10.1452,"[[0.0, 0.12235000692808647, 1.0], [0.0, 0.5363951473136915, 1.0], [inf, 1.0, 0.0]]",2.636,6.5559,0.4716
Adult Income,sex,,Test,Surrogate,DecisionTreeClassifier,Male,77.1238,0.8985,0.2129,0.299,0.2991,0.2165,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Test,Surrogate,RandomForestClassifier,Female,15.2575,1.1971,0.3169,0.4015,0.4009,0.3141,0.0,"[6499, 718, 987, 1321]",0.9895,4.7491,5.6177,3.8536,7.9097,"[[0.0, 0.09948732160177359, 1.0], [0.0, 0.5723570190641247, 1.0], [inf, 1.0, 0.0]]",2.139,5.6177,0.3084
Adult Income,sex,,Test,Surrogate,RandomForestClassifier,Male,185.7791,1.1971,0.3169,0.4015,0.4009,0.3141,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,sex,,Test,Test,XGBClassifier,Female,14.7799,1.0944,0.2589,0.2788,0.2799,0.264,0.0,"[6593, 624, 940, 1368]",0.8088,3.9683,4.9768,2.9447,6.5315,"[[0.0, 0.08646251905223777, 1.0], [0.0, 0.5927209705372617, 1.0], [inf, 1.0, 0.0]]",1.8288,4.9768,0.2245
Adult Income,sex,,Test,Test,XGBClassifier,Male,166.3949,1.0944,0.2589,0.2788,0.2799,0.264,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Amer-Indian-Eskimo,14.2386,0.3851,5.9532,0.0173,0.0161,5.9556,0.0,"[3328, 280, 634, 520]",1.1157,6.7521,9.3454,3.6818,10.0095,"[[0.0, 0.07760532150776053, 1.0], [0.0, 0.4506065857885615, 1.0], [inf, 1.0, 0.0]]",3.0161,9.3454,0.1745
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Asian-Pac-Islander,3.7417,0.1022,0.2769,0.0218,0.0223,0.2913,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Black,12.4921,0.3903,0.4372,0.0993,0.0992,0.4597,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Other,2.2385,0.0629,0.7532,0.0158,0.0136,0.7538,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,White,17.9917,0.1775,0.0726,0.0442,0.0448,0.0669,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,SVC,Amer-Indian-Eskimo,12.2836,0.3275,1.0855,0.0494,0.0464,0.8511,0.0,"[3377, 231, 609, 545]",0.9348,5.7048,8.3942,2.6539,8.3287,"[[0.0, 0.06402439024390244, 1.0], [0.0, 0.47227036395147315, 1.0], [inf, 1.0, 0.0]]",2.6349,8.3942,0.1223
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,SVC,Asian-Pac-Islander,9.1198,0.2315,0.631,0.0582,0.0595,0.6808,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,SVC,Black,12.6147,0.379,0.537,0.0663,0.0666,0.5567,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,SVC,Other,8.5392,0.2301,0.506,0.1097,0.1096,0.5055,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,SVC,White,14.7421,0.1523,0.0116,0.0322,0.0319,0.0115,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Amer-Indian-Eskimo,5.619,0.3607,6.5254,0.0057,0.0029,6.1784,0.0,"[3089, 519, 437, 717]",1.1798,4.7438,4.3511,5.1287,8.3965,"[[0.0, 0.1438470066518847, 1.0], [0.0, 0.621317157712305, 1.0], [inf, 1.0, 0.0]]",2.0328,4.3511,0.5891
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Asian-Pac-Islander,0.5166,0.0321,0.1064,0.0011,0.0011,0.0945,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Black,9.7005,0.7114,0.4917,0.2116,0.2137,0.5255,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Other,3.082,0.2031,0.9918,0.1191,0.1067,0.9909,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,White,15.6236,0.3916,0.1458,0.1286,0.1282,0.1437,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Amer-Indian-Eskimo,10.6795,0.4609,2.0813,0.0528,0.0469,1.7001,0.0,"[3284, 324, 497, 657]",0.8932,4.4329,5.5456,3.2877,7.263,"[[0.0, 0.08980044345898004, 1.0], [0.0, 0.5693240901213171, 1.0], [inf, 1.0, 0.0]]",2.029,5.5456,0.2443
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Asian-Pac-Islander,4.0718,0.1698,0.1425,0.0834,0.0894,0.1574,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Black,13.4864,0.6559,1.5348,0.1213,0.12,1.5615,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Other,5.0801,0.2179,1.7331,0.1153,0.1109,1.7322,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,White,21.0084,0.302,0.3164,0.0538,0.0536,0.3105,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Amer-Indian-Eskimo,10.1034,0.4539,2.2714,0.0448,0.0391,1.8698,0.0,"[3271, 337, 481, 673]",0.8804,4.2866,5.2511,3.2989,7.0858,"[[0.0, 0.09340354767184035, 1.0], [0.0, 0.5831889081455806, 1.0], [inf, 1.0, 0.0]]",1.9558,5.2511,0.2556
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Asian-Pac-Islander,4.8322,0.2098,0.2824,0.1006,0.0993,0.2652,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Black,13.4043,0.6797,1.4343,0.132,0.1308,1.4518,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Other,8.1942,0.3669,1.8254,0.2367,0.2362,1.8251,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,White,20.3253,0.309,0.2384,0.0616,0.0613,0.2287,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
