genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 3, 4, 1, 2]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[0, 3, 4, 1, 2]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[0, 4, 3, 1, 2]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[0, 4, 3, 1, 2]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[4, 4, 1, 1, 3]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[4, 4, 1, 1, 3]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[4, 4, 1, 1, 3]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 4, 3, 1, 4]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 4, 3, 1, 4]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 4, 3, 1, 4]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 4, 1, 1, 3]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 4, 1, 1, 3]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 4, 1, 1, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 4, 1, 1, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 0, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 0, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 0, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 1, 1, 0, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 0, 1, 1, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
"[1, 0, 1, 1, 1]",-1,2.4298,0.0828,0.2955,0.0593,0.0608,0.2957,0.0
