genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[3, 0, 2, 1, 4]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[3, 0, 2, 1, 4]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 0, 2, 1, 3]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 0, 2, 1, 3]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 0, 2, 1, 3]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 0, 2, 1, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 0, 2, 1, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 0, 2, 1, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 1, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
"[1, 4, 2, 4, 1]",-1,0.5736,0.0248,0.2845,0.0211,0.0207,0.285,0.0
