genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1, 2, 3, 4]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 4, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 4, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 1, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 1, 2, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 1, 2, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 1, 2, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 1, 2, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 1, 2, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 1, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
"[3, 3, 2, 3, 1]",-1,0.4664,0.0206,0.1603,0.0267,0.0263,0.1514,0.0
