genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[3, 0, 2, 1, 4]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[4, 0, 2, 1, 3]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[4, 0, 2, 1, 3]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[1, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[1, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[1, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
"[2, 0, 0, 2, 2]",-1,0.47,0.0202,0.1467,0.0245,0.0241,0.1373,0.0
