genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 4, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[1, 0, 0, 3, 2]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 0, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[0, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
"[4, 4, 0, 3, 0]",-1,3.108,0.0981,0.1425,0.064,0.0629,0.1302,0.0
