genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[0, 1, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 0, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 0, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 0, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 0, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 0, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 0, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 0, 3, 2, 4]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 2, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 2, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 1]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 1]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 1]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 1]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 4, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 3, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 3, 3, 4, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 3, 3, 1, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 3, 3, 1, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 3, 3, 1, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
"[1, 3, 3, 1, 3]",-1,0.5272,0.0225,0.3056,0.0238,0.0233,0.3054,0.0
