genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[2, 4, 1, 0, 3]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 0, 3]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 0, 3]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 4, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 4, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 4, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 4, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 4, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 1, 4]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 4, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
"[2, 2, 1, 1, 1]",-1,1.0343,0.0259,0.1086,0.0094,0.0093,0.1016,0.0
