dataset_temp_files\Validation,dataset_temp_files\Test,protected_attribute_temp_files\Validation,protected_attribute_temp_files\Test,unbiasing_algorithm_temp_files\Validation,unbiasing_algorithm_temp_files\Test,data_temp_files\Validation,data_temp_files\Test,classifier_type_temp_files\Validation,classifier_type_temp_files\Test,classification_algorithm_temp_files\Validation,classification_algorithm_temp_files\Test,value_temp_files\Validation,value_temp_files\Test,disparate_impact_ssd_temp_files\Validation,disparate_impact_ssd_temp_files\Test,discrimination_score_ssd_temp_files\Validation,discrimination_score_ssd_temp_files\Test,true_positive_rate_diff_ssd_temp_files\Validation,true_positive_rate_diff_ssd_temp_files\Test,false_positive_rate_diff_ssd_temp_files\Validation,false_positive_error_rate_balance_score_ssd_temp_files\Validation,false_negative_error_rate_balance_score_ssd_temp_files\Validation,false_positive_rate_diff_ssd_temp_files\Test,false_positive_error_rate_balance_score_ssd_temp_files\Test,false_negative_error_rate_balance_score_ssd_temp_files\Test,consistency_ssd_temp_files\Validation,consistency_ssd_temp_files\Test,confusion_matrix_temp_files\Validation,confusion_matrix_temp_files\Test,accuracy_ssd_temp_files\Validation,accuracy_ssd_temp_files\Test,f1_score_ssd_temp_files\Validation,f1_score_ssd_temp_files\Test,recall_ssd_temp_files\Validation,recall_ssd_temp_files\Test,precision_ssd_temp_files\Validation,precision_ssd_temp_files\Test,mathews_cc_ssd_temp_files\Validation,mathews_cc_ssd_temp_files\Test,roc_curve_temp_files\Validation,roc_curve_temp_files\Test,auc_ssd_temp_files\Validation,auc_ssd_temp_files\Test,sensitivity_ssd_temp_files\Validation,sensitivity_ssd_temp_files\Test,specificity_ssd_temp_files\Validation,specificity_ssd_temp_files\Test
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.6465,0.4733,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.8886,0.6186,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Aged,Aged,5.5806,0.1287,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,"[13, 17, 5, 65]","[11, 19, 6, 64]",1.452,1.875,0.6281,0.801,0.1529,0.2203,1.2892,1.5719,9.6889,12.9574,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.0528,3.8772,0.1529,0.2203,9.6345,12.0321
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Young,Young,2.7253,0.1135,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Aged,Aged,3.4905,0.0389,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,"[10, 20, 4, 66]","[13, 17, 6, 64]",1.728,1.587,0.7096,0.6959,0.0978,0.2203,1.6231,1.3217,12.1044,10.5815,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.9291,3.1922,0.0978,0.2203,13.3347,9.6345
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Young,Young,1.9401,0.0363,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Aged,Aged,6.2381,124.6889,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,"[17, 13, 9, 61]","[23, 7, 18, 52]",1.452,1.875,0.7004,1.1268,0.4961,1.983,0.9261,0.422,8.8227,8.2782,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.3688,1.8037,0.4961,1.983,5.6325,1.6329
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Young,Young,2.9428,13.5032,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Aged,Aged,0.0259,0.6147,0.0166,0.3795,0.0018,0.0177,0.0455,0.0455,0.0018,3.888,3.888,0.0177,0.2208,0.7366,"[10, 20, 8, 62]","[15, 15, 14, 56]",2.584,2.889,1.1186,1.4987,0.4614,1.58,1.9066,1.4198,18.1132,16.0302,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",4.9578,3.9838,0.4614,1.58,14.2449,7.5
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Young,Young,0.0244,0.8465,0.0166,0.3795,0.0018,0.0177,0.0455,0.0455,0.0018,3.888,3.888,0.0177,0.2208,0.7366,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Aged,Aged,2.4331,0.4156,1.1021,0.2147,1.0065,0.5288,0.3125,0.3125,1.0065,0.192,0.192,0.5288,0.086,0.1817,"[9, 21, 4, 66]","[14, 16, 4, 66]",1.777,1.368,0.7265,0.6036,0.0978,0.1795,1.6648,1.1806,12.5465,8.9692,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.0528,2.7872,0.0978,0.1795,13.7898,8.5323
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Young,Young,1.3806,0.3235,1.1021,0.2147,1.0065,0.5288,0.3125,0.3125,1.0065,0.192,0.192,0.5288,0.086,0.1817,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Aged,Aged,0.0583,0.0021,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Young,Young,0.0537,0.0022,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Female,Female,0.1872,0.2685,0.1323,0.1963,0.012,0.243,0.2224,0.2224,0.012,0.0007,0.0007,0.243,0.1202,0.3,"[12, 18, 6, 64]","[11, 19, 6, 64]",1.728,1.875,0.748,0.801,0.2203,0.2203,1.4454,1.5719,11.7225,12.9574,"[[0.0, 0.6, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.5274,3.8772,0.2203,0.2203,10.8,12.0321
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Male,Male,0.2208,0.3276,0.1323,0.1963,0.012,0.243,0.2224,0.2224,0.012,0.0007,0.0007,0.243,0.1202,0.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,SVC,SVC,Female,Female,0.014,0.7757,0.0109,0.6066,0.048,0.108,0.0557,0.0557,0.048,1.5829,1.5829,0.108,0.0404,0.1765,"[9, 21, 2, 68]","[12, 18, 4, 66]",1.587,1.452,0.6281,0.6126,0.0245,0.0978,1.6709,1.3777,10.8902,9.7949,"[[0.0, 0.7, 1.0], [0.0, 0.9714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.9814,3.2393,0.0245,0.0978,14.7,10.8
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,SVC,SVC,Male,Male,0.0134,1.1025,0.0109,0.6066,0.048,0.108,0.0557,0.0557,0.048,1.5829,1.5829,0.108,0.0404,0.1765,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Female,Female,0.0475,4.733,0.0259,2.2903,0.108,0.867,0.3637,0.3637,0.108,4.0716,4.0716,0.867,0.0852,0.0852,"[17, 13, 10, 60]","[23, 7, 16, 54]",1.587,1.587,0.7757,0.9251,0.6126,1.5677,0.9516,0.3954,9.4922,7.3329,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",2.49,1.6008,0.6126,1.5677,5.6325,1.6329
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Male,Male,0.0514,13.0205,0.0259,2.2903,0.108,0.867,0.3637,0.3637,0.108,4.0716,4.0716,0.867,0.0852,0.0852,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Female,Female,0.3485,0.015,0.2056,0.0073,0.108,0.082,1.0131,1.0131,0.108,0.7941,0.7941,0.082,0.287,0.5889,"[10, 20, 10, 60]","[14, 16, 17, 53]",2.582,3.137,1.1574,1.6087,0.6126,1.6352,1.7818,1.5829,17.3082,17.6658,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5333333333333333, 1.0], [0.0, 0.7571428571428571, 1.0], [inf, 1.0, 0.0]]",4.6511,4.4094,0.6126,1.6352,12.4663,8.5323
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Male,Male,0.2813,0.0151,0.2056,0.0073,0.108,0.082,1.0131,1.0131,0.108,0.7941,0.7941,0.082,0.287,0.5889,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Female,Female,0.007,0.104,0.0048,0.0742,0.108,0.067,0.0111,0.0111,0.108,0.9124,0.9124,0.067,0.0538,0.4007,"[14, 16, 3, 67]","[12, 18, 7, 63]",1.083,1.777,0.4628,0.7597,0.0552,0.202,1.1152,1.5171,6.9987,12.183,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",2.49,3.7087,0.0552,0.202,8.5323,11.6214
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Male,Male,0.0068,0.1176,0.0048,0.0742,0.108,0.067,0.0111,0.0111,0.108,0.9124,0.9124,0.067,0.0538,0.4007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.0169,0.0034,0.0115,0.0021,0.048,0.0,0.3637,0.3637,0.048,0.1547,0.1547,0.0,0.075,0.507,"[13, 17, 5, 65]","[15, 15, 7, 63]",1.452,1.452,0.6281,0.6625,0.1529,0.3,1.2892,1.1094,9.6889,9.3242,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",3.0528,2.7,0.1529,0.3,9.6345,7.5
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.0177,0.0035,0.0115,0.0021,0.048,0.0,0.3637,0.3637,0.048,0.1547,0.1547,0.0,0.075,0.507,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Female,Female,0.0495,0.2685,0.0349,0.1963,0.027,0.243,0.2224,0.2224,0.027,0.0007,0.0007,0.243,0.0964,0.3,"[12, 18, 5, 65]","[11, 19, 6, 64]",1.587,1.875,0.6777,0.801,0.1529,0.2203,1.4114,1.5719,10.7712,12.9574,"[[0.0, 0.6, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.3808,3.8772,0.1529,0.2203,10.8,12.0321
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Male,Male,0.0537,0.3276,0.0349,0.1963,0.027,0.243,0.2224,0.2224,0.027,0.0007,0.0007,0.243,0.0964,0.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,SVC,SVC,Female,Female,0.0066,0.4635,0.0051,0.3623,0.003,0.363,0.0557,0.0557,0.003,0.0685,0.0685,0.363,0.0654,0.2805,"[9, 21, 3, 67]","[10, 20, 5, 65]",1.728,1.875,0.6922,0.7805,0.0552,0.1529,1.7079,1.661,12.1884,13.2229,"[[0.0, 0.7, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.1381,4.0848,0.0552,0.1529,14.7,13.3347
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,SVC,SVC,Male,Male,0.0067,0.6049,0.0051,0.3623,0.003,0.363,0.0557,0.0557,0.003,0.0685,0.0685,0.363,0.0654,0.2805,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Female,Female,0.0475,4.733,0.0259,2.2903,0.108,0.867,0.3637,0.3637,0.108,4.0716,4.0716,0.867,0.0852,0.0852,"[17, 13, 10, 60]","[23, 7, 16, 54]",1.587,1.587,0.7757,0.9251,0.6126,1.5677,0.9516,0.3954,9.4922,7.3329,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",2.49,1.6008,0.6126,1.5677,5.6325,1.6329
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Male,Male,0.0514,13.0205,0.0259,2.2903,0.108,0.867,0.3637,0.3637,0.108,4.0716,4.0716,0.867,0.0852,0.0852,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Female,Female,0.0638,0.0505,0.042,0.0262,0.514,0.081,1.2369,1.2369,0.514,0.0589,0.0589,0.081,0.2917,0.8159,"[10, 20, 10, 60]","[15, 15, 14, 56]",2.7,2.889,1.2,1.4683,0.6126,1.4452,1.875,1.4916,18.3363,16.4679,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",4.9159,4.1282,0.6126,1.4452,13.3347,8.1882
German Credit,German Credit,Attribute9,Attribute9,Reweighing,Reweighing,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Male,Male,0.07,0.0563,0.042,0.0262,0.514,0.081,1.2369,1.2369,0.514,0.0589,0.0589,0.081,0.2917,0.8159,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
